"iteration","price x price","brand2 x price","brand2 x brand2","brand3 x price","brand3 x brand2","brand3 x brand3","ff2 x price","ff2 x brand2","ff2 x brand3","ff2 x ff2","ff3 x price","ff3 x brand2","ff3 x brand3","ff3 x ff2","ff3 x ff3","feat2 x price","feat2 x brand2","feat2 x brand3","feat2 x ff2","feat2 x ff3","feat2 x feat2","feat3 x price","feat3 x brand2","feat3 x brand3","feat3 x ff2","feat3 x ff3","feat3 x feat2","feat3 x feat3","LV_disturbance x price","LV_disturbance x brand2","LV_disturbance x brand3","LV_disturbance x ff2","LV_disturbance x ff3","LV_disturbance x feat2","LV_disturbance x feat3","LV_disturbance x LV_disturbance"
18900,0.2495830816,0,0.7404417737,0,0,0.8183870779,0,0,0,1.228647769,0,0,0,0,0.9976271624,0,0,0,0,0,1.00264833,0,0,0,0,0,0,1.153429654,0,0,0,0,0,0,0,1
18901,0.239124178,0,0.8052881317,0,0,0.8890366587,0,0,0,1.14010574,0,0,0,0,1.008741386,0,0,0,0,0,0.9756998992,0,0,0,0,0,0,1.247740734,0,0,0,0,0,0,0,1
18902,0.2524624184,0,0.7451418166,0,0,0.9181329091,0,0,0,1.235113717,0,0,0,0,0.940539613,0,0,0,0,0,1.028739427,0,0,0,0,0,0,1.162368349,0,0,0,0,0,0,0,1
18903,0.2271523514,0,0.7921170599,0,0,0.8887317981,0,0,0,1.090011866,0,0,0,0,1.073418329,0,0,0,0,0,1.001742871,0,0,0,0,0,0,1.188907405,0,0,0,0,0,0,0,1
18904,0.2499992329,0,0.8430134372,0,0,0.9042308052,0,0,0,1.010017663,0,0,0,0,1.055686396,0,0,0,0,0,1.016913699,0,0,0,0,0,0,1.311910415,0,0,0,0,0,0,0,1
18905,0.2334198423,0,0.8271742302,0,0,0.8272593921,0,0,0,1.06790432,0,0,0,0,1.053528827,0,0,0,0,0,1.039749889,0,0,0,0,0,0,1.271438494,0,0,0,0,0,0,0,1
18906,0.2491157228,0,0.7749200483,0,0,0.8696736405,0,0,0,1.160712864,0,0,0,0,1.102437901,0,0,0,0,0,1.001132159,0,0,0,0,0,0,1.207816138,0,0,0,0,0,0,0,1
18907,0.240562853,0,0.7919673992,0,0,0.8459143575,0,0,0,1.061484219,0,0,0,0,1.163126769,0,0,0,0,0,1.072891259,0,0,0,0,0,0,1.201183322,0,0,0,0,0,0,0,1
18908,0.247286703,0,0.8330621032,0,0,0.8089171831,0,0,0,1.118020848,0,0,0,0,1.188728288,0,0,0,0,0,0.9234829529,0,0,0,0,0,0,1.25750678,0,0,0,0,0,0,0,1
18909,0.2280235808,0,0.8421989052,0,0,0.8020712242,0,0,0,1.11324222,0,0,0,0,1.011043337,0,0,0,0,0,1.113809526,0,0,0,0,0,0,1.239324356,0,0,0,0,0,0,0,1
18910,0.2332060089,0,0.8366464746,0,0,0.8147058778,0,0,0,1.136845766,0,0,0,0,1.079986078,0,0,0,0,0,1.039567724,0,0,0,0,0,0,1.158092391,0,0,0,0,0,0,0,1
18911,0.2355908131,0,0.8546526032,0,0,0.843077369,0,0,0,1.045022677,0,0,0,0,1.054244365,0,0,0,0,0,1.050998419,0,0,0,0,0,0,1.166000375,0,0,0,0,0,0,0,1
18912,0.2496109587,0,0.790365942,0,0,0.8029409036,0,0,0,1.205081771,0,0,0,0,1.041457581,0,0,0,0,0,1.057838146,0,0,0,0,0,0,1.063090015,0,0,0,0,0,0,0,1
18913,0.2400744143,0,0.8051847522,0,0,0.8006348757,0,0,0,1.048365685,0,0,0,0,1.067275982,0,0,0,0,0,1.052831537,0,0,0,0,0,0,1.148235622,0,0,0,0,0,0,0,1
18914,0.2467592699,0,0.8709198413,0,0,0.8249577752,0,0,0,1.131555643,0,0,0,0,1.049979918,0,0,0,0,0,1.014093999,0,0,0,0,0,0,1.205138685,0,0,0,0,0,0,0,1
18915,0.2389644819,0,0.9164931398,0,0,0.8924971613,0,0,0,1.126543497,0,0,0,0,0.9865155863,0,0,0,0,0,0.9371182519,0,0,0,0,0,0,1.138424249,0,0,0,0,0,0,0,1
18916,0.2702131679,0,0.8012464718,0,0,0.8452111563,0,0,0,1.127519382,0,0,0,0,1.047908809,0,0,0,0,0,1.027176689,0,0,0,0,0,0,1.077234578,0,0,0,0,0,0,0,1
18917,0.2375817797,0,0.842560523,0,0,0.8642755514,0,0,0,1.121139731,0,0,0,0,0.9540819119,0,0,0,0,0,1.05560484,0,0,0,0,0,0,1.173227124,0,0,0,0,0,0,0,1
18918,0.2478956482,0,0.7922530437,0,0,0.8590481716,0,0,0,1.100843343,0,0,0,0,1.066931386,0,0,0,0,0,1.091330949,0,0,0,0,0,0,1.198612373,0,0,0,0,0,0,0,1
18919,0.2428752516,0,0.8462001201,0,0,0.9185475112,0,0,0,1.185840372,0,0,0,0,1.019842894,0,0,0,0,0,1.015463203,0,0,0,0,0,0,1.205454692,0,0,0,0,0,0,0,1
18920,0.2470687725,0,0.8916039475,0,0,0.8953710224,0,0,0,1.124760391,0,0,0,0,1.009709325,0,0,0,0,0,1.108101168,0,0,0,0,0,0,1.263968875,0,0,0,0,0,0,0,1
18921,0.2506716202,0,0.9038135008,0,0,0.8608991706,0,0,0,1.225543722,0,0,0,0,0.9821593297,0,0,0,0,0,1.010629562,0,0,0,0,0,0,1.193802813,0,0,0,0,0,0,0,1
18922,0.2619982305,0,0.8701748962,0,0,0.8304449709,0,0,0,1.123866426,0,0,0,0,0.9374208194,0,0,0,0,0,1.129430404,0,0,0,0,0,0,1.12177024,0,0,0,0,0,0,0,1
18923,0.2671147475,0,0.8900125324,0,0,0.7963734398,0,0,0,1.092693082,0,0,0,0,1.017148334,0,0,0,0,0,1.152228442,0,0,0,0,0,0,1.046341622,0,0,0,0,0,0,0,1
18924,0.2348271655,0,0.8969062368,0,0,0.8515499031,0,0,0,1.065667076,0,0,0,0,0.9482453076,0,0,0,0,0,1.093620457,0,0,0,0,0,0,1.108766171,0,0,0,0,0,0,0,1
18925,0.2477904897,0,0.8316164942,0,0,0.8468147003,0,0,0,1.087781713,0,0,0,0,0.972877799,0,0,0,0,0,1.094838801,0,0,0,0,0,0,1.15539086,0,0,0,0,0,0,0,1
18926,0.2450278327,0,0.8936023824,0,0,0.8318161197,0,0,0,1.111939112,0,0,0,0,0.9088987008,0,0,0,0,0,1.114646034,0,0,0,0,0,0,1.142774158,0,0,0,0,0,0,0,1
18927,0.2474460301,0,0.9174347606,0,0,0.9133791895,0,0,0,1.099896747,0,0,0,0,0.9737547999,0,0,0,0,0,1.10400247,0,0,0,0,0,0,1.160946242,0,0,0,0,0,0,0,1
18928,0.2548834419,0,0.9188157191,0,0,0.9482259721,0,0,0,1.136505808,0,0,0,0,0.975764658,0,0,0,0,0,1.143333365,0,0,0,0,0,0,1.129626954,0,0,0,0,0,0,0,1
18929,0.2505278535,0,0.9472281668,0,0,0.7799048977,0,0,0,1.084089298,0,0,0,0,1.016571113,0,0,0,0,0,0.9971151736,0,0,0,0,0,0,1.14858788,0,0,0,0,0,0,0,1
18930,0.2388618069,0,0.8951480076,0,0,0.8505929988,0,0,0,1.136163359,0,0,0,0,1.035888124,0,0,0,0,0,1.099206996,0,0,0,0,0,0,1.148302245,0,0,0,0,0,0,0,1
18931,0.2589255629,0,0.9347227966,0,0,0.9120634269,0,0,0,1.108584533,0,0,0,0,0.8682725759,0,0,0,0,0,1.123577565,0,0,0,0,0,0,1.123913251,0,0,0,0,0,0,0,1
18932,0.2950231472,0,0.9298835408,0,0,0.7802008661,0,0,0,1.102536208,0,0,0,0,0.9322004301,0,0,0,0,0,1.088046632,0,0,0,0,0,0,1.17728213,0,0,0,0,0,0,0,1
18933,0.2480377298,0,0.9026927338,0,0,0.8024494381,0,0,0,1.162999767,0,0,0,0,0.9961429711,0,0,0,0,0,1.151986745,0,0,0,0,0,0,1.115710829,0,0,0,0,0,0,0,1
18934,0.2555872084,0,0.9014468722,0,0,0.8070783662,0,0,0,1.0813667,0,0,0,0,0.9343100205,0,0,0,0,0,1.202533544,0,0,0,0,0,0,1.187129197,0,0,0,0,0,0,0,1
18935,0.2755496386,0,0.8241390672,0,0,0.7913758282,0,0,0,0.9837308935,0,0,0,0,0.9371110781,0,0,0,0,0,1.09576466,0,0,0,0,0,0,1.120221222,0,0,0,0,0,0,0,1
18936,0.2495698291,0,0.8423297986,0,0,0.8262173944,0,0,0,1.109344763,0,0,0,0,0.9636869324,0,0,0,0,0,1.096860133,0,0,0,0,0,0,1.082861031,0,0,0,0,0,0,0,1
18937,0.2523074474,0,0.8681577154,0,0,0.8478344162,0,0,0,1.058993263,0,0,0,0,0.9384199231,0,0,0,0,0,1.079489807,0,0,0,0,0,0,1.132777626,0,0,0,0,0,0,0,1
18938,0.2616738244,0,0.9167747465,0,0,0.78882614,0,0,0,1.026156196,0,0,0,0,0.899759698,0,0,0,0,0,1.081255112,0,0,0,0,0,0,1.11025757,0,0,0,0,0,0,0,1
18939,0.2237008116,0,0.9791974827,0,0,0.8992339309,0,0,0,1.035102592,0,0,0,0,0.8419286025,0,0,0,0,0,1.192719353,0,0,0,0,0,0,1.022837182,0,0,0,0,0,0,0,1
18940,0.2740107854,0,0.9278164881,0,0,0.8777102916,0,0,0,1.157818003,0,0,0,0,0.9761210982,0,0,0,0,0,1.154149925,0,0,0,0,0,0,1.017724677,0,0,0,0,0,0,0,1
18941,0.2535629637,0,0.886550547,0,0,0.8973163362,0,0,0,1.031364698,0,0,0,0,1.018183931,0,0,0,0,0,1.099708794,0,0,0,0,0,0,1.123097024,0,0,0,0,0,0,0,1
18942,0.2461875207,0,0.8910598449,0,0,0.820076973,0,0,0,1.234039787,0,0,0,0,1.04470046,0,0,0,0,0,1.104815742,0,0,0,0,0,0,1.079687103,0,0,0,0,0,0,0,1
18943,0.2637795564,0,0.9036367629,0,0,0.8446636244,0,0,0,1.190031852,0,0,0,0,1.023781166,0,0,0,0,0,1.210811768,0,0,0,0,0,0,1.006331844,0,0,0,0,0,0,0,1
18944,0.249755822,0,0.9260668099,0,0,0.9364743243,0,0,0,1.158805435,0,0,0,0,0.9882803658,0,0,0,0,0,1.077740756,0,0,0,0,0,0,0.996500918,0,0,0,0,0,0,0,1
18945,0.2622258093,0,0.8876454766,0,0,0.8688612273,0,0,0,1.136984651,0,0,0,0,1.069081043,0,0,0,0,0,1.205503162,0,0,0,0,0,0,1.090915135,0,0,0,0,0,0,0,1
18946,0.2763877287,0,0.8449559879,0,0,0.8779104556,0,0,0,1.154660555,0,0,0,0,1.136294666,0,0,0,0,0,1.115518569,0,0,0,0,0,0,1.112215663,0,0,0,0,0,0,0,1
18947,0.2676370674,0,0.8447969045,0,0,0.8451426615,0,0,0,1.172958696,0,0,0,0,1.052395184,0,0,0,0,0,1.025331425,0,0,0,0,0,0,1.064164196,0,0,0,0,0,0,0,1
18948,0.2848055289,0,0.8155693384,0,0,0.8222146656,0,0,0,1.134926036,0,0,0,0,0.9445131543,0,0,0,0,0,1.140883497,0,0,0,0,0,0,1.081929472,0,0,0,0,0,0,0,1
18949,0.2939836251,0,0.8508433529,0,0,0.9317099126,0,0,0,1.122543605,0,0,0,0,1.055064721,0,0,0,0,0,1.182952383,0,0,0,0,0,0,1.086539043,0,0,0,0,0,0,0,1
18950,0.2648810525,0,0.8629993894,0,0,0.8953237408,0,0,0,1.087432362,0,0,0,0,1.18567748,0,0,0,0,0,1.022812741,0,0,0,0,0,0,0.9933032769,0,0,0,0,0,0,0,1
18951,0.2790933553,0,0.7677470012,0,0,1.000219275,0,0,0,1.075776442,0,0,0,0,1.055978061,0,0,0,0,0,1.06238665,0,0,0,0,0,0,0.9933307342,0,0,0,0,0,0,0,1
18952,0.2714060191,0,0.821262126,0,0,0.8723940809,0,0,0,1.084860358,0,0,0,0,1.104037377,0,0,0,0,0,1.128981391,0,0,0,0,0,0,1.063016397,0,0,0,0,0,0,0,1
18953,0.291061184,0,0.9245043533,0,0,0.905016575,0,0,0,1.153431344,0,0,0,0,1.146833936,0,0,0,0,0,1.064250274,0,0,0,0,0,0,1.091043344,0,0,0,0,0,0,0,1
18954,0.2759882108,0,0.8058277285,0,0,0.9702835143,0,0,0,1.150166771,0,0,0,0,1.012004405,0,0,0,0,0,1.036737356,0,0,0,0,0,0,1.051056403,0,0,0,0,0,0,0,1
18955,0.261866885,0,0.8559910409,0,0,0.914942717,0,0,0,1.064067649,0,0,0,0,0.9825122982,0,0,0,0,0,1.103070649,0,0,0,0,0,0,1.071062303,0,0,0,0,0,0,0,1
18956,0.2667663946,0,0.7793134205,0,0,0.8647305752,0,0,0,1.108569916,0,0,0,0,0.9698309043,0,0,0,0,0,1.103005887,0,0,0,0,0,0,1.03667715,0,0,0,0,0,0,0,1
18957,0.2749896639,0,0.8409572204,0,0,0.9751478461,0,0,0,1.13099744,0,0,0,0,0.9733737808,0,0,0,0,0,1.138176727,0,0,0,0,0,0,1.038372242,0,0,0,0,0,0,0,1
18958,0.2733126394,0,0.8790559499,0,0,0.9245887014,0,0,0,1.161027837,0,0,0,0,0.9707592289,0,0,0,0,0,1.132262131,0,0,0,0,0,0,1.102311986,0,0,0,0,0,0,0,1
18959,0.2814283291,0,0.8693324469,0,0,0.9564357566,0,0,0,1.092519148,0,0,0,0,0.9417674603,0,0,0,0,0,1.161227687,0,0,0,0,0,0,1.079234065,0,0,0,0,0,0,0,1
18960,0.3138901112,0,0.9122030082,0,0,0.9926356872,0,0,0,1.136365846,0,0,0,0,0.9322767967,0,0,0,0,0,1.187286086,0,0,0,0,0,0,1.014143615,0,0,0,0,0,0,0,1
18961,0.2802620878,0,0.9557427143,0,0,0.9969206218,0,0,0,1.059802852,0,0,0,0,0.9645205931,0,0,0,0,0,1.187957838,0,0,0,0,0,0,0.9649472949,0,0,0,0,0,0,0,1
18962,0.301168688,0,0.8947278851,0,0,0.9508459063,0,0,0,1.119854627,0,0,0,0,0.9110110773,0,0,0,0,0,1.076570137,0,0,0,0,0,0,0.9878087335,0,0,0,0,0,0,0,1
18963,0.2833506559,0,0.8387612512,0,0,0.9857764172,0,0,0,1.051732987,0,0,0,0,0.9819667342,0,0,0,0,0,1.101570088,0,0,0,0,0,0,0.9945373474,0,0,0,0,0,0,0,1
18964,0.2937894386,0,0.8191762793,0,0,0.935025359,0,0,0,1.152512211,0,0,0,0,1.029110764,0,0,0,0,0,1.262328156,0,0,0,0,0,0,1.032377611,0,0,0,0,0,0,0,1
18965,0.2794472939,0,0.886835054,0,0,0.9708583998,0,0,0,1.180737974,0,0,0,0,1.050028605,0,0,0,0,0,1.11372002,0,0,0,0,0,0,0.9673686114,0,0,0,0,0,0,0,1
18966,0.2899473398,0,0.8985430321,0,0,1.011020975,0,0,0,1.062962726,0,0,0,0,1.007516692,0,0,0,0,0,1.093974853,0,0,0,0,0,0,1.043710118,0,0,0,0,0,0,0,1
18967,0.2971947413,0,0.9108374292,0,0,0.9787402608,0,0,0,1.17439089,0,0,0,0,1.002802512,0,0,0,0,0,1.08473127,0,0,0,0,0,0,0.9820997071,0,0,0,0,0,0,0,1
18968,0.2791959745,0,0.8664839442,0,0,0.9078423746,0,0,0,1.160839141,0,0,0,0,0.9263921577,0,0,0,0,0,1.04138713,0,0,0,0,0,0,1.023895391,0,0,0,0,0,0,0,1
18969,0.2898989363,0,0.9027489123,0,0,0.9844807424,0,0,0,1.134924323,0,0,0,0,0.9708813447,0,0,0,0,0,1.187998007,0,0,0,0,0,0,0.9451531031,0,0,0,0,0,0,0,1
18970,0.3349096561,0,0.9199935453,0,0,1.075499386,0,0,0,1.04766439,0,0,0,0,0.9997744811,0,0,0,0,0,1.137106507,0,0,0,0,0,0,0.9502721413,0,0,0,0,0,0,0,1
18971,0.3077652641,0,0.9201222373,0,0,1.005254304,0,0,0,1.088993319,0,0,0,0,0.9779302158,0,0,0,0,0,1.059325134,0,0,0,0,0,0,0.9222156624,0,0,0,0,0,0,0,1
18972,0.3116385811,0,0.969886934,0,0,1.069819021,0,0,0,1.048698047,0,0,0,0,1.036868975,0,0,0,0,0,1.107091562,0,0,0,0,0,0,0.8889761445,0,0,0,0,0,0,0,1
18973,0.2938505282,0,0.8998564485,0,0,1.036391283,0,0,0,1.051438086,0,0,0,0,0.9802683216,0,0,0,0,0,1.169951148,0,0,0,0,0,0,0.9962629939,0,0,0,0,0,0,0,1
18974,0.3089245109,0,0.8660521253,0,0,0.9863551159,0,0,0,1.060903598,0,0,0,0,0.9800279006,0,0,0,0,0,1.197970425,0,0,0,0,0,0,0.9907110806,0,0,0,0,0,0,0,1
18975,0.3208189729,0,0.841541299,0,0,0.9829374877,0,0,0,0.9681631325,0,0,0,0,0.9896024097,0,0,0,0,0,1.172103823,0,0,0,0,0,0,0.981582709,0,0,0,0,0,0,0,1
18976,0.3121172804,0,0.8828712497,0,0,0.965029729,0,0,0,1.022950753,0,0,0,0,1.037124741,0,0,0,0,0,1.182871297,0,0,0,0,0,0,0.8700543577,0,0,0,0,0,0,0,1
18977,0.2853157129,0,0.874282517,0,0,1.111753771,0,0,0,1.022254032,0,0,0,0,1.125482781,0,0,0,0,0,1.206361881,0,0,0,0,0,0,0.9800436781,0,0,0,0,0,0,0,1
18978,0.3120358113,0,0.9190348484,0,0,1.03845757,0,0,0,0.9856435444,0,0,0,0,1.012325119,0,0,0,0,0,1.205161489,0,0,0,0,0,0,1.006266584,0,0,0,0,0,0,0,1
18979,0.2901046525,0,0.7961498506,0,0,0.9930798746,0,0,0,1.046601253,0,0,0,0,1.030290536,0,0,0,0,0,1.177810883,0,0,0,0,0,0,0.930116973,0,0,0,0,0,0,0,1
18980,0.2825824805,0,0.8702707688,0,0,1.092201837,0,0,0,1.023505298,0,0,0,0,1.160905299,0,0,0,0,0,1.185982998,0,0,0,0,0,0,0.9938306651,0,0,0,0,0,0,0,1
18981,0.2983655484,0,0.8795634917,0,0,0.9749156481,0,0,0,1.003081442,0,0,0,0,0.9653175704,0,0,0,0,0,1.10693588,0,0,0,0,0,0,1.034497447,0,0,0,0,0,0,0,1
18982,0.3167569763,0,0.9421593029,0,0,1.015401459,0,0,0,1.01654117,0,0,0,0,1.057913139,0,0,0,0,0,1.173534471,0,0,0,0,0,0,1.030893059,0,0,0,0,0,0,0,1
18983,0.2934410779,0,0.8682972264,0,0,0.9743052279,0,0,0,1.069010642,0,0,0,0,1.13088736,0,0,0,0,0,1.123940343,0,0,0,0,0,0,1.019912266,0,0,0,0,0,0,0,1
18984,0.2936786565,0,0.8450338255,0,0,0.9523231773,0,0,0,0.9636564864,0,0,0,0,0.9890149043,0,0,0,0,0,1.103049903,0,0,0,0,0,0,0.922969811,0,0,0,0,0,0,0,1
18985,0.2967881982,0,0.872423372,0,0,0.9945057404,0,0,0,0.9181163093,0,0,0,0,1.029376364,0,0,0,0,0,1.17294813,0,0,0,0,0,0,0.88447777,0,0,0,0,0,0,0,1
18986,0.2839240576,0,0.9579358375,0,0,1.005788198,0,0,0,0.8917991425,0,0,0,0,0.980011068,0,0,0,0,0,1.100848477,0,0,0,0,0,0,0.961632554,0,0,0,0,0,0,0,1
18987,0.3086562065,0,0.900842673,0,0,0.9831215011,0,0,0,1.052300375,0,0,0,0,0.984524783,0,0,0,0,0,1.18067841,0,0,0,0,0,0,0.9877777913,0,0,0,0,0,0,0,1
18988,0.2881266831,0,0.8406480999,0,0,0.9545398148,0,0,0,0.9867590395,0,0,0,0,1.024904764,0,0,0,0,0,1.124749514,0,0,0,0,0,0,1.009390706,0,0,0,0,0,0,0,1
18989,0.329066586,0,0.927991086,0,0,0.8962994759,0,0,0,1.022938042,0,0,0,0,1.056422424,0,0,0,0,0,1.202070727,0,0,0,0,0,0,1.001494533,0,0,0,0,0,0,0,1
18990,0.31186471,0,0.9323073404,0,0,0.9999361595,0,0,0,1.139691755,0,0,0,0,0.9738893379,0,0,0,0,0,1.170012924,0,0,0,0,0,0,0.8777477885,0,0,0,0,0,0,0,1
18991,0.2980012381,0,0.897622243,0,0,1.02913497,0,0,0,0.9879908163,0,0,0,0,1.023393546,0,0,0,0,0,1.194990843,0,0,0,0,0,0,0.9863139078,0,0,0,0,0,0,0,1
18992,0.3035295062,0,0.8587080177,0,0,0.9267188276,0,0,0,1.028560385,0,0,0,0,0.9394911683,0,0,0,0,0,1.261786531,0,0,0,0,0,0,1.015996996,0,0,0,0,0,0,0,1
18993,0.3274238001,0,0.9253865442,0,0,0.9764369233,0,0,0,1.076583612,0,0,0,0,1.012793255,0,0,0,0,0,1.20310625,0,0,0,0,0,0,0.9563680907,0,0,0,0,0,0,0,1
18994,0.3114473583,0,0.8873342483,0,0,0.9502356263,0,0,0,1.043317212,0,0,0,0,0.9312759136,0,0,0,0,0,1.091522397,0,0,0,0,0,0,0.9908799699,0,0,0,0,0,0,0,1
18995,0.2926489821,0,0.8347670473,0,0,0.934753704,0,0,0,0.932995565,0,0,0,0,0.9683828575,0,0,0,0,0,1.242961822,0,0,0,0,0,0,0.9440181777,0,0,0,0,0,0,0,1
18996,0.2933250532,0,0.8801279418,0,0,1.004674068,0,0,0,0.9538133135,0,0,0,0,0.9248217487,0,0,0,0,0,1.105531698,0,0,0,0,0,0,1.020755897,0,0,0,0,0,0,0,1
18997,0.2770650142,0,0.9236670497,0,0,0.9374080505,0,0,0,0.9812102833,0,0,0,0,1.03662911,0,0,0,0,0,1.306059414,0,0,0,0,0,0,0.9954996115,0,0,0,0,0,0,0,1
18998,0.2926029974,0,0.9122428886,0,0,0.852783912,0,0,0,0.9586114604,0,0,0,0,0.9037498295,0,0,0,0,0,1.226709862,0,0,0,0,0,0,1.001553925,0,0,0,0,0,0,0,1
18999,0.2902487035,0,0.877461571,0,0,0.9253887283,0,0,0,0.9229023256,0,0,0,0,1.018905805,0,0,0,0,0,1.182369494,0,0,0,0,0,0,1.078356907,0,0,0,0,0,0,0,1
19000,0.2762092517,0,0.9486122137,0,0,0.9543188563,0,0,0,1.047479827,0,0,0,0,0.9908658999,0,0,0,0,0,1.158190256,0,0,0,0,0,0,1.0846814,0,0,0,0,0,0,0,1
19001,0.2683074427,0,0.9719386921,0,0,0.9509902745,0,0,0,0.9547701405,0,0,0,0,0.9419894082,0,0,0,0,0,1.154107525,0,0,0,0,0,0,0.9711248641,0,0,0,0,0,0,0,1
19002,0.2969744569,0,0.9303260015,0,0,1.034418504,0,0,0,0.9681928686,0,0,0,0,0.9399684604,0,0,0,0,0,1.226764578,0,0,0,0,0,0,0.9875675927,0,0,0,0,0,0,0,1
19003,0.30104416,0,0.9948723532,0,0,1.010481423,0,0,0,0.9030789682,0,0,0,0,0.9960529839,0,0,0,0,0,1.168511588,0,0,0,0,0,0,1.07714966,0,0,0,0,0,0,0,1
19004,0.2996442678,0,0.9776111392,0,0,0.9442550644,0,0,0,1.041345153,0,0,0,0,0.8938389047,0,0,0,0,0,1.192513702,0,0,0,0,0,0,0.9817770654,0,0,0,0,0,0,0,1
19005,0.2560477719,0,1.000895157,0,0,0.9439407632,0,0,0,1.026604231,0,0,0,0,0.8492253503,0,0,0,0,0,1.217058634,0,0,0,0,0,0,0.9983138109,0,0,0,0,0,0,0,1
19006,0.273741451,0,0.9496838471,0,0,0.8704742561,0,0,0,0.9560707474,0,0,0,0,0.9280432893,0,0,0,0,0,1.210721932,0,0,0,0,0,0,1.072861738,0,0,0,0,0,0,0,1
19007,0.2873842386,0,1.039649221,0,0,0.9605659654,0,0,0,0.9699356775,0,0,0,0,0.9054518555,0,0,0,0,0,1.284247649,0,0,0,0,0,0,1.11109962,0,0,0,0,0,0,0,1
19008,0.2922367291,0,1.029117997,0,0,0.986163039,0,0,0,1.033984027,0,0,0,0,0.9504238008,0,0,0,0,0,1.176123674,0,0,0,0,0,0,0.9939286119,0,0,0,0,0,0,0,1
19009,0.2822781551,0,0.9909725186,0,0,0.8173550163,0,0,0,1.011117299,0,0,0,0,0.9039611968,0,0,0,0,0,1.16671839,0,0,0,0,0,0,1.061545553,0,0,0,0,0,0,0,1
19010,0.278160687,0,0.9031940049,0,0,0.8928282551,0,0,0,0.9875882514,0,0,0,0,0.9586519961,0,0,0,0,0,1.132639871,0,0,0,0,0,0,1.006524611,0,0,0,0,0,0,0,1
19011,0.2749362364,0,1.015208528,0,0,0.9398880582,0,0,0,0.9732889681,0,0,0,0,0.9838693173,0,0,0,0,0,1.188289961,0,0,0,0,0,0,1.125945071,0,0,0,0,0,0,0,1
19012,0.2977489987,0,0.954999572,0,0,0.9507912376,0,0,0,0.9890245958,0,0,0,0,0.9540085243,0,0,0,0,0,1.106907866,0,0,0,0,0,0,1.007799565,0,0,0,0,0,0,0,1
19013,0.2985972142,0,0.9902618938,0,0,0.9636210093,0,0,0,0.9514977839,0,0,0,0,1.032441096,0,0,0,0,0,1.079843851,0,0,0,0,0,0,0.954284343,0,0,0,0,0,0,0,1
19014,0.2762988205,0,0.9095596622,0,0,0.9723782878,0,0,0,0.9924912259,0,0,0,0,1.006308859,0,0,0,0,0,1.121525083,0,0,0,0,0,0,0.9547794114,0,0,0,0,0,0,0,1
19015,0.2818585802,0,0.9950759023,0,0,0.9972343991,0,0,0,0.9021311962,0,0,0,0,0.9198978265,0,0,0,0,0,1.040736564,0,0,0,0,0,0,1.000189484,0,0,0,0,0,0,0,1
19016,0.2900360749,0,0.9829854285,0,0,0.9503213496,0,0,0,1.010297181,0,0,0,0,1.050431969,0,0,0,0,0,1.013433563,0,0,0,0,0,0,1.055390133,0,0,0,0,0,0,0,1
19017,0.2859974271,0,0.9693444753,0,0,0.9892680558,0,0,0,0.89556641,0,0,0,0,1.004081093,0,0,0,0,0,1.094345305,0,0,0,0,0,0,0.9780608301,0,0,0,0,0,0,0,1
19018,0.2718101152,0,0.8939697103,0,0,0.9808601036,0,0,0,0.9704342195,0,0,0,0,0.9260604205,0,0,0,0,0,1.165597617,0,0,0,0,0,0,0.9138268504,0,0,0,0,0,0,0,1
19019,0.2774752796,0,1.043280005,0,0,1.013277336,0,0,0,0.9699929996,0,0,0,0,0.887608762,0,0,0,0,0,1.112912973,0,0,0,0,0,0,1.007398712,0,0,0,0,0,0,0,1
19020,0.2792862961,0,0.9545661747,0,0,0.9775176506,0,0,0,0.9819640006,0,0,0,0,0.963292697,0,0,0,0,0,1.069796576,0,0,0,0,0,0,0.9304109132,0,0,0,0,0,0,0,1
19021,0.265799997,0,0.8899375109,0,0,0.9984493654,0,0,0,1.033542368,0,0,0,0,0.8933529187,0,0,0,0,0,1.094519608,0,0,0,0,0,0,0.9742821946,0,0,0,0,0,0,0,1
19022,0.2652661654,0,1.022906966,0,0,0.9667328814,0,0,0,1.067523908,0,0,0,0,0.9574730755,0,0,0,0,0,1.093107057,0,0,0,0,0,0,0.964648838,0,0,0,0,0,0,0,1
19023,0.2704037457,0,0.9177652091,0,0,1.014636248,0,0,0,1.051866518,0,0,0,0,0.9440918082,0,0,0,0,0,0.9531325532,0,0,0,0,0,0,0.9896754184,0,0,0,0,0,0,0,1
19024,0.3048615345,0,0.8723623189,0,0,0.9788258819,0,0,0,1.12382304,0,0,0,0,1.049117806,0,0,0,0,0,1.050571078,0,0,0,0,0,0,0.9769261446,0,0,0,0,0,0,0,1
19025,0.2839339637,0,0.861220511,0,0,0.9666470158,0,0,0,1.050478975,0,0,0,0,0.9307362739,0,0,0,0,0,1.035197585,0,0,0,0,0,0,0.9996450039,0,0,0,0,0,0,0,1
19026,0.2833633244,0,0.9230279033,0,0,0.8932143162,0,0,0,1.054006913,0,0,0,0,0.9341272754,0,0,0,0,0,1.077666113,0,0,0,0,0,0,1.02798984,0,0,0,0,0,0,0,1
19027,0.2913239975,0,0.8792543603,0,0,0.9615242295,0,0,0,1.015902262,0,0,0,0,0.9291076194,0,0,0,0,0,1.087925212,0,0,0,0,0,0,1.07971845,0,0,0,0,0,0,0,1
