"iteration","price x price","ff2 x price","ff2 x ff2","ff3 x price","ff3 x ff2","ff3 x ff3","feat2 x price","feat2 x ff2","feat2 x ff3","feat2 x feat2","feat3 x price","feat3 x ff2","feat3 x ff3","feat3 x feat2","feat3 x feat3"
18768,0.4539953029,0,1.445902928,0,0,1.592356115,0,0,0,1.677213956,0,0,0,0,1.64803573
18769,0.4054737363,0,1.447946259,0,0,1.499251814,0,0,0,1.806268989,0,0,0,0,1.758626226
18770,0.419306735,0,1.404479928,0,0,1.434283528,0,0,0,1.821273151,0,0,0,0,1.630552385
18771,0.4542643424,0,1.394542731,0,0,1.477217755,0,0,0,1.628855263,0,0,0,0,1.582567397
18772,0.4486235454,0,1.311199511,0,0,1.564963472,0,0,0,1.652248863,0,0,0,0,1.545999023
18773,0.4283444613,0,1.389304294,0,0,1.54112303,0,0,0,1.688737314,0,0,0,0,1.486695829
18774,0.432002212,0,1.478262489,0,0,1.434594427,0,0,0,1.72396556,0,0,0,0,1.598684405
18775,0.4341414004,0,1.474425291,0,0,1.465145295,0,0,0,1.632089482,0,0,0,0,1.73895252
18776,0.4386536466,0,1.46474766,0,0,1.479220337,0,0,0,1.5788851,0,0,0,0,1.591067737
18777,0.4462350061,0,1.442418941,0,0,1.527233688,0,0,0,1.523973896,0,0,0,0,1.57563593
18778,0.4564179062,0,1.338657147,0,0,1.523141044,0,0,0,1.728144806,0,0,0,0,1.494740649
18779,0.4482089727,0,1.388560335,0,0,1.468964231,0,0,0,1.675085878,0,0,0,0,1.675208291
18780,0.3869354457,0,1.425621529,0,0,1.483925337,0,0,0,1.819435485,0,0,0,0,1.628050741
18781,0.4353493954,0,1.405356449,0,0,1.538595898,0,0,0,1.675793348,0,0,0,0,1.536222112
18782,0.4314983112,0,1.36810763,0,0,1.41414405,0,0,0,1.661336777,0,0,0,0,1.483408219
18783,0.4339738768,0,1.404362243,0,0,1.449341145,0,0,0,1.701657268,0,0,0,0,1.57372728
18784,0.4280715078,0,1.361040076,0,0,1.399280647,0,0,0,1.672190619,0,0,0,0,1.54141435
18785,0.4105135559,0,1.442427357,0,0,1.465890602,0,0,0,1.686259625,0,0,0,0,1.492158789
18786,0.4339299161,0,1.344960047,0,0,1.410227334,0,0,0,1.596402778,0,0,0,0,1.449684239
18787,0.4547009408,0,1.376522436,0,0,1.552168078,0,0,0,1.764378633,0,0,0,0,1.498622664
18788,0.3993052641,0,1.253654663,0,0,1.485011537,0,0,0,1.947740233,0,0,0,0,1.577587148
18789,0.4211734518,0,1.388035897,0,0,1.405475958,0,0,0,1.692845751,0,0,0,0,1.506279854
18790,0.4410461688,0,1.407810993,0,0,1.380618741,0,0,0,1.650653014,0,0,0,0,1.422960029
18791,0.4710973198,0,1.496193109,0,0,1.424636026,0,0,0,1.622428382,0,0,0,0,1.338848648
18792,0.4418774763,0,1.471641867,0,0,1.522947141,0,0,0,1.606605846,0,0,0,0,1.536002524
18793,0.4529736757,0,1.46520645,0,0,1.522589991,0,0,0,1.637432482,0,0,0,0,1.426299002
18794,0.4856865362,0,1.492207223,0,0,1.532254657,0,0,0,1.583658812,0,0,0,0,1.415937627
18795,0.4418127329,0,1.431775904,0,0,1.513210036,0,0,0,1.570087808,0,0,0,0,1.366033181
18796,0.4334284332,0,1.474838691,0,0,1.515957241,0,0,0,1.368620943,0,0,0,0,1.446802711
18797,0.4783418088,0,1.383862442,0,0,1.484897379,0,0,0,1.442148714,0,0,0,0,1.378202775
18798,0.4611770446,0,1.428415377,0,0,1.645104192,0,0,0,1.451664065,0,0,0,0,1.547817538
18799,0.4578243572,0,1.519563676,0,0,1.423924653,0,0,0,1.602925583,0,0,0,0,1.427923436
18800,0.4613734297,0,1.322777876,0,0,1.48831837,0,0,0,1.526867166,0,0,0,0,1.507460002
18801,0.4860984395,0,1.558441136,0,0,1.55376717,0,0,0,1.43342426,0,0,0,0,1.525167423
18802,0.4925857821,0,1.498038398,0,0,1.72037495,0,0,0,1.44848832,0,0,0,0,1.61499187
18803,0.4875692192,0,1.441867084,0,0,1.63232478,0,0,0,1.367255443,0,0,0,0,1.45142114
18804,0.5260547124,0,1.463104576,0,0,1.536715988,0,0,0,1.471493637,0,0,0,0,1.32831894
18805,0.5117500428,0,1.39730945,0,0,1.560483799,0,0,0,1.262448518,0,0,0,0,1.398665109
18806,0.5057938946,0,1.341610603,0,0,1.530738332,0,0,0,1.395077201,0,0,0,0,1.437251238
18807,0.4565932741,0,1.321214214,0,0,1.60668568,0,0,0,1.304098365,0,0,0,0,1.525497481
18808,0.4502608905,0,1.50632254,0,0,1.653949526,0,0,0,1.37283005,0,0,0,0,1.396136337
18809,0.490601954,0,1.414612179,0,0,1.575052476,0,0,0,1.440836421,0,0,0,0,1.505955773
18810,0.4791841795,0,1.504566767,0,0,1.509827953,0,0,0,1.484504192,0,0,0,0,1.411391796
18811,0.4982853025,0,1.455688569,0,0,1.510949615,0,0,0,1.570251997,0,0,0,0,1.396443223
18812,0.4698638103,0,1.567959683,0,0,1.505569933,0,0,0,1.518151968,0,0,0,0,1.468159878
18813,0.5354350588,0,1.424305952,0,0,1.520239271,0,0,0,1.519728205,0,0,0,0,1.47183369
18814,0.5082684576,0,1.540298889,0,0,1.519147787,0,0,0,1.455565562,0,0,0,0,1.566057631
18815,0.5262139922,0,1.49492638,0,0,1.633752349,0,0,0,1.524423442,0,0,0,0,1.543256919
18816,0.4694206439,0,1.55033764,0,0,1.618666224,0,0,0,1.590564949,0,0,0,0,1.448705131
18817,0.4757424324,0,1.569620176,0,0,1.596760568,0,0,0,1.691392211,0,0,0,0,1.446592499
18818,0.4968591234,0,1.608401966,0,0,1.509331526,0,0,0,1.389636741,0,0,0,0,1.385100063
18819,0.4644218973,0,1.615948958,0,0,1.475383123,0,0,0,1.554834078,0,0,0,0,1.319742412
18820,0.4740814064,0,1.594465873,0,0,1.702727068,0,0,0,1.345414686,0,0,0,0,1.371402307
18821,0.5289588355,0,1.401347141,0,0,1.598561682,0,0,0,1.342814691,0,0,0,0,1.418274339
18822,0.4508231024,0,1.652800631,0,0,1.656607833,0,0,0,1.458418136,0,0,0,0,1.540249381
18823,0.4722608324,0,1.734922375,0,0,1.592133946,0,0,0,1.474106158,0,0,0,0,1.485012268
18824,0.45355183,0,1.675398212,0,0,1.603021045,0,0,0,1.452722743,0,0,0,0,1.481914764
18825,0.4660315488,0,1.692802463,0,0,1.452058713,0,0,0,1.474930692,0,0,0,0,1.609081892
18826,0.4363690786,0,1.565692101,0,0,1.617864978,0,0,0,1.463174933,0,0,0,0,1.56151745
18827,0.5102109886,0,1.540328884,0,0,1.466359436,0,0,0,1.626850632,0,0,0,0,1.522876153
18828,0.4488501636,0,1.543160613,0,0,1.456031395,0,0,0,1.599441715,0,0,0,0,1.521032893
18829,0.4488262705,0,1.561092958,0,0,1.530504756,0,0,0,1.685232967,0,0,0,0,1.591138613
18830,0.4110419823,0,1.666609665,0,0,1.594231704,0,0,0,1.567654996,0,0,0,0,1.558243601
18831,0.4400479565,0,1.505154691,0,0,1.421570438,0,0,0,1.63696536,0,0,0,0,1.558082486
18832,0.393450475,0,1.568140205,0,0,1.511271759,0,0,0,1.705687214,0,0,0,0,1.509332633
18833,0.4270869948,0,1.557120125,0,0,1.366244616,0,0,0,1.546324231,0,0,0,0,1.456980496
18834,0.4257113481,0,1.449222134,0,0,1.423830508,0,0,0,1.654829161,0,0,0,0,1.460105035
18835,0.420501384,0,1.45225982,0,0,1.445971861,0,0,0,1.549063349,0,0,0,0,1.670604744
18836,0.3953830371,0,1.527891985,0,0,1.501316736,0,0,0,1.50637179,0,0,0,0,1.551126789
18837,0.4075607799,0,1.612765621,0,0,1.485280267,0,0,0,1.55339944,0,0,0,0,1.596944285
18838,0.3950102765,0,1.511104723,0,0,1.345646306,0,0,0,1.543941583,0,0,0,0,1.439692793
18839,0.3913510023,0,1.619375993,0,0,1.361486188,0,0,0,1.49668892,0,0,0,0,1.542935597
18840,0.3969446526,0,1.727250991,0,0,1.552284162,0,0,0,1.622898497,0,0,0,0,1.564532959
18841,0.4155690571,0,1.488459625,0,0,1.565750037,0,0,0,1.542435411,0,0,0,0,1.616936564
18842,0.3937191293,0,1.489631904,0,0,1.540709778,0,0,0,1.585276257,0,0,0,0,1.562292717
18843,0.4235430258,0,1.431791908,0,0,1.457407925,0,0,0,1.699930887,0,0,0,0,1.763912281
18844,0.4100139564,0,1.408599339,0,0,1.627515422,0,0,0,1.734707836,0,0,0,0,1.470042388
18845,0.4345654916,0,1.448894299,0,0,1.498464115,0,0,0,1.748297764,0,0,0,0,1.599844621
18846,0.4208150609,0,1.383940111,0,0,1.634533705,0,0,0,1.613750544,0,0,0,0,1.776096575
18847,0.3620829444,0,1.359296308,0,0,1.639679413,0,0,0,1.663163582,0,0,0,0,1.578469801
18848,0.3757435672,0,1.372780075,0,0,1.581465815,0,0,0,1.817723137,0,0,0,0,1.568727849
18849,0.3962856141,0,1.428593983,0,0,1.5219883,0,0,0,1.664111835,0,0,0,0,1.541365666
18850,0.4163666495,0,1.508780613,0,0,1.669068412,0,0,0,1.71478983,0,0,0,0,1.499250767
18851,0.3914265026,0,1.450210525,0,0,1.606614224,0,0,0,1.579499662,0,0,0,0,1.479380373
18852,0.3966774081,0,1.47933406,0,0,1.573199022,0,0,0,1.771728487,0,0,0,0,1.548199827
18853,0.4128403386,0,1.524696856,0,0,1.627572928,0,0,0,1.727852522,0,0,0,0,1.53648848
18854,0.406502116,0,1.335104883,0,0,1.494481158,0,0,0,1.667595524,0,0,0,0,1.449324336
18855,0.4600671232,0,1.416497414,0,0,1.587449932,0,0,0,1.842725972,0,0,0,0,1.413730326
18856,0.443983243,0,1.404966812,0,0,1.650299107,0,0,0,1.657275299,0,0,0,0,1.541391062
18857,0.4513617297,0,1.417009824,0,0,1.499248146,0,0,0,1.829524438,0,0,0,0,1.420073443
18858,0.4551879435,0,1.407666371,0,0,1.621168225,0,0,0,1.843950886,0,0,0,0,1.452315069
18859,0.4942303491,0,1.539909091,0,0,1.536476916,0,0,0,1.939556881,0,0,0,0,1.472772942
18860,0.454267775,0,1.398495721,0,0,1.583413079,0,0,0,1.630331723,0,0,0,0,1.526734742
18861,0.4420150238,0,1.492898605,0,0,1.534072026,0,0,0,1.709918369,0,0,0,0,1.528560113
18862,0.4363195632,0,1.581637437,0,0,1.677624058,0,0,0,1.714531826,0,0,0,0,1.468683518
18863,0.4367028462,0,1.501896743,0,0,1.563135291,0,0,0,1.813285295,0,0,0,0,1.51766036
18864,0.3671298671,0,1.471331298,0,0,1.528580495,0,0,0,1.750820788,0,0,0,0,1.352115205
18865,0.4169568415,0,1.44581324,0,0,1.413409184,0,0,0,1.820079597,0,0,0,0,1.487889813
18866,0.4149836266,0,1.487354733,0,0,1.615477959,0,0,0,1.739857413,0,0,0,0,1.432252623
18867,0.4133298147,0,1.575390277,0,0,1.437619475,0,0,0,1.898695464,0,0,0,0,1.389144468
18868,0.4308783642,0,1.441304467,0,0,1.524127109,0,0,0,1.694634784,0,0,0,0,1.466817438
18869,0.4265590703,0,1.54057938,0,0,1.768454992,0,0,0,1.796521118,0,0,0,0,1.379382836
18870,0.4553174693,0,1.461904779,0,0,1.551859729,0,0,0,1.710014075,0,0,0,0,1.416759039
18871,0.4221378509,0,1.52992431,0,0,1.560342661,0,0,0,1.742518288,0,0,0,0,1.398306052
18872,0.4457405715,0,1.597207391,0,0,1.62648229,0,0,0,1.6354973,0,0,0,0,1.630345468
18873,0.4477477508,0,1.583799821,0,0,1.62759559,0,0,0,1.546341683,0,0,0,0,1.548535529
18874,0.4249198447,0,1.571762932,0,0,1.732288534,0,0,0,1.925015786,0,0,0,0,1.435488963
18875,0.4258372846,0,1.602592447,0,0,1.651139029,0,0,0,1.692142223,0,0,0,0,1.662255196
18876,0.4496260713,0,1.727890154,0,0,1.722124154,0,0,0,1.738744102,0,0,0,0,1.600904678
18877,0.4585831224,0,1.625809413,0,0,1.724226098,0,0,0,1.699968566,0,0,0,0,1.559616281
18878,0.4156949193,0,1.673272464,0,0,1.753193383,0,0,0,1.749563091,0,0,0,0,1.529383628
18879,0.3857450625,0,1.661252452,0,0,1.640427522,0,0,0,1.80561744,0,0,0,0,1.58287457
18880,0.4008708349,0,1.547475969,0,0,1.49360496,0,0,0,1.941227031,0,0,0,0,1.579302738
18881,0.4245621418,0,1.714748739,0,0,1.728199572,0,0,0,1.865113287,0,0,0,0,1.561157359
18882,0.4351944993,0,1.652782539,0,0,1.588666991,0,0,0,1.735378239,0,0,0,0,1.646208522
18883,0.4360697542,0,1.644223151,0,0,1.559607416,0,0,0,1.967634697,0,0,0,0,1.67560127
18884,0.4017069662,0,1.753220901,0,0,1.67153852,0,0,0,2.086201232,0,0,0,0,1.608242786
18885,0.4117396757,0,1.682351402,0,0,1.645940054,0,0,0,2.00860906,0,0,0,0,1.831372211
18886,0.4287495416,0,1.733577967,0,0,1.65624463,0,0,0,2.100271945,0,0,0,0,1.619486613
18887,0.4384090368,0,1.625602193,0,0,1.813419179,0,0,0,1.945186637,0,0,0,0,1.610711413
18888,0.4347396705,0,1.615637349,0,0,1.632248831,0,0,0,1.931934811,0,0,0,0,1.793340497
18889,0.4292613669,0,1.620307914,0,0,1.718385592,0,0,0,1.916334133,0,0,0,0,1.717644071
18890,0.4083481837,0,1.580897232,0,0,1.666734627,0,0,0,1.968979485,0,0,0,0,1.71676768
18891,0.4515587105,0,1.646102255,0,0,1.695323617,0,0,0,1.960874331,0,0,0,0,1.768820599
18892,0.424359138,0,1.708761634,0,0,1.759248955,0,0,0,2.058467321,0,0,0,0,1.618581055
18893,0.4326148847,0,1.477763254,0,0,1.65614249,0,0,0,1.846973035,0,0,0,0,1.668470751
18894,0.4059015678,0,1.621513971,0,0,1.723826569,0,0,0,1.848197912,0,0,0,0,1.637204761
18895,0.4769481477,0,1.549773246,0,0,1.688285552,0,0,0,2.0068086,0,0,0,0,1.622735087
18896,0.4064097132,0,1.561939561,0,0,1.625982158,0,0,0,2.001235465,0,0,0,0,1.784417845
18897,0.4262769019,0,1.517461529,0,0,1.613560403,0,0,0,1.897946179,0,0,0,0,1.52413209
18898,0.4273215946,0,1.569680713,0,0,1.611979589,0,0,0,1.926646603,0,0,0,0,1.581567347
18899,0.40586351,0,1.524509677,0,0,1.65198638,0,0,0,1.807061143,0,0,0,0,1.426293435
18900,0.3984734071,0,1.489146063,0,0,1.548262819,0,0,0,1.896317259,0,0,0,0,1.48448235
18901,0.4018194977,0,1.402518738,0,0,1.53278391,0,0,0,1.914344219,0,0,0,0,1.677940548
18902,0.4087929233,0,1.545137119,0,0,1.429069054,0,0,0,1.83316068,0,0,0,0,1.472593462
18903,0.3971392391,0,1.513960661,0,0,1.408546854,0,0,0,1.902015153,0,0,0,0,1.663501259
18904,0.4565767,0,1.549557568,0,0,1.494062322,0,0,0,1.930753396,0,0,0,0,1.622038415
18905,0.423209195,0,1.650149339,0,0,1.515030628,0,0,0,1.835201801,0,0,0,0,1.576683648
18906,0.4097286354,0,1.429732801,0,0,1.614899257,0,0,0,1.755114635,0,0,0,0,1.596274917
18907,0.3976132606,0,1.579035925,0,0,1.584511649,0,0,0,1.67446719,0,0,0,0,1.457851014
18908,0.4313479749,0,1.566574685,0,0,1.496572642,0,0,0,1.775403684,0,0,0,0,1.595623435
18909,0.4287253745,0,1.589600079,0,0,1.604998881,0,0,0,1.768131688,0,0,0,0,1.699954225
18910,0.4690062914,0,1.522463816,0,0,1.559852325,0,0,0,1.549680408,0,0,0,0,1.602003556
18911,0.4178823878,0,1.556357561,0,0,1.465062929,0,0,0,1.674058189,0,0,0,0,1.688558652
18912,0.4285884197,0,1.680037151,0,0,1.571852578,0,0,0,1.694466874,0,0,0,0,1.635288646
18913,0.4129003659,0,1.589650466,0,0,1.575504574,0,0,0,1.510380116,0,0,0,0,1.622886125
18914,0.4051697076,0,1.609354359,0,0,1.518325437,0,0,0,1.723119668,0,0,0,0,1.567358498
18915,0.4598290616,0,1.544955583,0,0,1.521500245,0,0,0,1.825840897,0,0,0,0,1.666556895
18916,0.4249288593,0,1.539573456,0,0,1.689723302,0,0,0,1.560511096,0,0,0,0,1.736727855
18917,0.4264513563,0,1.49545003,0,0,1.495342948,0,0,0,1.5549883,0,0,0,0,1.586146121
18918,0.3984095915,0,1.522020361,0,0,1.466414919,0,0,0,1.598346779,0,0,0,0,1.504832461
18919,0.4511828511,0,1.650188113,0,0,1.610464896,0,0,0,1.759408774,0,0,0,0,1.61963148
18920,0.4128322634,0,1.501913315,0,0,1.551905985,0,0,0,1.631429203,0,0,0,0,1.695340365
18921,0.3895149154,0,1.561801203,0,0,1.595511469,0,0,0,1.56718727,0,0,0,0,1.572725017
18922,0.4027996071,0,1.656261028,0,0,1.560334115,0,0,0,1.600333739,0,0,0,0,1.447492982
18923,0.4402153508,0,1.500410153,0,0,1.673430468,0,0,0,1.633851951,0,0,0,0,1.474170252
18924,0.4328857929,0,1.554357959,0,0,1.511102059,0,0,0,1.580752437,0,0,0,0,1.584901405
18925,0.4530198213,0,1.599711394,0,0,1.650140166,0,0,0,1.620623001,0,0,0,0,1.594240339
18926,0.4525801057,0,1.58953061,0,0,1.601385299,0,0,0,1.698151974,0,0,0,0,1.405755464
18927,0.4488977924,0,1.518629519,0,0,1.553654597,0,0,0,1.479943669,0,0,0,0,1.468171445
18928,0.448288644,0,1.532117205,0,0,1.559776258,0,0,0,1.464510562,0,0,0,0,1.622356106
18929,0.4696866696,0,1.598401902,0,0,1.700455068,0,0,0,1.62974767,0,0,0,0,1.696248715
18930,0.4353004161,0,1.649545116,0,0,1.500900283,0,0,0,1.601639983,0,0,0,0,1.528899729
18931,0.4634440578,0,1.574399978,0,0,1.639426097,0,0,0,1.499448729,0,0,0,0,1.404687731
18932,0.4425105593,0,1.561292283,0,0,1.695775963,0,0,0,1.608694095,0,0,0,0,1.511379372
18933,0.4008706954,0,1.692256761,0,0,1.591271107,0,0,0,1.506508477,0,0,0,0,1.542713376
18934,0.4082627719,0,1.606387634,0,0,1.732533271,0,0,0,1.536267686,0,0,0,0,1.405038537
18935,0.4546138077,0,1.762304217,0,0,1.619525605,0,0,0,1.402636664,0,0,0,0,1.360705959
18936,0.422648979,0,1.605482122,0,0,1.656212163,0,0,0,1.462108209,0,0,0,0,1.517479902
18937,0.4329997287,0,1.69699175,0,0,1.731328584,0,0,0,1.594662068,0,0,0,0,1.46993109
18938,0.4289719112,0,1.597925757,0,0,1.589116365,0,0,0,1.435310406,0,0,0,0,1.533559765
18939,0.4500245942,0,1.516546495,0,0,1.583976359,0,0,0,1.713145717,0,0,0,0,1.405028784
18940,0.4917066976,0,1.546624786,0,0,1.648761426,0,0,0,1.756871895,0,0,0,0,1.333582994
18941,0.4358286266,0,1.574135571,0,0,1.608731503,0,0,0,1.512756419,0,0,0,0,1.334117238
18942,0.4431304361,0,1.675341847,0,0,1.572076001,0,0,0,1.557458847,0,0,0,0,1.431721686
18943,0.4944616771,0,1.59087097,0,0,1.595794307,0,0,0,1.538907798,0,0,0,0,1.436711758
18944,0.4489497471,0,1.543061975,0,0,1.625172986,0,0,0,1.579642431,0,0,0,0,1.376561533
18945,0.4789637466,0,1.607824879,0,0,1.517468883,0,0,0,1.364281758,0,0,0,0,1.32559448
18946,0.4532680971,0,1.475942849,0,0,1.540860752,0,0,0,1.426990414,0,0,0,0,1.410043642
18947,0.4502585104,0,1.57693341,0,0,1.466927834,0,0,0,1.551386123,0,0,0,0,1.223444831
18948,0.4843075612,0,1.505246588,0,0,1.503379759,0,0,0,1.465394376,0,0,0,0,1.356134371
18949,0.4929583013,0,1.561454909,0,0,1.584380537,0,0,0,1.502299202,0,0,0,0,1.310841299
18950,0.4545423424,0,1.354503193,0,0,1.507594743,0,0,0,1.437374761,0,0,0,0,1.313429736
18951,0.4602706917,0,1.566347846,0,0,1.574682214,0,0,0,1.487366902,0,0,0,0,1.297507684
18952,0.4814715687,0,1.486953283,0,0,1.543949797,0,0,0,1.452560027,0,0,0,0,1.276606988
18953,0.4756717678,0,1.446246459,0,0,1.445279941,0,0,0,1.457228657,0,0,0,0,1.450684903
18954,0.4756952979,0,1.514415087,0,0,1.580534676,0,0,0,1.599573044,0,0,0,0,1.458642178
18955,0.5102062233,0,1.41865207,0,0,1.469468402,0,0,0,1.555454102,0,0,0,0,1.386210554
18956,0.4819143485,0,1.499865741,0,0,1.692587714,0,0,0,1.600421942,0,0,0,0,1.309792587
18957,0.4527428391,0,1.52034571,0,0,1.673869881,0,0,0,1.490956534,0,0,0,0,1.430728487
18958,0.5116867287,0,1.470261556,0,0,1.541985807,0,0,0,1.582526613,0,0,0,0,1.373490822
18959,0.4493682429,0,1.365451271,0,0,1.692045409,0,0,0,1.498363649,0,0,0,0,1.442315598
18960,0.4501852687,0,1.336464639,0,0,1.72409294,0,0,0,1.638818821,0,0,0,0,1.403158076
18961,0.427426737,0,1.334341832,0,0,1.768644212,0,0,0,1.70421196,0,0,0,0,1.317180525
18962,0.4889451547,0,1.358542387,0,0,1.615650605,0,0,0,1.707711029,0,0,0,0,1.477071681
18963,0.4440744978,0,1.269158546,0,0,1.622799492,0,0,0,1.705958492,0,0,0,0,1.333160283
18964,0.4923506554,0,1.326562904,0,0,1.567968603,0,0,0,1.629086581,0,0,0,0,1.458617403
18965,0.4674320225,0,1.277412264,0,0,1.632800233,0,0,0,1.651875773,0,0,0,0,1.362961158
18966,0.4573948101,0,1.33590527,0,0,1.7579075,0,0,0,1.483843983,0,0,0,0,1.403463657
18967,0.4868486683,0,1.333520263,0,0,1.545751466,0,0,0,1.5665919,0,0,0,0,1.437287902
18968,0.4564723056,0,1.452665912,0,0,1.620285284,0,0,0,1.618585133,0,0,0,0,1.352993278
18969,0.3934583643,0,1.628615395,0,0,1.638394117,0,0,0,1.771677272,0,0,0,0,1.367134249
18970,0.4197379607,0,1.498465474,0,0,1.583022681,0,0,0,1.415842375,0,0,0,0,1.466543313
18971,0.4133148654,0,1.514419175,0,0,1.713115638,0,0,0,1.449567125,0,0,0,0,1.424766804
18972,0.4087265139,0,1.413692987,0,0,1.581518644,0,0,0,1.547388671,0,0,0,0,1.537786129
18973,0.4649494167,0,1.393427145,0,0,1.495766706,0,0,0,1.59457499,0,0,0,0,1.443771605
18974,0.4074647961,0,1.589110588,0,0,1.53174046,0,0,0,1.603256805,0,0,0,0,1.559003842
18975,0.4169502812,0,1.609867271,0,0,1.438779701,0,0,0,1.659769707,0,0,0,0,1.581644378
18976,0.4580433835,0,1.506661584,0,0,1.415347755,0,0,0,1.596771768,0,0,0,0,1.786360539
18977,0.438151645,0,1.569056423,0,0,1.501733624,0,0,0,1.554268142,0,0,0,0,1.534902486
18978,0.4259564534,0,1.619039492,0,0,1.532835913,0,0,0,1.596053443,0,0,0,0,1.600011745
18979,0.3805871934,0,1.59743066,0,0,1.502940083,0,0,0,1.526224727,0,0,0,0,1.450741193
18980,0.4037320777,0,1.616815925,0,0,1.503420947,0,0,0,1.385986777,0,0,0,0,1.623277142
18981,0.4073056907,0,1.566515077,0,0,1.641233018,0,0,0,1.525197203,0,0,0,0,1.634320293
18982,0.4314167582,0,1.622896147,0,0,1.549949239,0,0,0,1.536669649,0,0,0,0,1.654202757
18983,0.4551157858,0,1.532039067,0,0,1.481935475,0,0,0,1.482654859,0,0,0,0,1.539608592
18984,0.4487112787,0,1.502884389,0,0,1.422435733,0,0,0,1.607701924,0,0,0,0,1.56408826
18985,0.4329873375,0,1.574316772,0,0,1.459195734,0,0,0,1.561608452,0,0,0,0,1.60332048
18986,0.4417191567,0,1.51797218,0,0,1.456561598,0,0,0,1.543526701,0,0,0,0,1.717789435
18987,0.5013031534,0,1.670693302,0,0,1.498021513,0,0,0,1.421365448,0,0,0,0,1.542029448
18988,0.4527749878,0,1.60357087,0,0,1.552287199,0,0,0,1.562628781,0,0,0,0,1.737950407
18989,0.4134685882,0,1.470795531,0,0,1.472583728,0,0,0,1.471987552,0,0,0,0,1.722493456
18990,0.4477305283,0,1.55374144,0,0,1.41529733,0,0,0,1.532430855,0,0,0,0,1.878809632
18991,0.4443197247,0,1.537564558,0,0,1.433308077,0,0,0,1.496777827,0,0,0,0,1.848259046
18992,0.4549992329,0,1.584460006,0,0,1.602428346,0,0,0,1.481626695,0,0,0,0,1.997997356
18993,0.4696850052,0,1.610096463,0,0,1.616504939,0,0,0,1.46223283,0,0,0,0,1.939996286
18994,0.4450961629,0,1.710243646,0,0,1.57103932,0,0,0,1.479988398,0,0,0,0,1.81556399
18995,0.4613150249,0,1.657882274,0,0,1.492872142,0,0,0,1.475281002,0,0,0,0,1.796207164
18996,0.4447688549,0,1.599857674,0,0,1.578925634,0,0,0,1.458227981,0,0,0,0,1.780048422
18997,0.4387129615,0,1.618549026,0,0,1.38354544,0,0,0,1.617776232,0,0,0,0,1.832389914
18998,0.4621862363,0,1.598543963,0,0,1.576820779,0,0,0,1.517879112,0,0,0,0,1.795192597
18999,0.4770428701,0,1.612063846,0,0,1.543086162,0,0,0,1.490817703,0,0,0,0,1.696826967
19000,0.479605069,0,1.707258491,0,0,1.395620271,0,0,0,1.528992936,0,0,0,0,1.638898097
19001,0.4731971146,0,1.723126353,0,0,1.499200358,0,0,0,1.48038834,0,0,0,0,1.611065613
19002,0.4625422176,0,1.703136834,0,0,1.437283537,0,0,0,1.62941511,0,0,0,0,1.796031072
19003,0.5014927059,0,1.73018988,0,0,1.459125155,0,0,0,1.534567923,0,0,0,0,1.764428269
19004,0.5072221274,0,1.733422251,0,0,1.399675903,0,0,0,1.581167599,0,0,0,0,1.751299487
19005,0.4997716973,0,1.716257934,0,0,1.41666333,0,0,0,1.564730935,0,0,0,0,1.670519193
19006,0.5135087624,0,1.665741394,0,0,1.411086789,0,0,0,1.516735819,0,0,0,0,1.768163886
19007,0.4982038494,0,1.871626807,0,0,1.492230431,0,0,0,1.584243873,0,0,0,0,1.750813214
19008,0.4921920691,0,1.746212848,0,0,1.393428793,0,0,0,1.536541767,0,0,0,0,1.828949542
19009,0.495315409,0,1.702593364,0,0,1.338465018,0,0,0,1.459075754,0,0,0,0,1.767383407
19010,0.4494003435,0,1.820583304,0,0,1.479547929,0,0,0,1.500816497,0,0,0,0,1.860807649
19011,0.4651727163,0,1.822291442,0,0,1.425621705,0,0,0,1.51123545,0,0,0,0,1.577720391
19012,0.4941208243,0,1.798215039,0,0,1.506075472,0,0,0,1.467153822,0,0,0,0,1.766114836
19013,0.455271209,0,1.799584603,0,0,1.505643959,0,0,0,1.674312189,0,0,0,0,1.708269049
19014,0.4646247708,0,1.748826158,0,0,1.553237174,0,0,0,1.69548666,0,0,0,0,1.880544624
19015,0.466038813,0,1.88129903,0,0,1.412073103,0,0,0,1.632233679,0,0,0,0,1.840229004
19016,0.4673653614,0,1.749668217,0,0,1.45232653,0,0,0,1.71659245,0,0,0,0,1.851584599
19017,0.4431949664,0,1.76519414,0,0,1.595406734,0,0,0,1.832109819,0,0,0,0,1.630955795
19018,0.4967496297,0,1.698916145,0,0,1.487897947,0,0,0,1.746129096,0,0,0,0,1.638736305
19019,0.4723359504,0,1.677073668,0,0,1.41128928,0,0,0,1.614758419,0,0,0,0,1.636963589
19020,0.4264206393,0,1.765717414,0,0,1.521040982,0,0,0,1.502064251,0,0,0,0,1.663477864
19021,0.5068894489,0,1.599930669,0,0,1.515043782,0,0,0,1.572827573,0,0,0,0,1.679668571
19022,0.4488757163,0,1.594517856,0,0,1.436486567,0,0,0,1.64634805,0,0,0,0,1.685781073
19023,0.4735198932,0,1.629049867,0,0,1.5373583,0,0,0,1.592892189,0,0,0,0,1.582528267
19024,0.5014913964,0,1.629387727,0,0,1.563413459,0,0,0,1.524570348,0,0,0,0,1.865484035
