"Respondent","RLH","price","ff2","ff3","feat2","feat3"
981,0.4066612299,-1.322167839,-0.3807871925,0.3992992859,1.38983229,3.145880251
982,0.4522422708,-2.123298656,1.25508283,0.3696709222,1.920959979,0.2111623294
983,0.5644127096,-0.6087585443,1.466673495,-0.04043789784,2.090430158,2.957698161
984,0.5275069249,-0.8235731165,-0.2123665851,2.643945115,1.792008565,1.418857804
985,0.5377010141,-1.983352532,1.857952563,-0.2508372201,0.5027918745,1.757720729
986,0.5080514069,-1.291276433,1.960568931,1.592195226,1.001854728,2.369456576
987,0.330138555,-1.302279512,0.549676891,1.975197799,1.335500447,2.542533944
988,0.3809764505,-0.9854984211,0.6360459348,0.003283273077,1.401080034,1.265789855
989,0.5602706279,-0.3902426641,0.4683541672,0.4732475469,3.876783846,1.065982063
990,0.4925972027,-1.642639306,-0.3661771724,0.08417311012,1.295369888,1.353013277
991,0.2715857265,-1.701270794,-0.846855825,0.1076158443,1.514722923,2.498950857
992,0.4394055999,-0.5750642831,0.2724026533,1.027083968,1.997274974,2.044565404
993,0.6252281922,-1.951540671,1.896953119,0.4652463266,0.675468321,1.80593075
994,0.4090978977,-1.033719116,-0.491345092,0.2247018842,-0.195867307,1.935671564
995,0.5797077885,-1.206365833,-1.819601292,2.19096509,1.978510045,1.646022548
996,0.2805266,-0.5161558232,1.019389077,1.177951606,0.8224143693,2.963603231
997,0.4829998516,-1.57236679,0.825609768,0.507616654,0.5754883359,2.253672758
998,0.7050918902,-1.613886045,-0.9782050944,1.289348015,1.65091421,2.407967079
999,0.3915608598,-0.3784977639,-0.2290190628,0.3583216685,0.7969713999,1.426987652
1000,0.6111052084,-1.468481511,-0.7686496995,0.02874193317,-0.1614789062,2.998132363
