"iteration","price","ff2","ff3","feat2","feat3"
22762,-1.292454278,0.1565371791,0.6310840331,1.424064987,1.933367091
22763,-1.272621591,0.06893222548,0.6479430181,1.347323013,1.906685139
22764,-1.254197034,0.1089177878,0.6631661616,1.359954537,1.968583569
22765,-1.255538458,0.1039952364,0.6821038223,1.322383393,2.011239624
22766,-1.249237001,0.142449088,0.5608842274,1.333070245,1.928941601
22767,-1.251812039,0.1365528752,0.6608696708,1.326207332,1.980370945
22768,-1.265763456,0.07347900499,0.6481888738,1.191665921,1.903877448
22769,-1.268459201,0.1343892346,0.566337731,1.248790857,1.936744253
22770,-1.252763072,0.1297757646,0.6217672756,1.353196122,1.973836383
22771,-1.287389488,0.06327558388,0.6442968865,1.304912766,1.945069447
22772,-1.260514625,0.07362073412,0.6350350826,1.32876707,1.840505308
22773,-1.28393859,0.1058354146,0.6066642766,1.299825397,1.937990733
22774,-1.260277356,0.08723207537,0.6798180163,1.328852476,1.921117458
22775,-1.259682147,0.07509336789,0.662299496,1.28556709,1.960565923
22776,-1.309711831,0.08488289095,0.6555460209,1.362833513,1.936681498
22777,-1.248495793,0.03687177212,0.6146376145,1.333720569,1.948001788
22778,-1.279966467,0.180024744,0.6866048065,1.319976157,1.891796148
22779,-1.233950425,0.1115278432,0.6224797471,1.361322258,1.861289958
22780,-1.276332412,0.06847419895,0.6506609661,1.302991172,1.980956737
22781,-1.227393179,0.153562141,0.6316282726,1.334774273,2.004840358
22782,-1.256964898,0.07960297857,0.6673867823,1.352888356,1.914665388
22783,-1.265562276,0.08344958431,0.6027794928,1.181089883,1.908349205
22784,-1.238869173,0.04793072414,0.6257634328,1.257395974,1.977888118
22785,-1.250806191,0.0590335439,0.6075013919,1.323552587,1.943794411
22786,-1.237708107,-0.02122909093,0.6541594217,1.278109342,1.921117475
22787,-1.257037673,0.04020618222,0.5926894242,1.30390671,1.925165379
22788,-1.274074126,0.04210921917,0.644814897,1.321929252,1.918930879
22789,-1.220073456,0.1317169642,0.6921651928,1.226848604,1.95448461
22790,-1.246837972,0.1173076808,0.6508398425,1.262984355,1.891247145
22791,-1.271697262,0.0537204585,0.6610663008,1.29573561,1.822246196
22792,-1.254766501,0.1162576394,0.5540908012,1.35896638,1.880142733
22793,-1.267854636,0.112013908,0.6717544391,1.230807716,1.894220149
22794,-1.210931061,0.1427724561,0.6961878647,1.289673265,1.952775441
22795,-1.249658818,0.1360860313,0.6675831752,1.328423678,1.901102077
22796,-1.241225556,0.1331440635,0.6783636087,1.255487161,1.882191675
22797,-1.262942408,0.09801620087,0.6628616548,1.221476018,2.011225382
22798,-1.222724856,0.06132164134,0.6869896181,1.279085374,1.984273326
22799,-1.264612848,0.1323494082,0.683752062,1.232158055,1.875635668
22800,-1.251343574,0.08910357014,0.7192116404,1.275721038,1.915591656
22801,-1.222311719,0.1307144554,0.6663660308,1.304862877,1.905093564
22802,-1.260629107,0.1429297124,0.6251984194,1.286876225,1.957763314
22803,-1.241267761,0.1175397297,0.6794684612,1.29397958,1.854187112
22804,-1.253295519,0.1921164702,0.6452115668,1.361704797,1.868338614
22805,-1.281891236,0.1954315866,0.6716751384,1.360627156,1.832251974
22806,-1.238728145,0.1378895308,0.7676966324,1.226403906,1.827919579
22807,-1.250701007,0.1882160481,0.7033181702,1.314060807,1.883584957
22808,-1.246571466,0.1259025156,0.693770382,1.201133575,1.892701502
22809,-1.238768092,0.2022035484,0.7151307077,1.258457137,1.933238467
22810,-1.295603185,0.1966291911,0.6841666018,1.257511796,1.880747418
22811,-1.252871595,0.2011204434,0.6834842465,1.299697237,1.90572392
22812,-1.29023586,0.2222694078,0.7101059731,1.277318676,2.006168404
22813,-1.229327219,0.1366815546,0.7542391076,1.200351506,1.936287769
22814,-1.263872084,0.1709658243,0.7149245885,1.253082765,1.817917506
22815,-1.248339846,0.2328439647,0.7339775633,1.241244999,1.827834158
22816,-1.24961932,0.1728476759,0.6528877299,1.260862968,1.825889406
22817,-1.249364607,0.2009467502,0.7203728546,1.26103931,1.855855256
22818,-1.267222041,0.2435221314,0.6893916605,1.208160842,1.85305007
22819,-1.229348829,0.1611048568,0.6320612687,1.273478111,1.885020296
22820,-1.240345129,0.1647983982,0.7635250946,1.294670581,1.864410432
22821,-1.193141779,0.2085552172,0.6960985785,1.352745658,1.827863807
22822,-1.228607462,0.158081475,0.785052398,1.283081538,1.879416289
22823,-1.212028048,0.1617405077,0.7180039549,1.297744623,1.915011829
22824,-1.225240799,0.1426863112,0.7639358286,1.33799591,1.856748162
22825,-1.231542847,0.2529622503,0.6678871685,1.28553507,1.881105939
22826,-1.263392393,0.09896969031,0.7317190461,1.361288584,1.951125133
22827,-1.251522852,0.1384896395,0.756025192,1.344559719,1.876426707
22828,-1.250115261,0.05195554289,0.6166428561,1.319933239,1.809380841
22829,-1.263980678,0.215237242,0.7342677395,1.303823286,1.865308551
22830,-1.228738485,0.1993263634,0.686559928,1.297350955,1.914032584
22831,-1.27100362,0.1196363078,0.6998905749,1.312466781,1.92839752
22832,-1.242017895,0.2242590645,0.7227652065,1.294236757,1.827263288
22833,-1.280259877,0.2590934429,0.6655037601,1.282978088,1.883263417
22834,-1.24740829,0.2436726546,0.7815032161,1.293086319,1.896288175
22835,-1.26227549,0.1461973611,0.735404848,1.244363334,1.866060613
22836,-1.246066984,0.2019445805,0.7704011749,1.214044475,1.888879772
22837,-1.253238429,0.2037986304,0.7264400598,1.189087734,1.802482811
22838,-1.265026149,0.1980976291,0.8170017942,1.236917707,1.842033545
22839,-1.242736978,0.2138922045,0.8156003944,1.310182679,1.868832365
22840,-1.249872602,0.2090378639,0.7095545319,1.291393492,1.882506537
22841,-1.263429606,0.1992410145,0.8083676522,1.300606751,1.921118017
22842,-1.266224469,0.1555824814,0.8045991139,1.273978695,1.807046902
22843,-1.253141524,0.2064129776,0.7386966809,1.257442984,1.894720481
22844,-1.252309818,0.1732547705,0.7637673256,1.246829426,1.839904291
22845,-1.237671913,0.03589899855,0.7001008203,1.211750981,1.833787559
22846,-1.276097839,0.1555939216,0.6788652864,1.24187658,1.838967388
22847,-1.23605085,0.1573926763,0.6452071254,1.248313856,1.868724865
22848,-1.25490579,0.2582051293,0.7218532818,1.198696776,1.942425979
22849,-1.255124881,0.1891958225,0.6845613843,1.207833081,1.800527524
22850,-1.29147727,0.1866108418,0.7153576394,1.255852674,1.800668235
22851,-1.282610746,0.1341757279,0.767695915,1.215053792,1.862352785
22852,-1.284688828,0.2316034619,0.6555324738,1.220233425,1.791877885
22853,-1.270225566,0.2088392314,0.686954805,1.13374776,1.84864909
22854,-1.313862609,0.247310824,0.7086900484,1.207855347,1.830540732
22855,-1.269972902,0.1417843,0.7355694057,1.191124577,1.905225668
22856,-1.287673641,0.2262209044,0.7338298456,1.20156641,1.947100075
22857,-1.2698829,0.1663119418,0.6465693733,1.176048374,1.781396808
22858,-1.264388443,0.1799296434,0.6562503951,1.27730828,1.868494069
22859,-1.293189739,0.1173767614,0.6581578957,1.141786083,1.925100135
22860,-1.309366524,0.1335873384,0.7083385214,1.164875444,1.894314148
22861,-1.294101148,0.1652816489,0.7190836673,1.149786679,1.930567795
22862,-1.295444579,0.1549351474,0.7582739432,1.221186556,1.90784521
22863,-1.259818187,0.09008708274,0.674049943,1.189614664,1.966697591
22864,-1.325506956,0.1419405166,0.7416912641,1.185435646,1.918625668
22865,-1.266358337,0.1382941635,0.6604075358,1.11954764,1.883502671
22866,-1.29077481,0.1583227923,0.7181226485,1.157092877,1.941354348
22867,-1.272666891,0.1594749438,0.67723068,1.18844957,1.899942817
22868,-1.336171046,0.139374136,0.7233733142,1.08022019,1.907669889
22869,-1.287361811,0.0974027558,0.8202854351,1.228812094,1.915028005
22870,-1.314571346,0.1240885221,0.747680173,1.222354179,1.883257115
22871,-1.305492594,0.1329422505,0.7438568693,1.218411132,1.98775651
22872,-1.268068131,0.1455410109,0.7578776363,1.184989399,1.89387063
22873,-1.275017633,0.1676310222,0.763461537,1.222954818,1.940052314
22874,-1.289960731,0.1999046139,0.7056095511,1.241304822,1.894067919
22875,-1.249770381,0.1724553926,0.6879618109,1.232352599,1.90472249
22876,-1.250399667,0.1823367044,0.6461628197,1.182086767,1.811666997
22877,-1.269877325,0.06765162874,0.6339111001,1.317808082,1.90825184
22878,-1.261633952,0.07551663156,0.6308669326,1.320426414,1.943467475
22879,-1.258356314,0.1332557867,0.6851948577,1.278271537,1.873262375
22880,-1.24888244,0.1802025619,0.6772613048,1.252231475,1.996043616
22881,-1.239547336,0.1487889817,0.6686481499,1.375052424,1.925164819
22882,-1.27542164,0.07687960323,0.703777104,1.350611094,1.97358415
22883,-1.274885092,0.1566743622,0.6691494196,1.270547304,1.946975716
22884,-1.277856364,0.1325747896,0.7123213457,1.224715503,1.880434999
22885,-1.309787421,0.1577562902,0.685861137,1.235040948,1.829221996
22886,-1.2307135,0.1148988495,0.7576707039,1.215673112,1.902097709
22887,-1.250427215,0.1368225706,0.7030938769,1.243749714,1.828365148
22888,-1.283637618,0.1490168184,0.7154310839,1.249939709,1.789395818
22889,-1.256878,0.2064551137,0.6582806246,1.196246554,1.83674362
22890,-1.283743476,0.195961716,0.6691737461,1.331200884,1.848845335
22891,-1.257937151,0.1984547084,0.5989693321,1.285983993,1.795314677
22892,-1.28044478,0.1527809498,0.6373130867,1.216296422,1.854993077
22893,-1.277670422,0.2019167167,0.7357148852,1.297379842,1.903559568
22894,-1.305150873,0.1948904018,0.690689083,1.240828274,1.873018791
22895,-1.294522456,0.1411735585,0.7389994638,1.234719668,1.94155211
22896,-1.2761659,0.1433882144,0.6574122002,1.294356249,1.845317294
22897,-1.272933512,0.1942866057,0.6566470576,1.252065065,1.859085326
22898,-1.254160641,0.177744622,0.7424471241,1.314712685,1.92305467
22899,-1.310305562,0.1699400627,0.6918982998,1.263042752,1.864929765
22900,-1.287611469,0.2092536518,0.7035785409,1.253426627,1.8347709
22901,-1.275093177,0.1596384542,0.7604851097,1.290546249,1.865256003
22902,-1.242854743,0.1762827803,0.7402504415,1.277951375,1.912401343
22903,-1.258903652,0.1678921594,0.6964573733,1.27332717,1.886852129
22904,-1.260595123,0.1883747281,0.7118101738,1.24514866,2.024042508
22905,-1.256682193,0.06303186561,0.6746734595,1.255949608,1.939675738
22906,-1.240931257,0.127237534,0.6862214819,1.205200254,1.914664727
22907,-1.267047281,0.1520968756,0.7225824539,1.243820839,1.876406189
22908,-1.254202048,0.16682623,0.6803725485,1.173970538,1.911440952
22909,-1.240374498,0.1326664031,0.6810162834,1.307941953,1.982001433
22910,-1.283658889,0.1353054044,0.7278426364,1.292831571,1.899874139
22911,-1.297971926,0.0688148179,0.6837554868,1.177796558,2.02431248
22912,-1.287608023,0.1031843054,0.6355459455,1.252969702,1.936007132
22913,-1.281016379,0.1180732917,0.6460839376,1.206505246,1.937120018
22914,-1.258428831,0.07958379572,0.6469352415,1.255769792,1.978093847
22915,-1.264548888,0.1090773189,0.7143322834,1.295746269,1.958086542
22916,-1.25512108,0.0628440267,0.6842263959,1.194553136,1.945367435
22917,-1.251199805,0.07920725095,0.7215765759,1.184885652,2.021839099
22918,-1.318809999,0.03383302358,0.7363080414,1.235284676,1.979866782
22919,-1.265245235,0.01346199358,0.6945923204,1.2695269,1.892150751
22920,-1.2899411,0.04064510313,0.7544847562,1.251903321,1.933307374
22921,-1.262585528,0.07085481154,0.7668073787,1.17830052,1.915202444
22922,-1.298297159,0.09299507218,0.7701568314,1.207329098,1.888965509
22923,-1.286296072,0.09952238538,0.6964769403,1.270300425,2.071989253
22924,-1.273513893,0.1000669395,0.7329194132,1.205022011,1.91324018
22925,-1.312429056,0.07996610873,0.7534767704,1.269247149,1.841588888
22926,-1.281443818,0.1145765396,0.6950488547,1.224982938,1.878598436
22927,-1.286050471,0.1530067585,0.7462834332,1.266431092,1.94724562
22928,-1.297622762,0.1192627903,0.6930028282,1.228909613,1.907074814
22929,-1.279358002,0.1394757132,0.7169499413,1.260008166,1.874124883
22930,-1.292400102,0.1204800697,0.8158881603,1.271366251,1.898160737
22931,-1.287233788,0.08705630458,0.7183306477,1.220954523,1.915746721
22932,-1.286087268,0.1091494479,0.7507244046,1.307464307,1.914644104
22933,-1.257527987,0.2490957139,0.7073878818,1.200596448,1.879946532
22934,-1.267950977,0.190019557,0.7532647485,1.200853379,1.89102872
22935,-1.278206453,0.1561602641,0.7076634268,1.277232144,1.925029379
22936,-1.288089833,0.1443899784,0.7986807434,1.281648109,1.885312228
22937,-1.300959491,0.09662712166,0.6986853532,1.271731361,1.859616153
22938,-1.297328739,0.158023599,0.8228076641,1.260344224,1.898605091
22939,-1.245492038,0.130148259,0.7481212682,1.262892272,1.992550946
22940,-1.275915487,0.217287329,0.7256561577,1.294768032,1.870159816
22941,-1.261903838,0.1545620345,0.6845053626,1.231507588,1.893840623
22942,-1.264336505,0.1484369203,0.7757822774,1.295226137,1.813532171
22943,-1.275323021,0.1175114017,0.7526725861,1.278535089,1.945635816
22944,-1.234545521,0.1149521339,0.8106618131,1.33747942,1.923663286
22945,-1.256917814,0.1060155745,0.7995789966,1.284047017,1.90124261
22946,-1.28028491,0.0906866461,0.6822856239,1.28640576,1.876202426
22947,-1.275361657,0.1027610175,0.7829183105,1.293187688,1.873417697
22948,-1.256216495,0.1680917221,0.679959919,1.294003818,1.868854498
22949,-1.253203179,0.1265325616,0.7268418422,1.32889349,1.895475757
22950,-1.253267537,0.2380395966,0.6721868709,1.313861268,1.88639757
22951,-1.262878518,0.1752880866,0.6869835518,1.280969548,1.853656638
22952,-1.272270504,0.1250214368,0.7344498355,1.251266644,1.886196526
22953,-1.242564333,0.215388613,0.7117643156,1.203130145,1.862287999
22954,-1.22730294,0.2137627395,0.6911410206,1.308128755,1.967279989
22955,-1.279304646,0.07425075624,0.6826111403,1.305324331,2.017123025
22956,-1.235520655,0.07612426684,0.6714419099,1.253182808,2.006388487
22957,-1.23558832,0.2255048259,0.6826548525,1.239824209,1.929767951
22958,-1.20882161,0.159469389,0.6838860522,1.207412567,1.918337472
22959,-1.215872995,0.1748914941,0.5975027777,1.176780902,1.90269763
22960,-1.219255416,0.09029661917,0.6472236023,1.300200247,1.959932552
22961,-1.26027677,0.08042797602,0.6552154854,1.229702277,1.851011199
22962,-1.252525524,0.1284430487,0.6686612077,1.139488468,1.863254159
22963,-1.223264333,0.1204467094,0.5891837529,1.228811045,1.869343034
22964,-1.241959176,0.1695825056,0.6401379991,1.328961363,1.9641468
22965,-1.224717744,0.0798137341,0.585689301,1.217927989,1.940871224
22966,-1.241198096,0.09476964818,0.6619032566,1.191082691,1.834276667
22967,-1.255308698,0.09842881963,0.6731812699,1.312040905,1.894339532
22968,-1.264372678,0.07672141687,0.6895299225,1.163263325,1.922149991
22969,-1.240182093,0.1018232478,0.6582182425,1.241055016,1.967074127
22970,-1.212631344,0.136568958,0.6777140745,1.31326941,1.908027448
22971,-1.250899463,0.02158648024,0.6168979339,1.352913143,1.91037832
22972,-1.238144216,0.09728251461,0.6580431988,1.174286877,1.881338085
22973,-1.267960276,0.06714434558,0.6668176425,1.232943029,1.920594963
22974,-1.239023474,0.0509210484,0.7146129171,1.202050516,1.986289021
22975,-1.240720452,0.09938725919,0.6571349687,1.25715642,1.911483763
22976,-1.212449141,0.06421780329,0.7431675091,1.209419417,1.84561953
22977,-1.210914331,0.06880926396,0.7222418214,1.203802175,1.80754467
22978,-1.223086743,0.1300136502,0.6366214621,1.240854173,1.856473015
22979,-1.220861111,0.05950892096,0.6483343846,1.287528187,1.81399029
22980,-1.256929924,0.03223176603,0.6742296608,1.322294003,1.849616704
22981,-1.248861684,0.1120714746,0.6641353182,1.235919711,1.821020292
22982,-1.236748353,0.09826221204,0.671563731,1.177368552,1.93856308
22983,-1.239982838,0.1456688945,0.6541512915,1.173984423,1.844832187
22984,-1.229074031,0.0767177246,0.7808362218,1.271150477,1.901885336
22985,-1.261792607,0.1245501402,0.7141319927,1.262598992,1.856486826
22986,-1.189059754,0.06556923791,0.7312207282,1.207267743,1.796868353
22987,-1.217704819,0.05317616895,0.7568795695,1.180696486,1.851961788
22988,-1.196763548,0.03201027842,0.7011260963,1.227317788,1.84113623
22989,-1.212775151,0.05847440142,0.7824885256,1.224995028,1.850335783
22990,-1.192200296,0.08697853568,0.6992419837,1.249966999,1.864747558
22991,-1.220511315,0.06185208556,0.741569196,1.195207969,1.860780178
22992,-1.204361782,0.08731984993,0.7262359032,1.249121967,1.830682467
22993,-1.230450248,0.109287877,0.6417309315,1.278957778,1.919392386
22994,-1.240900275,0.04284247546,0.7337537098,1.174768098,1.943223641
22995,-1.218975796,0.09387924543,0.7198105531,1.186966591,1.957296026
22996,-1.236003364,0.08514309794,0.6991392609,1.188133017,1.940536797
22997,-1.242038322,0.08755933658,0.6623345493,1.196924196,1.943195329
22998,-1.219932234,0.0929351621,0.7308355557,1.23946866,1.785857018
22999,-1.22723321,-0.005252623964,0.6273423194,1.234338079,1.85883591
23000,-1.225554831,0.1697094448,0.6922667645,1.210168096,1.951236454
23001,-1.243147857,0.143577152,0.6978586391,1.198618124,1.90735534
23002,-1.231853617,0.04892078149,0.6391533364,1.284038078,1.883263836
23003,-1.251087272,0.01837103929,0.6890361537,1.254020801,1.832122424
23004,-1.23601313,0.03214701083,0.5820629403,1.246854826,1.822565845
23005,-1.260014218,0.016007478,0.6252261638,1.201595623,1.92174225
23006,-1.233749834,0.08813271502,0.6645511032,1.340888097,1.935593829
23007,-1.248222493,0.005522212244,0.7067651709,1.288145667,1.796979675
23008,-1.274320753,0.001680060962,0.5645076195,1.272630199,1.808829304
23009,-1.236670222,0.05275878037,0.6979717037,1.319659416,1.848023625
23010,-1.253597481,0.1258257826,0.6762028133,1.242437525,1.898473524
23011,-1.258945151,0.115076935,0.6370193641,1.296805617,1.834088753
23012,-1.234524219,0.1024783701,0.6438529731,1.267290467,1.884537162
23013,-1.209751138,0.09783063868,0.5436032417,1.342158918,1.82224645
23014,-1.21423402,0.08505778013,0.6661520436,1.262345885,1.881354049
23015,-1.214204067,0.1174327032,0.5961561838,1.19761357,1.826689716
23016,-1.279769428,0.1441158894,0.6760045249,1.331048069,1.81518339
23017,-1.234427989,0.1481110259,0.685479791,1.302932166,1.750265705
23018,-1.230340338,0.0426172244,0.6377977975,1.286565441,1.825379082
23019,-1.237847549,0.1265263752,0.6523368545,1.302952088,1.789395922
23020,-1.245666213,0.1135907458,0.6010057289,1.335808624,1.89551354
23021,-1.256098042,0.07465882785,0.5873826031,1.321680005,1.828507266
23022,-1.26501507,0.03534296383,0.6097541035,1.331578332,1.853773138
23023,-1.230876429,0.1416681132,0.6482722599,1.242332188,1.86751678
23024,-1.264760004,0.1868491444,0.5954368041,1.345922469,1.749533298
23025,-1.251012816,0.09702911702,0.6446006887,1.306805085,1.916353941
23026,-1.262444553,0.1368280163,0.629472926,1.316191561,1.918624229
23027,-1.251333931,0.08462929168,0.6382804308,1.232337727,1.883092933
23028,-1.247755857,0.0784072679,0.6212001593,1.277249488,1.881601047
23029,-1.225590491,0.1325984299,0.6783180574,1.26847421,1.88664651
23030,-1.236251573,0.1674867653,0.6872830182,1.308790845,1.922207125
23031,-1.260169487,0.1277817999,0.6620124293,1.29605589,1.861222355
23032,-1.260528385,0.08554083294,0.6728184674,1.256267464,1.931055874
23033,-1.255101342,0.1211458815,0.6234182191,1.328507979,1.926273582
23034,-1.217904007,0.02177788531,0.6279849947,1.32885625,1.87054667
23035,-1.263531636,0.1297938981,0.714362166,1.289414017,1.869396981
23036,-1.264668463,0.1422105016,0.6503121406,1.293266852,1.899911275
23037,-1.279940707,0.08304865451,0.6860850425,1.266222877,1.869077154
23038,-1.259096452,0.1564509313,0.6561038334,1.300705042,1.917755665
23039,-1.215720214,0.1338215279,0.6804338734,1.251902294,1.868054331
23040,-1.235004774,0.14299562,0.6842697422,1.229601305,1.899332886
23041,-1.233298222,0.1193025569,0.6513237331,1.299675095,1.807583925
23042,-1.226208037,0.1114296768,0.6797762526,1.240375359,1.807541815
23043,-1.233673111,0.1166443625,0.6546783933,1.177889206,1.918944068
23044,-1.23669872,0.1483019161,0.6242287573,1.247700144,1.938086365
23045,-1.224365774,0.1014894662,0.6838528796,1.199665696,1.884684072
23046,-1.217255105,0.02355316736,0.6972990387,1.212517635,1.855563665
23047,-1.216530363,0.07434311443,0.6320275417,1.262184626,1.915950508
23048,-1.210913166,0.1156842639,0.6499816539,1.294567929,1.857672453
23049,-1.187397413,0.09478457079,0.685177375,1.320621863,1.841819115
23050,-1.221390792,0.1418268293,0.695800485,1.223464817,1.943475845
23051,-1.238614997,0.1030585884,0.7142853633,1.273003366,1.896139668
23052,-1.26511706,0.09779246235,0.7043357664,1.245253467,1.81406562
23053,-1.231276649,0.1256757462,0.6903679566,1.191498715,1.888385516
23054,-1.244629324,0.08156082758,0.6178313708,1.169592076,1.904150903
23055,-1.259801274,0.1354363291,0.6494417375,1.287365311,1.912192565
23056,-1.25924997,0.1101672782,0.6289420124,1.276568422,1.952846396
23057,-1.234928344,0.04646158995,0.6536194008,1.243902822,1.864506789
23058,-1.239599004,0.1054802154,0.6385912561,1.266651301,1.895696198
23059,-1.198752875,0.08950163319,0.6635679095,1.296532672,1.893607855
23060,-1.229937884,0.05390543906,0.6887071147,1.290017814,1.841693509
23061,-1.221160792,0.1160262274,0.7270820889,1.241045011,1.922738655
23062,-1.2356685,0.1036181345,0.6930996196,1.246599071,1.870248519
23063,-1.200066807,0.1163979183,0.6445875285,1.110392238,1.919380426
23064,-1.23460331,0.09838091522,0.6223266319,1.272119937,1.877188706
23065,-1.218690893,0.08197234864,0.6622713574,1.206817291,1.912608556
23066,-1.164511805,0.1263478511,0.6828934943,1.258658594,1.900017245
23067,-1.245012306,0.2080246113,0.6248277985,1.159082526,1.901032651
23068,-1.222987822,0.150474774,0.6716867099,1.160423923,1.796426756
23069,-1.235479334,0.1813591694,0.6774635449,1.250553101,1.791650702
23070,-1.253400809,0.1336369305,0.6780639449,1.217323715,1.857762817
23071,-1.245701033,0.1626221133,0.6463421571,1.169474319,1.802513638
23072,-1.209528711,0.06835419498,0.7157144702,1.196263663,1.855523211
23073,-1.198587983,0.1995677982,0.7132239743,1.259660716,1.8105201
23074,-1.208402186,0.1710138425,0.7288220737,1.248878548,1.831756327
23075,-1.208114004,0.1548910659,0.6163401571,1.218906614,1.858642323
23076,-1.193478204,0.1685800501,0.6078073582,1.236337791,1.898762366
23077,-1.244445208,0.1405311742,0.6671232106,1.229827254,1.830279147
23078,-1.207696812,0.2005799612,0.7701914816,1.209011728,1.888806974
23079,-1.216005173,0.1505826332,0.6456151296,1.153292625,1.852716742
23080,-1.232086596,0.1946093995,0.6046634618,1.219551724,1.813871723
23081,-1.188760879,0.1582882552,0.6784857037,1.288479789,1.785706561
23082,-1.185806438,0.1791082428,0.6457766377,1.19284521,1.827444401
23083,-1.222810864,0.2032549623,0.5954376552,1.311142761,1.879362539
23084,-1.189518806,0.1624545374,0.6872802897,1.216193705,1.84737963
23085,-1.218845635,0.2055748403,0.6967721973,1.258755561,1.906621715
23086,-1.237093934,0.1728486219,0.6521373172,1.242895387,1.808378895
23087,-1.2194196,0.1565078632,0.6370860212,1.218911609,1.900111994
23088,-1.23083097,0.1395972772,0.6009984146,1.253792907,1.894217058
23089,-1.238279571,0.2440900881,0.6014955355,1.269852166,1.898596457
23090,-1.252216214,0.1455174313,0.6095777372,1.282733276,1.918118747
23091,-1.239019986,0.1279051511,0.5886981448,1.273763939,1.903016549
23092,-1.262615716,0.1089213322,0.6154897299,1.27132621,1.982555032
23093,-1.226180631,0.1386564984,0.5839021468,1.288770252,1.933008234
23094,-1.223171101,0.1497756208,0.6682604828,1.277872461,1.99471552
23095,-1.256452002,0.1592496897,0.6806367872,1.185956688,1.941031668
23096,-1.238909752,0.1197456108,0.6301121109,1.232285553,1.908187151
23097,-1.2592327,0.1555181471,0.6679629562,1.279603451,1.973856237
23098,-1.261464484,0.214014135,0.650653211,1.315601939,2.022730905
23099,-1.238859188,0.1247635148,0.6651910412,1.24522711,1.959213739
23100,-1.248810488,0.1822387812,0.7417318972,1.320883717,1.951850168
23101,-1.238103635,0.2240687617,0.6348902942,1.35429595,1.982053838
23102,-1.242261457,0.1483478218,0.6838401444,1.28178768,1.914585413
23103,-1.261460336,0.1092150377,0.6715875003,1.322337635,1.964770891
23104,-1.2525897,0.147449711,0.6162853732,1.354501316,1.975169962
23105,-1.263369786,0.1714072586,0.695029259,1.329841812,1.912883673
23106,-1.244584352,0.1488445886,0.6797968176,1.351075041,1.947008464
23107,-1.255839171,0.1413055836,0.6743109608,1.326966131,1.970215458
23108,-1.234351309,0.2406421067,0.7090754013,1.400782082,1.930983816
23109,-1.208145863,0.163012511,0.7334976979,1.348485696,1.975909766
23110,-1.223711439,0.1799028096,0.6555424171,1.427813209,1.943396339
23111,-1.190217437,0.2065889556,0.7031271667,1.361255042,2.042364818
23112,-1.232409596,0.1747166938,0.6498808612,1.341630953,2.020674475
23113,-1.226267469,0.2431008158,0.6234371818,1.287152973,1.964733478
23114,-1.196070286,0.1160710281,0.6269876224,1.263925595,1.902265192
23115,-1.221571479,0.1675409543,0.6434468697,1.337754619,1.969191594
23116,-1.239976865,0.2329543921,0.6373928127,1.300454016,1.990911518
23117,-1.196048639,0.2248100618,0.6695697861,1.351551922,1.889807787
23118,-1.238000999,0.2170046729,0.6943334955,1.302282854,1.962569123
23119,-1.232827325,0.2836458627,0.7289544304,1.301725667,1.974862888
23120,-1.208805362,0.1786438735,0.6881738497,1.268860176,1.987118558
23121,-1.256574729,0.2029366662,0.7363121101,1.300493885,1.981076319
23122,-1.250492811,0.1985392588,0.688369737,1.339777194,1.945081707
23123,-1.258097932,0.2017522484,0.6521433588,1.239145783,1.934065998
23124,-1.210609607,0.2290914617,0.6879585946,1.307963737,1.92314534
23125,-1.255848354,0.2300502783,0.7172041359,1.306118468,2.024644041
23126,-1.236461039,0.1869431608,0.726416864,1.309786796,1.929293457
23127,-1.218543099,0.1741737102,0.651717437,1.268292881,1.926367335
23128,-1.227875228,0.208260067,0.6823862873,1.395943844,1.85728096
23129,-1.220581162,0.2071960111,0.7121785751,1.28175732,1.979386202
23130,-1.221982475,0.1858851539,0.6503817483,1.316658821,2.011006994
23131,-1.235514074,0.2070092085,0.7072016114,1.341503092,1.903444533
23132,-1.211440907,0.1702976515,0.5534385944,1.352785579,1.967854778
23133,-1.237360449,0.1983184857,0.6737694427,1.326710827,2.068390494
23134,-1.209117407,0.1872178584,0.6435916676,1.311568411,2.079690498
23135,-1.231981172,0.2103132653,0.64406937,1.326961242,1.972445506
23136,-1.183174496,0.1796164656,0.7700105408,1.212913056,1.961965779
23137,-1.202542979,0.1420078579,0.7444939274,1.262888949,1.947024464
23138,-1.205191718,0.0997313358,0.7096447669,1.293695753,1.960434194
23139,-1.213772672,0.1298940186,0.7056026079,1.296785012,1.830613872
23140,-1.205807633,0.07126183094,0.7429821116,1.209676946,1.914961266
23141,-1.227209518,0.0897146005,0.70985202,1.299088876,1.869225545
23142,-1.238680371,0.122064735,0.7363920127,1.281487197,1.851735623
23143,-1.217531175,0.1048028439,0.796014706,1.294702327,1.906458337
23144,-1.224849184,0.1152243863,0.6749600344,1.250558578,1.852070446
23145,-1.258774851,0.1304823459,0.6471906911,1.279576399,1.950397539
23146,-1.24483082,0.1454248965,0.7628553012,1.165362071,1.918604879
23147,-1.237377315,0.1200639571,0.744489393,1.281472361,1.897914371
23148,-1.238592584,0.1652954714,0.7412408749,1.250797778,1.878376321
23149,-1.245391698,0.1000122934,0.6993517784,1.398686404,1.936881849
23150,-1.253204327,0.06806862329,0.7251378612,1.328300258,1.893139433
23151,-1.233694824,0.02966477422,0.7419869175,1.293310707,1.877044724
