iteration	ASC1	ASC1xBTime	ASC1xBCost	BTime	BTimexBCost	BCost
17730	1.357188441	-0.149376358	0.087511276	0.032345882	0.007314278	0.159031895
17731	1.276672126	-0.130467593	0.082351787	0.053078921	0.004251881	0.160750657
17732	1.266225469	-0.133123454	0.082833146	0.007738684	0.007665384	0.151373694
17733	1.199915086	-0.120040742	0.078975897	0.040858856	-0.001021153	0.159066709
17734	1.282757176	-0.130084694	0.083298807	0.042516604	0.002920859	0.153076845
17735	1.354065805	-0.118460471	0.077623126	0.037022298	0.009824939	0.159561564
17736	1.354360237	-0.137671953	0.082152822	0.051327882	0.003321057	0.15614046
17737	1.431080406	-0.133022048	0.08093157	0.042765235	0.005508967	0.165695745
17738	1.453678419	-0.138949163	0.087992451	0.020805074	0.013951608	0.166190557
17739	1.405725916	-0.134164414	0.079877241	0.029728032	0.005862432	0.171910923
17740	1.385569708	-0.161254068	0.085072794	0.047404154	0.004451906	0.160422027
17741	1.481342159	-0.161357487	0.089842203	0.031866336	-0.000286582	0.162927644
17742	1.396589866	-0.144661964	0.0840481	0.000501596	0.00251296	0.160874535
17743	1.265573156	-0.132412042	0.08286569	0.028938092	0.000158577	0.15341754
17744	1.411970432	-0.178495251	0.091404701	0.024539219	0.000832289	0.162693843
17745	1.395156144	-0.15931121	0.08906425	-0.002093037	0.002978669	0.158103787
17746	1.335181109	-0.148682122	0.086574611	0.004415842	0.00144972	0.161759634
17747	1.281050789	-0.142509733	0.086123304	-0.014267171	0.004121333	0.158723178
17748	1.388009841	-0.15181601	0.085424456	-0.013291956	-0.000946364	0.15792466
17749	1.317147119	-0.12668905	0.083194671	-0.02976655	0.001900621	0.155937966
17750	1.193108142	-0.115970522	0.086156574	-0.019998357	0.005429286	0.149834305
17751	1.221603437	-0.12368156	0.081767779	-0.019853843	0.001348385	0.151855747
17752	1.199046584	-0.109353072	0.075340135	-0.027937896	0.007522769	0.147515186
17753	1.287819431	-0.117989494	0.073668808	-0.015893861	-0.001997104	0.154106096
17754	1.300835218	-0.141647029	0.081313495	-0.028398364	0.007262534	0.15322045
17755	1.185386069	-0.117757145	0.081761038	-0.033344981	0.001226039	0.152646352
17756	1.357712421	-0.128316313	0.072768167	-0.015810633	7.74E-05	0.146550564
17757	1.236798927	-0.12594284	0.070828289	0.002213704	0.007784316	0.14463031
17758	1.32059836	-0.128473421	0.072347895	-0.032816534	0.005405982	0.147602408
17759	1.282806929	-0.141350043	0.075689578	0.005472136	0.001460882	0.139960269
17760	1.353595697	-0.157750519	0.079502504	-0.02618832	0.002937645	0.146176608
17761	1.261312105	-0.118085215	0.073776796	0.001947513	0.000333653	0.131372328
17762	1.388718838	-0.140775367	0.078325139	0.013723835	0.005855253	0.150527077
17763	1.288296238	-0.123304476	0.072401313	0.021014432	0.002442209	0.135996234
17764	1.359922346	-0.126400885	0.071682887	0.007466346	-0.001332206	0.156174639
17765	1.284263181	-0.125703085	0.079309878	0.041370328	-0.001490218	0.163817545
17766	1.252553284	-0.118892781	0.072675782	0.028063243	0.003459443	0.16672368
17767	1.398956227	-0.131816383	0.072921542	0.034620669	-0.001553226	0.151256733
17768	1.451292465	-0.152027762	0.07674095	0.053817489	-0.005754058	0.154641669
17769	1.351358159	-0.130103494	0.071636134	0.043922877	-0.004179537	0.152846059
17770	1.321249939	-0.128038821	0.074981955	0.052723201	-0.004874204	0.163080076
17771	1.480074443	-0.174208063	0.085046296	0.057351515	-0.005250843	0.16271218
17772	1.405603122	-0.136659257	0.079984459	0.057386517	-0.0041662	0.159606849
17773	1.48141244	-0.140103747	0.074824146	0.030969887	-0.001422575	0.160526982
17774	1.403430534	-0.129894455	0.073241669	0.059067594	-0.002677934	0.159888012
17775	1.447490963	-0.134134209	0.075749982	0.029390414	-0.000705274	0.158195639
17776	1.406013871	-0.140181565	0.077009659	0.022627392	-0.002596587	0.157069939
17777	1.47350418	-0.132940031	0.075920151	0.044613521	-0.004135961	0.16624912
17778	1.304504165	-0.12948	0.077307411	-0.002464025	0.005009015	0.164099478
17779	1.400766716	-0.139851517	0.078284946	0.04880647	-0.005423996	0.168976669
17780	1.342844317	-0.118660352	0.069865292	0.016385223	-0.000390936	0.162298337
17781	1.342305307	-0.122865192	0.070938715	0.019697678	-0.002117999	0.165786447
17782	1.336898037	-0.125441992	0.072632532	0.016776254	0.006887139	0.161175921
17783	1.395794222	-0.137261269	0.076026117	0.030008759	0.002142647	0.169035487
17784	1.199871975	-0.099948007	0.071840464	0.016842018	0.003643689	0.155415276
17785	1.334382508	-0.118606665	0.079183657	0.011875028	0.005688386	0.154031239
17786	1.273645241	-0.114866857	0.079243627	-0.000585252	0.003382919	0.16465213
17787	1.18704826	-0.114376346	0.079702676	0.007616379	-0.001661232	0.160549773
17788	1.152902688	-0.10168105	0.077526276	0.008183911	0.007182021	0.157323694
17789	1.254088573	-0.107336258	0.073146849	0.026059744	-9.29E-05	0.161546053
17790	1.159351637	-0.111461608	0.079614138	0.002354473	-0.002063139	0.152493024
17791	1.122099799	-0.095105795	0.073098958	0.019016644	-0.001521283	0.149797295
17792	1.303924043	-0.109767051	0.072101178	-0.008615503	0.001898344	0.154818891
17793	1.184976692	-0.104671839	0.072514985	0.005678915	-0.003435626	0.157889556
17794	1.127535507	-0.088967954	0.0720018	0.008874877	0.001154414	0.167083519
17795	1.233807195	-0.094261497	0.07372075	0.018795507	0.000394276	0.174950257
17796	1.11771045	-0.091097997	0.070332814	-0.023267214	0.004083824	0.156396031
17797	1.055799915	-0.09834565	0.076430432	0.035740589	0.003497109	0.167554413
17798	1.131157193	-0.100955194	0.077337282	0.024293459	0.003212876	0.190035139
17799	1.017785383	-0.087413845	0.070171122	0.056021272	0.002189399	0.177062183
17800	1.052772292	-0.078220236	0.066699064	0.017471636	0.011084964	0.185081897
17801	1.137271398	-0.090814769	0.076855428	0.022215086	0.000578198	0.177577869
17802	1.097896657	-0.079357872	0.066995809	0.008550338	0.007623136	0.181316518
17803	1.075962568	-0.06215341	0.067983256	0.019966016	0.004146103	0.168702786
17804	1.134154362	-0.067715377	0.067147746	0.028398691	0.00151843	0.188036037
17805	1.131142347	-0.082798657	0.069647455	0.014687693	0.002393412	0.190411786
17806	1.112103154	-0.088985497	0.071231647	0.02879762	0.005134854	0.191533643
17807	1.119182918	-0.082362079	0.06784134	0.043423098	0.002260534	0.203591638
17808	1.042104368	-0.086488434	0.069514674	0.063038645	0.00257208	0.198451616
17809	1.087896238	-0.096154667	0.068426801	0.037755767	0.006790374	0.206324446
17810	1.058412551	-0.097043005	0.068317512	0.072175757	-0.002083267	0.191446358
17811	1.154275955	-0.101491618	0.070311433	0.082366886	-0.003973124	0.196906822
17812	1.062335787	-0.092588857	0.071239615	0.065700685	-9.15E-05	0.199714935
17813	1.048172511	-0.091294358	0.063410797	0.056028393	0.000336195	0.18818972
17814	1.129143688	-0.095308698	0.066019361	0.065753186	-0.00053156	0.185495515
17815	1.038394233	-0.103860163	0.072770001	0.048688988	0.004233555	0.202616698
17816	1.014773013	-0.091777255	0.070146462	0.053521249	-0.005255731	0.184142753
17817	0.954955161	-0.08944712	0.066764975	0.046122354	0.002536455	0.203316167
17818	1.017622995	-0.093141747	0.071062855	0.076689294	0.005512748	0.201542963
17819	0.911651019	-0.088964795	0.071492868	0.057089587	0.006628551	0.201610253
17820	1.078655279	-0.097145344	0.07475443	0.083226891	0.000844379	0.207754431
17821	1.07990733	-0.099210082	0.070597513	0.085742211	0.005989916	0.224655158
17822	1.114397775	-0.09348709	0.073139432	0.09449151	0.004646065	0.202046714
17823	1.161227665	-0.097574516	0.066299558	0.073672129	0.000667167	0.206142801
17824	1.136056846	-0.105857439	0.072247133	0.081333207	0.006959734	0.212781614
17825	1.062428725	-0.108344554	0.077539098	0.103825189	0.004262216	0.224273427
17826	1.031750804	-0.098443432	0.076941095	0.087423417	0.00817052	0.22315802
17827	1.027382663	-0.08065408	0.075550035	0.106583506	0.010639227	0.233610884
17828	1.008773013	-0.111622875	0.07442632	0.102320679	0.00602398	0.226174096
17829	1.052427179	-0.09609521	0.075505351	0.133007314	0.003668457	0.219737945
17830	0.940271375	-0.086544256	0.076646394	0.11083958	0.005749523	0.231833793
17831	0.982960342	-0.09844694	0.080663691	0.099297612	0.012190856	0.213894859
17832	0.967863081	-0.109039676	0.082179569	0.147037462	-0.001179022	0.233976916
17833	1.004615849	-0.101857292	0.078223182	0.146203324	-0.003251202	0.229334973
17834	0.941610439	-0.100997528	0.078554673	0.106967775	-0.002383429	0.223104497
17835	0.971808911	-0.097258613	0.075021655	0.112515275	-0.005722614	0.208676717
17836	1.025699701	-0.084070408	0.07276192	0.12985598	-0.005010659	0.24317972
17837	0.946809789	-0.089625045	0.075466132	0.143056178	0.003668495	0.248274647
17838	0.94591334	-0.095977194	0.074827475	0.167068236	-0.005750282	0.265378318
17839	0.906100854	-0.095308099	0.075408011	0.114461687	0.000248846	0.226286712
17840	0.958784294	-0.107832533	0.074147931	0.128199718	0.002697682	0.258093989
17841	0.907245732	-0.100165744	0.076991371	0.13664133	-0.003828972	0.253160401
17842	0.963156532	-0.110909082	0.079691093	0.12572657	0.001596554	0.231231702
17843	0.93026161	-0.100924645	0.072986996	0.110379718	-0.003788458	0.215026802
17844	0.929211613	-0.104174695	0.076081129	0.10876181	-0.001703256	0.227506813
17845	0.93529718	-0.093328323	0.070061834	0.092727946	0.001650792	0.218710444
17846	0.955998165	-0.09057861	0.068049977	0.11064028	0.003445504	0.246338326
17847	0.874961024	-0.086616338	0.070369265	0.096842203	0.001388531	0.228901002
17848	0.902863658	-0.103390522	0.074324954	0.105555473	0.002394519	0.217298157
17849	0.925681568	-0.100109466	0.07486714	0.110656487	0.006211163	0.226360117
17850	0.846105542	-0.089626824	0.073592293	0.117536351	0.000221971	0.220573389
17851	0.833813175	-0.103073781	0.074103951	0.101536386	0.001393889	0.213935186
17852	0.947973802	-0.098565636	0.077308588	0.108783687	0.003965594	0.220638663
17853	0.958836571	-0.10656215	0.072143964	0.106088336	0.000884619	0.221911356
17854	0.984434922	-0.115030254	0.07131066	0.11258022	-0.001292344	0.209309569
17855	0.940890611	-0.100712469	0.078613749	0.122139968	-0.001659691	0.20269739
17856	0.925449994	-0.09957302	0.078710319	0.106867854	0.003459584	0.201514001
17857	0.941985769	-0.101016198	0.080705458	0.099221732	0.011175159	0.216232521
17858	0.896797698	-0.093249489	0.075963094	0.096008496	0.011406547	0.201822945
17859	0.939385103	-0.097009393	0.080990721	0.083260567	0.013850531	0.198990842
17860	0.912687197	-0.087489108	0.074929787	0.086014083	0.010624369	0.207635386
17861	0.817628024	-0.079390624	0.077461694	0.085417268	0.016809751	0.226415903
17862	0.930158371	-0.097595499	0.078148172	0.097487793	0.010707652	0.208623934
17863	0.915216052	-0.081174507	0.069577547	0.101485781	0.013099281	0.212219515
17864	0.885270858	-0.104945175	0.078629494	0.061987255	0.008994661	0.198713562
17865	0.923439953	-0.09537701	0.074009938	0.095580253	0.009585072	0.205463882
17866	0.956987579	-0.094271564	0.072743712	0.069537715	0.014871602	0.203750757
17867	0.967634638	-0.105401102	0.0797644	0.099629593	0.012060663	0.212405296
17868	0.921873434	-0.106710804	0.077178488	0.072759755	0.014671946	0.217961405
17869	0.889945624	-0.099620564	0.07318417	0.096359892	0.005776686	0.211889867
17870	0.862927668	-0.102566951	0.077121994	0.094650549	0.010070362	0.226759304
17871	0.823216236	-0.092297498	0.075700081	0.088541069	0.001922619	0.215633926
17872	0.899558555	-0.095177854	0.074834684	0.111105179	0.005677458	0.204408374
17873	0.864842819	-0.087477927	0.071520366	0.098336028	0.010806984	0.237683824
17874	0.833977514	-0.090982849	0.078578927	0.101350797	0.007089715	0.227087057
17875	0.83385554	-0.087640517	0.077289181	0.119251819	0.001934238	0.216447674
17876	0.869917699	-0.082535221	0.085082408	0.112577386	0.000754345	0.211050485
17877	0.93166571	-0.090082839	0.075896378	0.125781734	0.003862824	0.218605833
17878	0.856539661	-0.077116496	0.078319383	0.109951545	0.005153613	0.216592691
17879	0.877335462	-0.102567664	0.076977209	0.118211779	-6.26E-05	0.222506749
17880	0.823296504	-0.101557683	0.075738536	0.101975963	-0.002746453	0.22475074
17881	0.82602248	-0.093995982	0.076973218	0.106651954	-0.002754882	0.23552315
17882	0.904745063	-0.101353946	0.079502897	0.116889507	-0.007668968	0.220718326
17883	0.842324812	-0.107809259	0.082397992	0.074126061	0.002321296	0.222566927
17884	0.865844483	-0.106409955	0.08092998	0.101246153	-0.000307855	0.200458165
17885	0.893044232	-0.106655343	0.081772092	0.095427084	0.005254664	0.209921179
17886	0.888043645	-0.103226462	0.072849099	0.077300446	0.003350527	0.207558946
17887	0.870614903	-0.104112418	0.075006996	0.088962267	0.00465454	0.22385199
17888	0.915431897	-0.109381397	0.077749415	0.085216939	0.006010834	0.203744748
17889	0.938219422	-0.117449691	0.080485933	0.077675425	0.006042692	0.187347142
17890	0.951921683	-0.106041093	0.084958329	0.091635999	0.007062956	0.198726715
17891	0.970712976	-0.112151088	0.079862308	0.0873839	0.002437066	0.193717227
17892	0.913668325	-0.108586338	0.082830655	0.074220315	0.006372598	0.183659333
17893	0.997501442	-0.104720764	0.079992777	0.091419709	0.00413057	0.18566012
17894	0.933474268	-0.112708407	0.080836781	0.087216909	-0.002989483	0.180729777
17895	0.910743291	-0.092106743	0.077398733	0.074366421	0.005527087	0.194662862
17896	0.860237225	-0.089556696	0.077690478	0.08297214	0.009041594	0.189948242
17897	0.898475502	-0.103537139	0.078155261	0.075258397	0.008036538	0.194850243
17898	0.779499056	-0.083684868	0.080216743	0.049768178	0.013054349	0.188347691
17899	0.844955784	-0.102137366	0.081309887	0.065429092	0.007770913	0.193492222
17900	0.780547733	-0.11175956	0.08630372	0.073263855	0.004503329	0.187609759
17901	0.793109289	-0.105151256	0.080092288	0.062001679	-0.000439402	0.186998525
17902	0.81780437	-0.109435262	0.081708438	0.051290103	0.005117585	0.186875782
17903	0.882637105	-0.116049008	0.087692641	0.073999597	0.005629181	0.191276101
17904	0.837539587	-0.098826036	0.087469711	0.010583642	0.017593623	0.178512653
17905	0.822840908	-0.098369335	0.0827651	0.011238097	0.016509153	0.175099901
17906	0.795583077	-0.100542523	0.084006138	0.011864536	0.007426898	0.189817557
17907	0.794716885	-0.085359294	0.080152176	0.031745422	0.009827784	0.178665578
17908	0.812001339	-0.102718131	0.083301068	0.045923329	0.006774318	0.180106392
17909	0.869850458	-0.122840031	0.082838906	0.038541956	0.003305217	0.186910752
17910	0.894810185	-0.120141676	0.087601433	0.034648049	0.006533067	0.192361101
17911	0.857016237	-0.104210666	0.083032465	0.048438678	0.00035015	0.175213274
17912	0.888938747	-0.111913478	0.076161562	0.037014002	0.004217398	0.180109657
17913	0.904671845	-0.111485358	0.079797346	0.041112164	0.011316508	0.191809723
17914	0.848199178	-0.09892727	0.077105019	0.051340848	0.011254755	0.178377937
17915	0.916066109	-0.125778806	0.085716542	0.052854746	0.014171491	0.173263872
17916	0.827524858	-0.108634374	0.085377688	0.023180342	0.018359231	0.182132602
17917	0.804461608	-0.104449794	0.08675935	0.055625178	0.010974898	0.190168384
17918	0.802978125	-0.085449397	0.081362653	0.040605451	0.011976177	0.179875875
17919	0.904385006	-0.112561912	0.084515736	0.033878315	0.019182055	0.18206242
17920	0.904421232	-0.134632766	0.090252001	0.042031014	0.013373949	0.169807102
17921	0.862441765	-0.131252694	0.091265352	0.0388344	0.01421976	0.18424277
17922	0.891985487	-0.130502446	0.093038182	0.018684575	0.022698414	0.176226478
17923	0.882356864	-0.143030218	0.090436942	0.020832534	0.017009993	0.182929192
17924	0.861790171	-0.121948034	0.106444685	0.012446142	0.035279182	0.184024444
17925	0.808418278	-0.093377656	0.094719298	0.025110885	0.022673592	0.172373409
17926	0.873155113	-0.109885371	0.092268147	0.05197208	0.017892575	0.173790254
17927	0.888931569	-0.132429206	0.095052084	0.019933841	0.020991378	0.173230736
17928	0.948581815	-0.122824895	0.096403163	0.018757946	0.022709072	0.183216365
17929	0.890943249	-0.115520154	0.093115425	0.03413793	0.024799246	0.183883998
17930	0.90608804	-0.116492367	0.085045893	0.034775457	0.015627564	0.182458756
17931	0.922226349	-0.121092312	0.095058491	0.030938997	0.023565404	0.167124539
17932	0.914347347	-0.115236846	0.095110216	0.026985359	0.027213872	0.168606475
17933	0.962624952	-0.123424401	0.0931451	0.037552336	0.02301518	0.17286665
17934	0.979371861	-0.124243631	0.095180266	0.039865125	0.019225618	0.184918056
17935	0.973440701	-0.118447142	0.088121445	0.036303623	0.025105011	0.182281408
17936	0.968945858	-0.119468005	0.089089262	0.041098095	0.022968646	0.181009701
17937	0.974981669	-0.126559986	0.093969357	0.038199844	0.023440734	0.170975685
17938	0.946498995	-0.128754538	0.091277469	0.04116052	0.019383969	0.168131194
17939	0.956717967	-0.134277494	0.08959312	0.036275346	0.026770782	0.168384238
17940	0.937314681	-0.135610066	0.098268578	0.031918402	0.023685363	0.164024277
17941	0.905529991	-0.128333537	0.093800181	0.008415329	0.028139684	0.161794014
17942	0.916234964	-0.134582333	0.099050687	0.025587388	0.023186461	0.167171252
17943	0.888846995	-0.121710157	0.094177301	0.026962869	0.022631746	0.159801989
17944	0.89331941	-0.13565826	0.096346189	0.010957322	0.023207213	0.150809358
17945	0.935335303	-0.148508567	0.099472664	0.00096573	0.023858454	0.145422571
17946	1.01032318	-0.152385612	0.098940591	0.011818349	0.02758127	0.145049318
17947	0.907725041	-0.138449419	0.101609102	-0.005882038	0.030247829	0.14616904
17948	0.935915871	-0.148100034	0.099194228	-0.013209434	0.038806111	0.161109545
17949	0.932548928	-0.124294734	0.090108751	-0.005286053	0.028422353	0.16968493
17950	0.979691863	-0.160346238	0.093237006	-0.017366296	0.031694531	0.17201539
17951	0.936077359	-0.144345391	0.097234928	-0.010562486	0.032100037	0.160743211
17952	0.952051937	-0.137230478	0.096210523	-0.001013893	0.024630728	0.15961238
17953	0.905670381	-0.124075927	0.09206641	-0.022975946	0.033160856	0.165691664
17954	0.894001017	-0.135294914	0.09637505	-0.000292747	0.027358029	0.167715455
17955	0.82988209	-0.129722178	0.096200695	-0.004986772	0.023774474	0.170574459
17956	0.823381138	-0.12981667	0.087206728	0.010398186	0.021415047	0.173844284
17957	0.774410536	-0.123014599	0.088916501	-0.013595237	0.02743806	0.173129817
17958	0.816619002	-0.125314872	0.089820298	-0.013021693	0.026892263	0.154287421
17959	0.784635654	-0.137613828	0.092584349	-0.044514203	0.035710622	0.167422084
17960	0.782308175	-0.128611633	0.098033759	-0.008091637	0.021545062	0.150908335
17961	0.858589314	-0.134125535	0.091904808	-0.031651246	0.029081127	0.166241304
17962	0.788106201	-0.10392594	0.08047946	-0.021744208	0.021873334	0.151401089
17963	0.756909428	-0.110792774	0.086590832	-0.004859227	0.027426864	0.161277655
17964	0.794091748	-0.119471961	0.083169473	-0.004830401	0.02350351	0.164198514
17965	0.764077788	-0.115120379	0.086635024	-0.002601868	0.023636443	0.154008583
17966	0.691821338	-0.096965744	0.079673929	0.001799249	0.023272014	0.159747968
17967	0.72233518	-0.099700973	0.082450708	-0.009845027	0.023548607	0.158606285
17968	0.69798161	-0.108711982	0.085951241	-0.010512447	0.021708284	0.163266248
17969	0.730783721	-0.104852858	0.08005071	-0.006690247	0.020573526	0.150187006
17970	0.696966131	-0.106639731	0.086260256	-0.003731175	0.028025483	0.159397425
17971	0.79304669	-0.112396438	0.087181751	-0.022525809	0.040867375	0.177315114
17972	0.757402098	-0.106844018	0.08717613	-0.009708649	0.032916962	0.164271179
17973	0.829266104	-0.114550763	0.090398279	-0.017040522	0.032162873	0.158001786
17974	0.867286359	-0.122497039	0.096084737	-0.014685725	0.037081347	0.169029564
17975	0.808917869	-0.117201954	0.090222666	0.008037178	0.031160476	0.167311341
17976	0.795215819	-0.099597665	0.083999334	0.006084936	0.031818371	0.166867682
17977	0.8057649	-0.111386791	0.0885394	-0.021915878	0.031607612	0.156383409
17978	0.780630576	-0.107136284	0.088414635	-0.013243478	0.031694606	0.160542259
17979	0.779488004	-0.120947321	0.084200597	-0.013396293	0.033671797	0.150974844
17980	0.781614234	-0.108214331	0.083159714	-0.021339005	0.022935659	0.146982219
17981	0.737376865	-0.095226973	0.082201985	-0.013438345	0.027181765	0.149699035
17982	0.791596768	-0.101140626	0.079681991	-0.005090108	0.023277094	0.142624611
17983	0.811146143	-0.114371163	0.085859694	0.007670494	0.021259122	0.154547192
17984	0.827044238	-0.104808119	0.081003816	-0.007409347	0.025481563	0.148158952
17985	0.792361717	-0.103921579	0.078742846	-0.009395162	0.025400261	0.148735462
17986	0.776892964	-0.106735659	0.083652362	-0.012866749	0.026239676	0.154571504
17987	0.750676105	-0.105109197	0.086400065	-0.032906012	0.025525824	0.155929075
17988	0.710521474	-0.086292469	0.081898327	0.002169786	0.027491864	0.161644461
17989	0.745550866	-0.078435019	0.081134823	-0.00610625	0.020707142	0.157592171
17990	0.777347066	-0.102684519	0.085040203	-0.010752995	0.020788131	0.162535547
17991	0.771135028	-0.081807223	0.080629403	-0.00382976	0.023826747	0.160531372
17992	0.709647479	-0.07579904	0.080376718	-0.021259144	0.026786969	0.145432972
17993	0.764333675	-0.084617585	0.085102103	-0.024175348	0.028919837	0.149713251
17994	0.802426154	-0.097110274	0.088601783	-0.036699839	0.029477339	0.146057817
17995	0.765061704	-0.089334192	0.086442319	-0.034916928	0.031509783	0.14858454
17996	0.715167018	-0.074860164	0.079941546	-0.01720662	0.029559636	0.151375837
17997	0.746170665	-0.077978849	0.082741323	-0.020756743	0.026106836	0.144229673
17998	0.795235625	-0.079498942	0.080325913	-0.009606817	0.033325437	0.160233806
17999	0.761739003	-0.074100103	0.077115698	-0.013668597	0.030317221	0.137029859
18000	0.837802124	-0.094109212	0.081466245	-0.031648155	0.026906693	0.148395311
18001	0.744664429	-0.086113867	0.088550412	-0.021809468	0.032404819	0.142070237
18002	0.786430088	-0.080271917	0.089778912	0.008194385	0.030932062	0.143221092
18003	0.73939716	-0.079496886	0.087892962	-0.00671424	0.033269147	0.135243459
18004	0.797790662	-0.082535526	0.085479771	-0.002335748	0.027703305	0.149947053
18005	0.861733899	-0.097156254	0.092844447	0.007566047	0.031408731	0.142835834
18006	0.876221429	-0.111753692	0.088117971	0.006103294	0.031984071	0.14676961
18007	0.884247581	-0.111769164	0.097718929	0.007466313	0.029134389	0.144172892
18008	0.824254428	-0.096246391	0.083820454	0.003664076	0.026561997	0.151421839
18009	0.869891518	-0.086439394	0.077385824	0.016791268	0.022266797	0.155397452
18010	0.810741596	-0.089307705	0.084265025	0.001145508	0.024898598	0.148690474
18011	0.780220742	-0.070796768	0.090056864	0.013739019	0.036017657	0.163949595
18012	0.781373671	-0.09787201	0.092862491	0.015233417	0.027442278	0.151179755
18013	0.759853926	-0.0735571	0.088707597	0.027299891	0.024061825	0.156884229
18014	0.823246203	-0.094985928	0.098949593	0.017399583	0.03692609	0.159196294
18015	0.756865532	-0.095991151	0.097453413	0.014048499	0.032623805	0.156376979
18016	0.766102273	-0.095285963	0.096799455	0.002473364	0.028763577	0.155009826
18017	0.718478486	-0.083503821	0.088077403	0.007883682	0.03345102	0.158062995
18018	0.73273088	-0.074578011	0.083425113	-0.001427511	0.032373061	0.155904675
18019	0.707388959	-0.088997787	0.089019201	0.0037195	0.034266599	0.152735915
18020	0.713931647	-0.086048913	0.089798861	0.008942387	0.039158638	0.162709191
18021	0.762456589	-0.100686922	0.088494698	0.002632805	0.032743152	0.151965973
18022	0.710489708	-0.086915012	0.088170446	-0.004291432	0.027355597	0.154143208
18023	0.715059752	-0.095269244	0.091014661	-0.018823708	0.027876837	0.149319536
18024	0.759982165	-0.085622821	0.084377216	-0.003157104	0.02875647	0.14227145
18025	0.731829682	-0.100232827	0.086297957	0.002284019	0.025111682	0.143283244
18026	0.705849342	-0.09721054	0.091796716	-0.021946776	0.028808606	0.153240217
18027	0.730768864	-0.085988626	0.083333693	-0.00532724	0.025346746	0.156159582
18028	0.738797523	-0.080906093	0.083714099	-0.021964166	0.023307866	0.168150807
18029	0.688542392	-0.079418723	0.080462289	-0.018991992	0.025310403	0.163505348
18030	0.617897375	-0.084178272	0.084983435	-0.012026091	0.023032285	0.161561332
18031	0.684381069	-0.075628826	0.076474702	-0.017655688	0.023122664	0.152476557
18032	0.702578287	-0.069096591	0.080288247	-0.022501273	0.030475493	0.163954554
18033	0.636290902	-0.070058264	0.078664631	-0.040707983	0.026204767	0.187175747
18034	0.667746501	-0.08170207	0.078470191	-0.025134972	0.021449604	0.151666877
18035	0.647121809	-0.087565948	0.077806231	-0.026290517	0.016981089	0.153524828
18036	0.679379455	-0.085423867	0.07786789	-0.035563494	0.01571367	0.142371581
18037	0.682886749	-0.081079113	0.074473571	-0.023429245	0.012905565	0.141908969
18038	0.653197305	-0.078224253	0.080797573	-0.0103233	0.014268633	0.143559491
18039	0.654282696	-0.069339394	0.074272266	-0.007087223	0.019699023	0.148448824
18040	0.656471262	-0.076910337	0.073025042	-0.012141289	0.015308773	0.146554717
18041	0.605775372	-0.072144974	0.07322229	-0.018204692	0.011727251	0.132066727
18042	0.674547737	-0.077117402	0.076424232	-0.037695427	0.018253194	0.14801235
18043	0.644768287	-0.071170353	0.076485624	-0.000455854	0.016209948	0.138877944
18044	0.633005458	-0.086421534	0.080571405	-0.019678278	0.013912553	0.133795667
18045	0.66398576	-0.077510887	0.075108395	-0.01484867	0.010640321	0.140869363
18046	0.757922411	-0.085143289	0.074345862	-0.026464334	0.012392624	0.138118528
18047	0.735358072	-0.0653648	0.067398896	-0.00844074	0.013383075	0.138384509
18048	0.708263455	-0.071213644	0.068760275	0.001782179	0.013971444	0.15437834
18049	0.657847619	-0.080649361	0.069976773	-0.017919284	0.011203407	0.144976726
18050	0.775134385	-0.088267951	0.070057527	-0.029216246	0.020623383	0.152022191
18051	0.694005846	-0.066594599	0.072154153	-0.015583727	0.016219099	0.145216468
18052	0.724075804	-0.071571218	0.074830145	-0.000474292	0.011567788	0.150534118
18053	0.699258203	-0.068396478	0.06753474	-0.021625535	0.016293808	0.149507701
18054	0.660037713	-0.061522589	0.074955705	0.004392031	0.014443364	0.158004913
18055	0.734948343	-0.087835354	0.071413705	-0.009657644	0.012506078	0.155350798
18056	0.712045336	-0.084956371	0.071310486	-0.00387071	0.010186447	0.146628137
18057	0.700013327	-0.080599862	0.067220255	-0.008731012	0.01117231	0.156645196
18058	0.719185541	-0.083128175	0.076283636	-0.008820852	0.009824291	0.15020098
18059	0.711140286	-0.076999005	0.075398423	-0.007304633	0.011148518	0.151701513
18060	0.720152523	-0.088645135	0.070854754	-0.013542621	0.012752678	0.160575351
18061	0.686288941	-0.070990708	0.071879693	-0.009081839	0.010606963	0.154262194
18062	0.68256304	-0.070185597	0.070105631	-0.003546674	0.010813704	0.156621515
18063	0.717005208	-0.069419439	0.069705165	-0.029653496	0.012421808	0.170489851
18064	0.712220885	-0.067947247	0.068384282	-0.014491048	0.013572265	0.168046286
18065	0.699344279	-0.084261611	0.07179754	-0.030897148	0.01846134	0.161734864
18066	0.711441872	-0.081791739	0.066293697	0.004059473	0.010485877	0.172998724
18067	0.685174961	-0.074274966	0.068088024	-0.022123993	0.009546207	0.188382406
18068	0.719555105	-0.075448193	0.065461259	0.000519343	0.010671765	0.178652059
18069	0.691371909	-0.073713544	0.067186241	-0.016660237	0.008614713	0.173080772
18070	0.693584263	-0.074665229	0.068448547	-0.022090229	0.008726823	0.187543474
18071	0.71193474	-0.076077559	0.061393709	-0.025793024	0.011560305	0.175259519
18072	0.745640936	-0.069508768	0.05874291	-0.016326644	0.006789197	0.180678486
18073	0.670400985	-0.055360768	0.065396751	-0.034906771	0.009294267	0.158039471
