"iteration","theta1"
895,0.280797554604441
896,0.282596825667985
897,0.289094644860521
898,0.283390843293235
899,0.266979315343494
900,0.252064502383203
901,0.257891787843238
902,0.261476713372878
903,0.261476713372878
904,0.261476713372878
905,0.267891479631726
906,0.259550419519567
907,0.259550419519567
908,0.260508410783501
909,0.267803032263052
910,0.261720794302731
911,0.262461806347075
912,0.265527892642084
913,0.275214760609552
914,0.275214760609552
915,0.27673304197066
916,0.269367481750627
917,0.268430383750812
918,0.268430383750812
919,0.262603564308076
920,0.272660398124446
921,0.269159830451085
922,0.260293088925557
923,0.260293088925557
924,0.260293088925557
925,0.248848191669262
926,0.259025367131549
927,0.277936787444092
928,0.266887697567487
929,0.274307977577263
930,0.271542691055201
931,0.274492006599162
932,0.277619690747038
933,0.277619690747038
934,0.293143459668661
935,0.2968117446803
936,0.287825685726732
937,0.285799816725415
938,0.274497786419498
939,0.278254977228127
940,0.269841825236226
941,0.262881026931735
942,0.265920209425745
943,0.289229448740199
944,0.289229448740199
945,0.289229448740199
946,0.292125156137778
947,0.289527138131892
948,0.294147223885907
949,0.286258452685631
950,0.290007286349608
951,0.295986520328915
952,0.295986520328915
953,0.286029716561628
954,0.286029716561628
955,0.306155920795116
956,0.301015453040459
957,0.301015453040459
958,0.302195855537874
959,0.297455716339347
960,0.301492875272513
961,0.284656810510472
962,0.300311506908136
963,0.300311506908136
964,0.300311506908136
965,0.305708669807245
966,0.306665403365836
967,0.307048653274456
968,0.300027471928295
969,0.294530062812359
970,0.306703277932205
971,0.31395801242152
972,0.299949485628437
973,0.297001485728273
974,0.289904821043852
975,0.289904821043852
976,0.282414572371802
977,0.282414572371802
978,0.290407297265011
979,0.281801660595622
980,0.273468206254434
981,0.259698725355918
982,0.259698725355918
983,0.268731251333426
984,0.262722238211728
985,0.265091156347006
986,0.278951150335812
987,0.265427190164689
988,0.265427190164689
989,0.27087758827324
990,0.268800892417706
991,0.268800892417706
992,0.268065950515632
993,0.268065950515632
994,0.266028205387293
995,0.266028205387293
996,0.255341426876782
997,0.255341426876782
998,0.255341426876782
999,0.257928300266093
1000,0.259799460874858
1001,0.264116604682479
1002,0.279461834802832
1003,0.281291032772793
1004,0.270503085296256
1005,0.275604716911893
1006,0.261664831266431
1007,0.265130364677325
1008,0.256206994495374
1009,0.262120490519242
1010,0.262120490519242
1011,0.263817820878951
1012,0.266597388807043
1013,0.249974506745653
1014,0.249974506745653
1015,0.249974506745653
1016,0.26029534335434
1017,0.253077619390843
1018,0.261510549904654
1019,0.268074959473765
1020,0.270141187279083
1021,0.267291340399224
1022,0.270841026108119
1023,0.276304076372416
1024,0.267686685795113
1025,0.250955914530335
1026,0.251737867265073
1027,0.253368946901862
1028,0.236586323431103
1029,0.241635341890609
1030,0.26139993003807
1031,0.260960458442981
1032,0.269237360526898
1033,0.263968843551981
1034,0.271547901368142
1035,0.266819672320001
1036,0.266819672320001
1037,0.271779984578815
1038,0.255053585378736
1039,0.260640901983202
1040,0.26294950310479
1041,0.257607731000556
1042,0.24909273459893
1043,0.256182470157112
1044,0.236202851009232
1045,0.24433480574134
1046,0.24433480574134
1047,0.248149703527956
1048,0.247197461581771
1049,0.247197461581771
1050,0.244765104071801
1051,0.244765104071801
1052,0.259293351786639
1053,0.244755265446638
1054,0.248340253922098
1055,0.254902639358486
1056,0.250758337053618
1057,0.237180944021154
1058,0.237180944021154
1059,0.251726717782955
1060,0.251726717782955
1061,0.244528487781853
1062,0.236453502253666
1063,0.218572842968027
1064,0.218572842968027
1065,0.208912103891691
1066,0.208912103891691
1067,0.208912103891691
1068,0.215327349227289
1069,0.2165690777064
1070,0.2165690777064
1071,0.235106021492805
1072,0.235106021492805
1073,0.240593415427457
1074,0.240593415427457
1075,0.231440499263221
1076,0.231440499263221
1077,0.231440499263221
1078,0.231440499263221
1079,0.242636186044002
1080,0.242636186044002
1081,0.24896911898871
1082,0.253516578419657
1083,0.264816027396513
1084,0.268042803204623
1085,0.268042803204623
1086,0.269188490337521
1087,0.269188490337521
1088,0.274656193458443
1089,0.274122231888676
1090,0.275481928589787
1091,0.278414384509105
1092,0.280620761964046
1093,0.294846157687101
1094,0.294846157687101
1095,0.294846157687101
1096,0.294846157687101
1097,0.300411986249105
1098,0.294013684399403
1099,0.298684362693564
1100,0.303338590335926
1101,0.298951556321183
1102,0.298951556321183
1103,0.296739178111712
1104,0.298067878385483
1105,0.298067878385483
1106,0.304490525078889
1107,0.280306571944706
1108,0.284656180591415
1109,0.275942021604097
1110,0.281924437640837
1111,0.294894410997725
1112,0.294894410997725
1113,0.294894410997725
1114,0.294894410997725
1115,0.296592238910133
1116,0.308556359132434
1117,0.309542910234929
1118,0.314969114157565
1119,0.316143842503646
1120,0.298481584599208
1121,0.282700035761885
1122,0.282700035761885
1123,0.275618949860641
1124,0.263844407294867
1125,0.25886456152385
1126,0.25886456152385
1127,0.260499764678455
1128,0.2666040195229
1129,0.277521677488245
1130,0.279270293697429
1131,0.277655566460044
1132,0.279513495045294
1133,0.279513495045294
1134,0.277018794908885
1135,0.28187493203533
1136,0.28187493203533
1137,0.285634270618514
1138,0.282544514236091
1139,0.285132872205355
1140,0.283837177282881
1141,0.287347230663538
1142,0.308668800161378
1143,0.308668800161378
1144,0.294511810475192
1145,0.296280078800675
1146,0.296280078800675
1147,0.289896211053544
1148,0.28520524051336
1149,0.28520524051336
1150,0.286016753863495
1151,0.292024841201581
1152,0.297310652126486
1153,0.297310652126486
1154,0.303526313008232
1155,0.300678048446186
1156,0.300678048446186
1157,0.300678048446186
1158,0.300678048446186
1159,0.313744656962915
1160,0.313744656962915
1161,0.313744656962915
1162,0.3182687166514
1163,0.3182687166514
1164,0.325076486475208
1165,0.325076486475208
1166,0.322677599223386
1167,0.304416661412973
1168,0.290019999479762
1169,0.300073117241359
1170,0.303239180060172
1171,0.306822914468113
1172,0.30414000316012
1173,0.309968412799056
1174,0.293976524660176
1175,0.297764341771047
1176,0.297764341771047
1177,0.290485739775596
1178,0.294563225028483
1179,0.298855236005103
1180,0.293188010356025
1181,0.278821052621045
1182,0.280527327411352
1183,0.281027641951295
1184,0.292831792163239
1185,0.292831792163239
1186,0.292547345253415
1187,0.292547345253415
1188,0.289259834564399
1189,0.296386621988343
1190,0.279971922379236
1191,0.276904087952953
1192,0.276904087952953
1193,0.274432789955462
1194,0.28098521449895
1195,0.28098521449895
1196,0.282173617096051
1197,0.273956921598548
1198,0.281030711682097
1199,0.285515839422326
1200,0.289364321205816
1201,0.289364321205816
1202,0.284005406277286
1203,0.284005406277286
1204,0.284005406277286
1205,0.284005406277286
1206,0.279950389065439
1207,0.275937125319671
1208,0.282153210689968
1209,0.294458510867011
1210,0.289897374238235
1211,0.27494991182562
1212,0.276362856710258
1213,0.272168453885849
1214,0.272857114964776
1215,0.274803262507219
1216,0.290775511498395
1217,0.284646120790202
1218,0.281185160407724
1219,0.274529224230175
1220,0.282224605406784
1221,0.287897790831873
1222,0.287897790831873
1223,0.286783362464691
1224,0.286255814624817
1225,0.288505430908481
1226,0.288505430908481
1227,0.288505430908481
1228,0.276967253228088
1229,0.276967253228088
1230,0.262380871128372
1231,0.281369517048272
1232,0.282293043311315
1233,0.268032112496496
1234,0.269162271646821
1235,0.269162271646821
1236,0.261005055025427
1237,0.243023233849829
1238,0.243023233849829
1239,0.250561732881734
1240,0.242828311578027
1241,0.239828979692297
1242,0.239828979692297
1243,0.247929792306565
1244,0.247929792306565
1245,0.243500102570142
1246,0.243500102570142
1247,0.251956973707477
1248,0.252219141540368
1249,0.263436627615766
1250,0.263436627615766
1251,0.253358500366648
1252,0.256046395083372
1253,0.253193753229919
1254,0.249137345325859
1255,0.25384720518398
1256,0.248542571701491
1257,0.272094614180689
1258,0.269544477521871
1259,0.284928751023067
1260,0.26626005743585
1261,0.26626005743585
1262,0.275563692525532
1263,0.278434400646433
1264,0.28640238014107
1265,0.285070896289435
1266,0.28955733366834
1267,0.28955733366834
1268,0.281544025977955
1269,0.274014783251788
1270,0.276421488268173
1271,0.278109904476988
1272,0.278109904476988
1273,0.278109904476988
1274,0.278210255201876
1275,0.276338870124725
1276,0.265877073690337
1277,0.265877073690337
1278,0.272632917934939
1279,0.282502175019346
1280,0.283382499743645
1281,0.283999446135
1282,0.27993962898129
1283,0.274921091952907
1284,0.280399064303485
1285,0.275873327180555
1286,0.275873327180555
1287,0.284164381426653
1288,0.286951216191956
1289,0.279776208211185
1290,0.289305997233005
1291,0.285713501329943
1292,0.29728948259373
1293,0.295984560623334
1294,0.295087251962121
1295,0.289435498526908
1296,0.290937564301415
1297,0.279319264126815
1298,0.279319264126815
1299,0.279319264126815
1300,0.285338220100272
1301,0.279966735154225
1302,0.281601072100599
1303,0.281601072100599
1304,0.281601072100599
1305,0.292239461330968
1306,0.286730134205414
1307,0.293791932256177
1308,0.293791932256177
1309,0.30006309088777
1310,0.284608095093207
1311,0.284459132856174
1312,0.284459132856174
1313,0.284459132856174
1314,0.286242397467889
1315,0.280991008516465
1316,0.272136952577128
1317,0.272136952577128
1318,0.272136952577128
1319,0.275444732992514
1320,0.288506182223259
1321,0.278653977105056
1322,0.282670158232055
1323,0.282670158232055
1324,0.282670158232055
1325,0.274064661735831
1326,0.274064661735831
1327,0.26966690957687
1328,0.28557915866797
1329,0.282962591799853
1330,0.282962591799853
1331,0.274708832467666
1332,0.274708832467666
1333,0.272151219327526
1334,0.291204361418181
1335,0.291273317953625
1336,0.291273317953625
1337,0.297108441113459
1338,0.293826090158839
1339,0.29241258200175
1340,0.300152539942316
1341,0.300152539942316
1342,0.300152539942316
1343,0.310057586900321
1344,0.314898224964828
1345,0.314898224964828
1346,0.314898224964828
1347,0.314898224964828
1348,0.3029051153422
1349,0.3029051153422
1350,0.300801930159227
1351,0.30109102000226
1352,0.300147875841309
1353,0.300147875841309
1354,0.300147875841309
1355,0.303991348024041
1356,0.313448274784528
1357,0.313391925984341
1358,0.313391925984341
1359,0.313391925984341
1360,0.301172509610088
1361,0.301172509610088
