"Respondent","ASC1","BTime","BCost"
11490,0.645525214562716,0.108845554611789,0.344315405095437
11495,0.676750014609751,0.178795096030803,0.367418682684967
11496,0.632241431553703,0.14771742747123,0.383334520221679
11497,0.67493206575425,0.107844777550589,0.375566098539107
11498,0.662593931813142,0.117860308068829,0.366838971010411
11499,0.682650400471991,0.173637910130652,0.368038193819955
11500,0.640363914345031,0.13518118666226,0.380645528382952
11506,0.652709474594917,0.164049713194111,0.386582461211376
11510,0.702337814897044,0.174927722708461,0.395546083482209
11511,0.66075359660065,0.135271229571479,0.381563221338535
11513,0.664922497518942,0.141499738721152,0.374769046395818
11514,0.688615530472808,0.21249491037711,0.388273587223581
11521,0.639459272009336,0.15873219255751,0.377586552103453
11524,0.699112510165168,0.170957429345678,0.396040597052134
11525,0.666397860338622,0.199495179110142,0.407217646185716
11526,0.681896915219347,0.19182311892377,0.398332082377685
11528,0.668114690494045,0.151005177492313,0.392009589590411
11530,0.683008869629715,0.168184558715521,0.387713428313347
11533,0.629168358692754,0.0807409708891417,0.360445741299335
11534,0.668861222014416,0.110438072371409,0.373555020770004
11536,0.69932717009233,0.170334760075855,0.404793276072164
11539,0.673402247137982,0.121748027812842,0.361540136883378
11541,0.667118553574771,0.179418758660189,0.390165844471068
11544,0.678184082392017,0.0926152019102428,0.384795525528284
11546,0.656132269367217,0.170624858442852,0.381464571387136
11550,0.65827029912627,0.144764919191726,0.374535612954889
11554,0.664215197440568,0.164781050972634,0.4045892856833
11555,0.670597669553862,0.12435679566981,0.369352868134563
11556,0.650630170650122,0.092390200304747,0.365670712263609
11560,0.684433931815989,0.160871345661602,0.401857097467153
11561,0.669351503350059,0.171323217692033,0.391171574750687
11563,0.667255812946851,0.152678072068862,0.398742218440798
11566,0.664601054239716,0.147994126834843,0.395434139645236
11571,0.689945015205023,0.209062187288734,0.399156386434124
11574,0.658963819285063,0.196694568648991,0.40246408994719
11575,0.686804520691416,0.193937537876337,0.397495833493993
11577,0.687026310882401,0.208047254888253,0.398719174861462
11580,0.667655913975969,0.1677837195447,0.385787131390428
11581,0.671741031920443,0.190981054218214,0.393161877828207
11582,0.650109607256886,0.0974027810231555,0.38627376768031
11584,0.665455974440636,0.0875729355543205,0.371170854580243
11586,0.639200305118691,0.151566372166738,0.375860747004603
11587,0.708617245998836,0.172035464246651,0.406185554949548
11589,0.679477187269087,0.102409530132645,0.349434373800722
11590,0.661690702431345,0.156964415306566,0.389050418158393
11591,0.663382842751574,0.153547509646764,0.394132299734032
11593,0.645603520192021,0.15170381422239,0.384061494454748
11594,0.66864341763664,0.160359727740091,0.396359503156104
11595,0.646201088709103,0.0930864812666043,0.360395226851582
11596,0.687454881117264,0.167667491967914,0.394091509530608
11604,0.671359128924789,0.202782173319026,0.395099531104879
11605,0.674679367813194,0.151630047243735,0.366643345918626
11607,0.667278944648567,0.160480884012688,0.40460935957761
11609,0.65573793736448,0.180736109893812,0.386264700326278
11611,0.676013685850507,0.148572019732774,0.379655061668106
11612,0.681606382755165,0.169430980965372,0.401789516737981
11617,0.657089997720794,0.102579207401071,0.384698641303354
11618,0.659299674923963,0.191109283698679,0.400194294860754
11619,0.641701484853318,0.085637846549989,0.345301495933046
11622,0.714951440752726,0.128631996355861,0.399392716526186
11625,0.704692272130641,0.209719657290359,0.403936999267556
11630,0.676484004941749,0.160046001538175,0.390520951043991
11631,0.635082805534715,0.137866722104945,0.379906686376871
11633,0.650919555474664,0.119269841879945,0.382907553837109
11637,0.634480996229944,0.0976054833060898,0.349685080584572
11638,0.639492684631556,0.147668882529721,0.380079414353784
11642,0.671184262042506,0.176157945430679,0.3913349106412
11644,0.629327683368456,0.102310455369808,0.37940920897211
11649,0.641374461766573,0.174148167387895,0.38941005986679
11650,0.6802816853488,0.140546804200005,0.394625343355325
11652,0.685964322228896,0.16754312763087,0.366618602555726
11657,0.636864140232252,0.0847306857942821,0.362322126137831
11658,0.63785302939844,0.0973429727806994,0.355968008480398
11662,0.656168584086634,0.114434240937295,0.356405917293295
11665,0.682706120527761,0.128648280629888,0.344404280620007
11668,0.67617850073807,0.091072017371998,0.368841022306899
11671,0.707719952339199,0.17169791832242,0.390184483810189
11672,0.638824540158482,0.137378503740425,0.377560881197329
11676,0.67629747620035,0.103142672641665,0.377654908291962
11679,0.664365308590345,0.102545358100354,0.374767567391511
11681,0.660437678240855,0.104963668212498,0.388063471730099
11684,0.609392021729876,0.0750107526101041,0.365632873898324
11685,0.712380789294821,0.169747463560651,0.395082075451314
11688,0.693907836157505,0.190590565769587,0.396842950323235
11691,0.696042865289497,0.164873513624262,0.403930565186234
11697,0.686038770927691,0.167010047956395,0.391553532866534
11699,0.67093054587429,0.169537239945184,0.406152180063393
11702,0.702702110062238,0.0906306873492467,0.33920663723893
11704,0.707568206209323,0.165549486013668,0.401212927679503
11705,0.646601167884037,0.114977347549513,0.375015745335273
11707,0.66909217258343,0.193553717247326,0.39623137653655
11708,0.658457868206698,0.135690125765694,0.391373768805278
11709,0.698188817757947,0.175226149724551,0.408265983896238
11711,0.674012692008991,0.173750030322946,0.383793006446157
11712,0.644149830676794,0.0785874028524892,0.340090668854528
11716,0.639556912533309,0.0729972178429696,0.3545385775753
11717,0.700419644193873,0.174048895476892,0.375791939623041
11721,0.663794603883235,0.183017819679795,0.399411608055937
11727,0.642878972753071,0.0975101020606878,0.372975502609939
11728,0.694631405662021,0.168371616897991,0.395511188322448
11729,0.67830140558066,0.105301565451029,0.38574761170057
11734,0.650621157024569,0.129050385973803,0.381781795116953
11738,0.684824980203118,0.168713147681559,0.396330905220167
11739,0.696668255727619,0.196417090932095,0.379091952633318
11745,0.650082011772902,0.166063609337776,0.400464989007683
11746,0.665822378839353,0.178281277767725,0.390173248415181
11751,0.664616302740759,0.149878381526466,0.38400073941007
11752,0.650407714151507,0.113251971741513,0.37912093376103
11756,0.672163486035298,0.148475500056843,0.393455252443193
