"Respondent","RLH","price","brand2","brand3","ff2","ff3","feat2","feat3"
747,0.4353369052,-2.062157952,0.4710330876,-2.133086642,0.1864186179,0.08098044928,0.9991575521,2.429860677
748,0.5154392315,-1.482681343,2.914670626,-1.935879188,0.9091161096,1.906312458,1.203928486,1.297131803
749,0.7171577127,-1.376968285,3.17732664,-1.549863451,-0.4831733366,1.216166122,1.307005495,2.951793162
750,0.6007457676,-1.348518239,3.159524042,-1.136437292,0.1050531047,1.116087783,2.889687133,0.9663720503
751,0.5069409308,-1.987773978,2.208934787,0.8325741715,0.04102375248,1.640623408,0.5968927225,0.7534897721
752,0.5228665995,-0.6283668108,1.985942338,-1.757604765,0.7543581054,1.482628489,2.986145893,1.253788351
753,0.578672205,-1.513355627,1.136044993,-0.3274773688,3.062449076,-0.2912503897,0.1437708069,2.640472757
754,0.6416906351,-2.196277823,1.636891158,-0.06747980357,1.722704048,-0.467999479,2.215829013,2.468778268
755,0.5318460079,-1.670051119,1.998097133,-1.995848487,-0.1429634464,1.895537437,1.339230395,1.635118122
756,0.6686189159,-1.354046691,2.950824731,-2.520473013,-0.4494571587,-0.1874776335,1.015538372,2.659634561
757,0.6057974003,-1.065577617,2.368939703,-1.294689008,0.658648229,2.772626392,-0.2054595199,2.994363976
758,0.4134226236,-0.5903915271,1.507983897,-2.099696104,-0.8075482249,1.2111487,-0.3668720384,0.6601874057
759,0.5511988025,-1.172919068,3.199312458,-1.293742361,-1.098928539,1.785154344,2.294747601,1.162523357
760,0.323615255,-1.311880473,1.989231542,-1.04001055,-0.4387800936,1.466915221,2.010394335,1.733817526
761,0.5239914676,-1.586847538,1.440329138,-0.2338350122,0.7073976925,1.537540284,2.941091822,2.664726317
762,0.4074074165,-0.7544817739,0.900019762,-2.001342107,-1.197158294,0.5163291328,1.923715547,3.355861309
763,0.5176800049,-2.033147167,-1.18740808,-0.2308326497,1.384120445,-1.053617928,1.229862919,1.940647641
764,0.5240695976,-0.6589762388,2.476516935,-0.8910416216,-0.7454854071,0.4624038303,2.719590512,2.986548844
765,0.35517219,-1.475462796,1.689179387,-0.7238912084,0.2376246713,-0.5716578124,2.592234332,2.530962044
766,0.6162061041,-2.159320276,1.68031926,-0.3994358653,0.3572294611,1.071551828,2.562979273,2.252630505
767,0.5803564747,-1.362275478,3.198909243,0.122842663,0.8938829445,-1.366282425,2.428352335,1.368466726
768,0.6051114011,-2.121249867,2.056001964,-0.3643377234,-0.1401133634,1.031608081,2.149659638,0.1077548692
769,0.7213490042,-1.19028875,1.651520664,-1.203689364,1.033107494,-0.02633343379,1.228509939,4.574621062
770,0.3836050768,-1.215174046,1.892750869,-1.943598452,1.009662782,0.8231976398,1.432902732,2.784954721
771,0.6656404276,-1.944421247,2.149979813,-2.317876669,-0.3851507198,1.64418832,2.320917713,1.240099498
772,0.5359806266,-1.905075979,0.9225816746,-1.441884225,0.2274493665,-0.1039040012,1.793056285,3.606883189
773,0.476241434,-2.318038635,0.878155798,-1.728613063,0.5094205996,-0.1800505401,1.643838942,0.5495059508
774,0.7090661541,-1.077905611,1.90452559,-0.7826027393,-0.6934198147,2.151711095,3.568610913,1.971541162
775,0.6451230434,-1.315793739,1.539143621,-0.8848473821,-1.133943181,1.953369719,2.457731512,3.282161409
776,0.4052939896,-0.3428860661,1.60478115,-1.976336406,-0.8884937015,1.765039036,2.335711117,0.9962571814
777,0.6022524473,-2.087591643,1.468575819,-1.272659381,0.8114291708,0.4555094426,2.685446364,2.193627863
778,0.5831694392,-2.197159558,0.8215310967,-2.088016652,-0.2714934282,1.635866715,1.806221016,1.803943184
779,0.5985192025,-1.458097208,3.119158709,-1.135961853,-0.7806583401,0.3744529325,0.798964144,3.190448592
780,0.4941678015,-1.023167204,0.7909428286,-2.42908592,0.002650040717,1.536345857,-0.3835169601,3.338682939
781,0.617471994,-1.803535393,2.257770399,-2.669046003,-0.405288634,1.463828768,1.42731019,2.767470086
782,0.5510451358,-1.652124789,0.9593348473,-1.338152716,-1.595697536,1.907108294,-0.576046723,2.772951481
783,0.3972788316,-1.27799091,0.7492288716,1.089864931,0.9997881981,2.051000957,2.320602034,1.944902314
784,0.3202471489,-1.038838995,0.07809024922,-1.191205872,0.2738997507,1.782562248,-0.008626374138,2.438500634
785,0.5782298088,-1.0287705,2.003810874,-0.161597462,-1.988686627,2.217069887,2.151112767,2.301199993
786,0.498790807,-1.052764622,1.693301851,-1.690937281,-1.764112675,0.7988866244,0.6919877583,3.025690455
787,0.5490030177,-1.820850668,0.2540771699,-1.189256343,-0.9896566604,0.6330403649,3.113802707,2.020269653
788,0.5794262743,-1.238845541,0.7104078312,0.106822812,-1.795189958,1.281366169,2.005646558,3.960791701
789,0.3813666725,-1.576691197,0.8387685374,-1.097450678,-0.5808670175,0.7238847302,2.196507917,1.925664854
790,0.4716053929,-1.541788357,0.4747363799,0.8513786297,-0.458652016,2.597850002,0.9647211653,2.881404227
791,0.4118410167,-0.9444550693,0.3860487192,-2.772981519,0.5467111858,0.1779503543,2.825109312,0.3979830867
792,0.4149776507,-1.801661189,0.1628190009,-0.7418476672,-0.8855297101,-0.09556922172,0.2818198052,2.801406024
793,0.4387723872,-1.764848771,-0.1030987872,-1.153097499,-0.1785842015,-0.1718717148,2.869666531,2.423065155
794,0.5620881642,-2.037190852,1.815653295,0.6280703147,1.198573046,1.784065988,0.04913537816,2.288818526
795,0.660060299,-1.881922392,-0.5150708696,-2.099542015,0.7509128475,-0.274252359,0.3528050459,3.015891528
796,0.6910157065,-2.13872521,1.565243325,-0.7517329338,0.7119367607,0.9348337321,1.394475481,3.25676369
797,0.5523036763,-1.896191353,1.638471685,0.1338589455,1.578385798,0.3052073028,2.637237155,0.497976465
798,0.2785206578,-0.4940542672,2.284620985,-1.554708202,0.7742558381,0.8207957843,0.700348703,1.946652007
799,0.5589801006,-1.832498929,2.141395757,-1.99834917,1.156258053,1.664585103,1.23631607,2.572026284
800,0.4746242938,-1.114169534,2.654625798,-0.8929513868,-0.02786180828,0.5044603879,0.7513302861,3.67290508
801,0.5275270964,-0.6442926741,2.77642859,-0.4143241279,-0.7430154189,-0.3289165073,3.386938933,0.9677329323
802,0.4505284371,-0.4267976054,2.330549194,0.7561601817,-0.04635856855,2.788907095,1.182376756,1.812043449
803,0.5352851521,-1.113784473,1.010514238,-1.119742651,-0.7916695489,-0.7110868125,1.45936862,3.887595795
804,0.5964211614,-1.685928209,1.130721816,-1.989933505,0.2706365264,2.364712303,2.904636796,1.217911023
805,0.4963901294,-2.289545083,0.6881235422,-0.5179457131,0.1858627818,0.8380276596,-0.3060354409,1.560117907
806,0.6711386474,-1.470478904,2.336047552,-1.791554178,-1.875693899,1.019053883,1.056599579,2.520063307
807,0.6327490655,-1.145258628,3.118312122,-1.615937159,-0.07900818798,1.559334028,0.5583807154,2.92683698
808,0.7355378587,-1.960331239,1.642730468,-1.673934471,-0.1682013652,0.9695018499,0.7462858072,3.71524928
809,0.5384811474,-0.8686526704,2.730933403,-1.905955801,2.355043403,0.5583219331,1.785584417,0.6985236016
810,0.7387779755,-1.354852075,2.169920495,-1.365552718,0.09552996324,2.53704123,0.2257239387,3.277622352
811,0.3775777115,-0.9181105175,-1.029391125,-0.04148803739,1.724558344,1.248927088,1.926698222,2.492400177
812,0.56929742,-1.460169647,2.63725158,-0.7425749944,0.9358746725,0.4628285346,2.861105865,1.231677309
813,0.5165306213,-1.217595226,0.2823717394,-1.393920462,0.2304736371,2.574632206,3.018519331,1.849072868
814,0.4720024802,-1.880733661,1.864109651,-0.1915748359,-0.8878614442,1.017171133,0.0780822267,2.515318769
815,0.5030600457,-1.923429281,2.612373299,-0.6212283758,1.245365694,0.3290159975,1.240011623,2.477881467
816,0.5737893886,-1.352674325,3.100085064,-1.351601509,-0.5910338277,0.2984988508,-0.3816015082,3.241533082
817,0.2877768691,-0.8537090211,1.719615474,-0.005129692156,0.8259502533,0.9946439458,2.083559515,1.055258671
818,0.3545339515,-1.403704156,0.217144952,-0.7088085809,0.6901351343,1.698752403,2.216681546,2.770511622
819,0.6027470967,-1.101801416,2.532393337,-1.031339957,1.335140247,-0.7405503606,3.240598647,2.141850774
820,0.6258680184,-2.044766715,-0.1585267796,-2.177690007,0.938216234,0.9645814559,0.8100522257,3.33360102
821,0.6551894293,-1.786804298,1.960839022,-2.075286812,-0.07226737543,1.485892136,0.01929520199,2.493685052
822,0.7842595189,-1.751596787,2.68717071,-1.864683802,1.003757525,0.4456930382,1.735550567,3.017345182
823,0.5733154051,-2.308123934,-0.4236996988,-0.9178405001,0.01460880775,1.384622954,1.800108794,1.77965287
824,0.6105827594,-0.911841129,2.324494136,-0.5658242424,0.1598865491,1.999118152,-1.008765019,3.743788646
825,0.3560363774,-1.743056572,1.16349126,-1.881331683,-0.34548848,0.283970373,1.016864804,1.746965662
826,0.659097679,-1.376158957,1.741661483,-1.890716046,0.5424515085,0.4388468685,0.8482703102,4.054943385
827,0.6458422534,-2.299805374,0.9214763142,-0.8998772552,1.378701388,1.287193887,0.694738382,2.51089347
828,0.385133975,-0.6887075235,0.2157370232,-1.748147083,1.677474358,1.505107444,-0.3088674862,2.37295
829,0.4859274925,-1.785342704,0.5374989298,1.481400488,-1.081065161,-0.4516906547,2.133308712,1.45317231
830,0.4313637207,-1.563911191,1.747424894,0.07443808375,-0.01779137518,0.8038065534,3.045567662,2.136595477
831,0.747699974,-2.213651577,0.628414559,-0.1758270421,-0.2488118811,1.604872722,0.8042083357,3.19324589
832,0.3516981935,-1.340030896,0.01874247111,-1.732631313,-0.6804235785,1.203753134,1.491038818,2.471661604
833,0.5054622265,-2.286659179,0.6505087024,1.394422039,-0.4102013705,0.4535224561,1.132697485,2.239651247
834,0.4808021932,-1.907242144,1.697206164,-1.454498223,-0.4345163261,-1.270638798,-0.3377615996,0.8614943172
835,0.4926108967,-1.348115184,2.591659605,-0.6939832182,-0.6083800911,0.8245203306,1.229456057,3.216026278
836,0.7536250336,-1.827801522,2.921311184,-1.405969352,0.7381293557,-1.080945255,1.382637454,2.163446516
837,0.5141844294,-1.044769359,0.6609156994,-3.039542129,-0.04039085319,-1.006529462,-0.04926202391,3.180664627
838,0.3375866268,-1.765935903,0.9595913026,-0.7099507706,-0.983995428,0.6905768202,1.315715049,2.204853978
839,0.3079705398,-0.4943751643,0.970827599,-1.565864103,0.856847168,-0.01847895231,0.05407492445,2.411661019
840,0.4619464005,-1.790257038,1.285758651,0.2109273673,0.3138415852,1.741394162,-1.142071412,1.758877332
841,0.736768708,-2.045817204,2.25858743,-1.221283779,0.8045334266,0.8472262183,2.524258625,2.543176324
842,0.6671664736,-1.179427669,0.522506745,-0.6321576308,-1.125950253,2.330139785,0.9069263229,3.950706392
843,0.5162078407,-1.984851132,1.30243647,-1.351338538,-0.1294111502,-0.8043029271,2.096337446,0.4943734557
844,0.6037201161,-1.911848806,2.119917585,-0.5891514494,0.7560944307,0.5228723484,2.428485707,2.116419626
845,0.5971126383,-1.036685441,1.823218226,-2.023001103,0.5644900641,1.207843449,1.183568821,4.114032948
846,0.295373809,-1.353345006,1.233948737,-0.05436215783,0.5586900979,0.04888581488,-0.8158380245,0.2435619965
847,0.4744342442,-0.5261473731,1.869198467,1.533003014,1.117760037,-1.121588267,0.6057217514,3.030470837
848,0.3859367927,-1.461442758,-0.7378188977,-0.9263956861,-0.4107337514,-0.7944586832,0.8279484195,2.503472917
849,0.6618245651,-1.715555445,2.602662591,-0.6882965058,0.4561919282,1.993995519,2.882749641,-0.01508979831
850,0.5322754467,-1.962456529,0.1536570579,0.4510781658,-1.672204601,-0.1364635053,2.469415948,0.5873751415
851,0.6376291444,-2.133923311,2.401960129,-0.8341057297,-1.351143155,1.508988379,0.7302275988,1.754024636
852,0.5530257674,-1.380042301,2.68359567,-1.893230535,1.695196781,0.2924700694,1.053290678,1.816752705
853,0.3964680228,-1.173628389,1.36603955,0.7965909667,-0.887755492,0.4500189409,3.224767772,0.2429495943
854,0.7120970763,-2.015926584,1.758385393,-0.2804330021,-1.477067919,2.085690877,1.732016183,2.672557062
855,0.6148358491,-1.482799871,3.081618324,-1.166803464,0.9915916625,0.10443086,0.08529067889,2.447937723
856,0.655654928,-1.61108259,2.069665723,-2.109288894,1.692775803,1.045018735,1.700306737,2.680200208
857,0.5290873223,-1.766730443,0.6524009824,-0.3233109504,1.490174774,-0.5849501943,-0.3377294297,3.360412269
858,0.4642904186,-1.970222198,2.432128405,0.1988638301,0.7586413737,0.8183809898,1.946513226,1.091993233
859,0.2619242384,-0.8222942118,-0.32893048,-1.069100344,-1.592746482,0.7945049241,0.4913188895,1.341937396
860,0.5229694436,-1.806782732,1.043689217,-0.2624601558,1.923205571,-1.236095717,-0.4929517891,0.6662182121
861,0.6636920507,-1.886111824,1.60132881,-0.8287766925,-0.3703324137,1.214234616,0.4373155069,3.936042707
862,0.525453506,-1.185521606,1.891917723,-0.9153607684,0.102049324,-0.05794185013,3.636408148,2.647473353
863,0.7345602097,-1.87251034,2.23709704,-1.019893508,-0.1841985728,1.31280763,3.171863688,1.789511076
864,0.468816926,-1.874600448,0.7206991965,0.996039866,-1.727870995,0.6303941645,0.04247725203,1.98453227
865,0.5694583288,-2.146726807,1.254290199,-1.510736692,0.2350859479,0.8085487722,2.237312057,0.8007481404
866,0.5398670135,-0.4232490998,0.5196456898,0.3926890708,-2.02223535,2.425433996,1.946944922,2.912914094
867,0.5608202465,-1.641817773,1.193032759,-0.4167598735,0.4822975476,-0.9713676031,2.205086419,3.600135322
868,0.3238637006,0.09291340273,1.40993548,-0.5467613265,-0.8008106332,0.1220443066,1.809690859,2.83453019
869,0.583983521,-1.678075828,-1.101626396,-0.05497487464,0.8643377344,1.936964175,1.74799443,2.910078897
870,0.659478342,-1.745189541,2.898041184,-2.421389965,-0.3706454521,1.025714558,1.929544339,1.065825402
871,0.7437284982,-2.081360324,1.731012574,-0.576656952,1.841454504,0.564552728,1.577578796,2.899879385
872,0.4311536713,-0.6776089716,-0.7023359299,-0.4842399819,0.313361192,1.782903829,1.309755826,3.793607878
873,0.5415774461,-1.235942771,2.309614271,-1.509458687,2.615641395,0.01918372564,2.138671056,1.760157907
874,0.5419529427,-1.846849897,-0.02166395375,0.09580608333,0.004415892071,0.9402070667,2.402242464,3.073717148
875,0.3249342841,-0.97933041,0.09328401312,-1.796399918,-0.1217060868,0.7126095663,2.275348547,1.594425922
876,0.4139260276,-0.4781680945,0.6424355135,-3.009063862,-1.29559106,-0.7371940374,1.196925012,1.227382855
877,0.691816279,-1.830228862,1.134881477,0.4491398846,-0.7615210291,-0.2719317405,-0.1738481867,3.72851134
878,0.4729222675,-2.050000718,0.3860756577,-0.6472314725,0.06956041258,-0.07079591508,2.456184241,0.3752414454
879,0.5182773539,-2.312196132,0.195962914,-1.373155029,0.5204861805,0.7259839722,0.6567270541,2.335922725
880,0.5200338154,-1.08174666,2.095784,-1.846625637,-0.4583836174,1.675210576,1.641603483,2.894486887
881,0.5080046518,-1.502972092,-0.2496528635,-1.656143963,-1.826111863,1.682952774,0.9200298891,1.648278582
882,0.6972871288,-1.206251611,1.837045471,-1.861488819,-1.093818112,2.123754896,3.034176537,1.346070021
883,0.4413403044,-0.9850664325,1.287907814,-0.1709514664,1.65920981,0.1848377322,1.082451103,3.766170281
884,0.6878056099,-2.537319965,2.143942189,-0.6313995332,-0.3296634316,1.153277022,1.765359523,1.130361229
885,0.6461413162,-0.8150013976,2.129028473,-1.471084799,-0.8147088529,1.766244784,-0.7151643182,3.618873102
886,0.4514557271,-2.152009015,-0.0414599365,-0.02541597675,0.6953896957,1.385617714,1.52604593,2.659642312
887,0.5257745356,-1.101944796,0.367125464,0.4332204931,0.6950854859,1.291580707,-0.4097429683,3.644042008
888,0.6638026178,-0.8532390384,2.306546347,-1.898282527,-0.7384824269,0.9641109239,1.598063572,3.570915018
889,0.6417991741,-1.3397045,1.824322824,-1.201744098,-1.11384824,2.273065946,-0.6459320074,3.164733955
890,0.5395081186,-1.754839233,1.5998995,-1.69397938,0.8165573182,0.2926565002,-0.4134264334,3.13171633
891,0.7486595837,-1.799231748,3.239604858,-1.505601429,-0.7575795585,0.3741792196,1.583707103,1.42558525
892,0.6360579006,-2.114731901,2.219314194,-2.002822613,0.3425708077,0.5407062504,2.069113166,2.358332691
893,0.6477794741,-1.978867662,2.921644585,-1.960207136,0.4153015876,1.40790126,1.475613586,0.6822047418
894,0.4649066303,-1.488004941,1.542384751,-1.822103233,-0.4411303966,0.5867841849,1.655708781,3.016793644
895,0.6313925097,-1.86671784,1.988725212,-1.774013533,0.07964285993,2.308861497,1.791397828,1.703833475
896,0.4876626985,-1.393755516,1.629969187,-1.316230685,0.2254998723,2.636278653,1.583294491,1.507668008
897,0.509655177,-1.594096345,-0.1094056436,0.1517706602,2.889962243,-0.04268589324,1.623705454,1.390613714
898,0.6014479317,-1.155704178,0.1959540746,-0.745848616,-1.04485749,2.751520479,0.6393144644,3.389676232
899,0.7215215859,-2.003434728,1.823409986,-1.707719045,-1.200274688,1.409645513,1.260745853,1.249480392
900,0.5171677826,-2.353535618,0.5311692878,-0.9009739858,-0.07490750783,0.2222026392,1.857307649,1.401132141
901,0.7113164611,-1.026673866,2.661509646,-0.6893788957,2.148110315,0.1904336622,0.6412487499,3.583833606
902,0.3665889781,-1.736694137,-0.5212133754,-0.4957987556,1.052792021,-0.3060748161,2.07839055,2.358591015
903,0.4012318389,-1.953038259,-0.1196635735,-0.1334216174,0.05242756395,0.6521993171,-0.4029372998,1.294096857
904,0.719935884,-0.9633124762,2.814620386,-2.290261067,1.178648394,1.028929268,2.598064694,2.807346605
905,0.6405644638,-1.897536616,1.846738028,-0.4466365828,0.09346105126,1.318333078,2.010817629,3.475040204
906,0.5613510999,-1.457061873,3.02014575,-1.40656892,1.211580656,1.40051159,1.435799221,2.376086868
907,0.3986162287,-1.301095214,0.964032822,-1.306589503,0.09617223675,-0.4465860644,0.5857790423,3.563346861
908,0.6414146908,-1.520064758,1.385444976,-1.725443948,0.8903463694,-0.4168604342,1.229586945,3.664227713
909,0.577227075,-2.082824952,1.791562027,-0.4929287615,-0.2631825978,0.1485292975,0.6173678128,2.855080023
910,0.5091644907,-0.7701850222,0.4999928394,0.2664491982,0.7377194116,2.309984044,2.025248949,4.13876097
911,0.4899949547,-1.339690572,0.3376178514,2.064375323,-0.7564714644,2.299289251,0.8260547168,0.8498313602
912,0.4826580485,-1.197715067,2.850120463,-1.105446802,-0.306001382,2.070946833,0.8385656402,2.172681787
913,0.48967733,-2.220625196,1.689600786,-1.048203541,0.540612141,0.1855223568,0.7300522653,2.374457065
914,0.4636878935,-1.343718307,1.613498702,-2.432481332,0.619414835,0.6787178766,2.176719467,1.77274965
915,0.7066069553,-1.66084866,2.456301958,-1.783918802,-0.9028219904,1.544509522,2.638249137,1.526049717
916,0.6636452844,-2.022263052,1.436593898,-0.2848104817,0.4494940937,1.340250261,2.363104302,3.214235997
917,0.636611324,-1.657664465,1.541135095,-1.784814087,0.4704918275,-0.1183059123,2.186064727,3.283822435
918,0.5924885755,-2.090742774,0.1274121204,-2.253969922,1.686573378,0.3636325066,2.044350687,0.6211002582
919,0.5285052566,-1.284285387,-0.04574342692,-0.6546333145,2.39354825,-0.8989689697,2.410386829,1.228212218
920,0.7232465442,-1.561174039,1.959714436,-0.8938375084,1.026710643,1.307339948,0.9872968676,3.70322733
921,0.543864247,-1.52755447,1.186376142,-1.647093274,-0.5831073339,1.567811635,1.943118405,3.057183983
922,0.711534674,-1.792829572,0.7059147579,-1.088028235,-1.861791874,2.18599783,0.07613932806,2.070484337
923,0.3636982767,-1.426921525,1.168389015,-2.048868254,1.201688766,0.9162037833,0.3241838752,0.3397101576
924,0.5956666116,-1.157644501,0.7740004584,0.1570336157,-0.5386043103,1.05613235,0.7741242327,4.361077289
925,0.5811680724,-1.668062646,1.137721388,-0.06177281149,-0.8225830234,1.037592623,1.172953415,3.851821477
926,0.3747118017,-1.075561286,1.614170568,0.1494547246,-0.3214555704,0.895372423,2.993358451,0.1506946718
927,0.4872120867,-1.069084602,2.608341293,-1.453607255,-0.04806247113,1.149180912,2.654043635,2.347810549
928,0.5063204182,-1.80101834,1.308076715,-1.46777913,2.37482332,0.3464723942,1.273181289,0.8011730266
929,0.6400668134,-1.740541481,1.187153709,0.5048501978,0.4820329639,1.354276654,2.477228071,3.620396507
930,0.2986218558,-1.021375759,-0.1068548102,-0.2596481882,-0.2120729458,0.2828532494,3.0267883,1.93155268
931,0.6311170081,-0.8676704683,2.773633582,-2.216741394,1.084986238,1.940701028,0.04941710814,2.050681212
932,0.6106461543,-1.732715798,0.9827522703,-2.20258281,1.577786062,1.207657094,2.507003072,2.329080414
933,0.5783818345,-1.324271836,2.812542613,-0.6306571194,-0.4623717913,-0.5977498002,2.481516539,3.106915206
934,0.6367479675,-2.351521439,0.328562549,-1.17626053,0.8585639237,0.3229682202,1.071188067,2.679052774
935,0.4613590113,-1.559165727,1.181528124,-2.925871181,0.5075860627,0.9112175141,0.5185642964,2.293779766
936,0.623141544,-1.904800153,2.333377193,-0.497196131,-0.3966503205,-0.5068285378,0.4398396187,3.087369859
937,0.5768841627,-1.286486005,2.68464939,-1.343568086,1.15816721,0.3402365089,1.281053917,3.407209431
938,0.6389680902,-1.182176991,1.726953177,-1.569949576,0.5241400814,1.223837585,2.354072599,3.848806864
939,0.4382027134,-1.109464904,2.490223903,-1.669916664,0.6570941524,0.3583847673,0.6285633337,2.503958596
940,0.3272537164,-1.456287779,0.9986840023,-0.264169996,0.8750887373,0.7416413456,1.225256802,2.939582764
941,0.3033399047,-1.290680753,0.4031462207,-1.046886139,1.355257456,0.2219515343,2.036263433,2.255200544
942,0.7118846957,-1.852450692,0.7205338161,-1.0969594,-0.9548596322,2.277732907,2.402278019,2.178348184
943,0.4506466902,-1.860062008,1.652551724,-1.223163891,0.194916493,1.309315644,2.482190279,0.7688578315
944,0.547324519,-2.085449372,1.75396792,-1.507450012,-0.06371423745,1.801805262,0.3896710961,0.17127866
945,0.565698228,-0.6379997921,2.011502968,-0.4207398832,-1.998194658,3.378544945,1.500389278,1.409737976
946,0.3396648108,-0.2646781542,1.222979505,-1.38606847,2.083299715,-0.2253168275,-0.1795976551,1.938812183
947,0.4232501858,-1.55040071,-0.35211118,0.7631652099,1.036861249,-0.01692636151,2.487693534,1.661110721
948,0.6504951697,-1.958917368,2.229412595,-1.983616999,0.06858080999,1.225286074,2.321760904,1.400206023
949,0.5307087688,-0.8962854767,1.683331671,-1.241220037,1.314858548,-2.05706695,2.444427886,1.616878343
950,0.5233867952,-1.506840175,2.052608432,-1.037019375,1.983841893,0.8410308179,2.307693646,1.160016161
951,0.3795911173,-0.49487357,-0.2911493337,0.1874538575,-1.914666993,2.171174409,1.383056357,1.993306722
952,0.4924065224,-1.838235725,2.348808455,-1.573017668,0.1339719236,0.5337661565,2.021328207,1.228415979
953,0.5180216661,-1.381021991,0.3751035513,0.2438532097,-0.09971746725,2.586642162,2.414617834,3.089398782
954,0.4944271254,-0.8816462312,-0.004760107898,-1.694648813,-0.8715144075,-0.3173023513,1.682539492,3.537132701
955,0.6007011096,-1.74074675,0.6278894593,-1.920843414,-0.209427235,-0.5118742104,2.045190257,3.944704374
956,0.5728198668,-1.691214164,1.294528565,-1.857760792,0.3798659545,0.972057993,2.829340379,-0.09493942253
957,0.4780007885,-1.608358953,2.222663098,-2.260716664,0.1152902388,2.135992725,0.8858147669,1.365018946
958,0.5894395833,-1.086963937,1.489898499,-2.014497085,-0.5260947711,2.552408751,3.020915015,1.810176924
959,0.6133464763,-1.974301771,2.231265264,-1.310082543,2.396688472,0.7459088305,0.6130940279,1.345136896
960,0.4055530037,-1.540681633,0.644178486,-0.8679894218,-0.2409175471,-0.7539946089,3.140591857,1.142599604
961,0.4758159103,-1.225610658,2.534160242,0.3391028156,1.290604585,1.216501204,2.75594114,1.746164002
962,0.3580320795,-1.112959453,1.627072635,0.01541724138,-0.4274851085,2.655914674,0.05878598606,0.6172181104
963,0.5695524671,-1.477561275,1.493235365,-1.934977991,0.04450091634,1.892096796,2.451710327,1.814046936
964,0.7245918958,-1.827264709,2.385246658,-2.57488163,-1.133129657,0.6633593724,0.7593159225,1.861889613
965,0.7200485951,-1.795850514,2.641423427,-1.561691308,0.09300725672,-0.4254240746,2.403231376,1.908133671
966,0.5345592948,-1.814475524,1.211298103,-1.534868915,1.341878806,0.7031094039,-0.4835976467,2.390846939
967,0.5369239057,-1.69564653,1.180441115,-1.209740421,0.05872148212,0.8447909038,3.647426046,0.9258728809
968,0.6856586137,-2.538579975,0.6500644808,-0.3094486491,0.7389627031,0.4698187294,1.358109994,2.220568652
969,0.5299329861,-1.369486707,1.877175361,-2.307394178,-0.0006557472514,-0.6765980689,2.168198789,1.382085735
970,0.3644025649,-0.7328500973,0.6996178048,2.524761469,-0.1445371024,0.1763125427,0.4257652075,0.7932565305
971,0.5686084735,-0.8896454358,2.494576858,-1.09509189,-1.270960141,1.251451003,0.1978636077,3.968093088
972,0.5783940712,-2.114793236,1.638632438,-1.417882651,0.7320539432,1.265663052,1.391353505,0.01562597332
973,0.4298161035,-1.209263126,1.503308183,-2.472073912,-0.2867032197,-0.005339434057,2.679849771,1.766491821
974,0.3697026383,-1.594149396,-0.01763162828,-1.685783384,-0.6902418719,-0.6262633398,1.585589893,2.111626046
975,0.7597022606,-1.224155883,2.117181374,-1.15249063,1.692085567,0.4691244317,0.47847343,3.975325596
976,0.5583070891,-1.975596437,0.3041796798,-0.1987897426,1.66058113,0.08806115548,-0.2314007104,2.653889589
977,0.4499228042,-1.262396187,1.662236412,0.1803534573,0.898488795,-1.05438738,2.953122926,1.016897951
978,0.5324928453,-1.653548834,1.41450055,-0.8335838529,-0.178106863,0.1797922236,0.8243165332,3.757564233
979,0.4591657193,-1.51577876,0.8638784786,-0.2271908913,-0.1574679025,-1.719634617,2.195330483,-0.3091688605
980,0.4716261422,-1.159096792,-1.148144422,-2.046098478,1.181824046,-0.1701060962,2.57875689,1.33376732
981,0.4115704993,-1.408773562,0.6935633769,-0.5134885124,-0.5224808642,0.4029236586,1.527675936,3.559656174
982,0.5984719933,-2.296116026,0.09961229085,0.4928665535,1.265074381,0.7479440853,1.882095222,0.6446699117
983,0.6039151073,-0.6593975437,1.157396886,-1.858431965,1.635024947,-0.2617770012,2.508777682,3.606677455
984,0.5953869153,-0.8988709534,2.248024904,-1.349474861,-0.3394230924,3.427877835,2.120948473,1.692233496
985,0.552811082,-2.236019887,0.5515507672,-1.089843488,1.964455581,-0.2872568014,0.5324330274,2.147916123
986,0.505986801,-1.490353195,1.281284969,-1.138087705,2.360822801,1.92298114,1.176406691,2.740790914
987,0.4404145598,-1.622890261,-0.9046965555,-1.147635942,0.2493090508,1.830543869,1.224187577,2.55516069
988,0.5074219474,-1.426820205,3.211540289,-1.440980388,0.3391742373,-0.1907624501,2.068960576,1.654758157
989,0.6460643003,-0.6407388607,-0.009591247295,-1.873546573,0.5344978133,0.5734673542,4.417862569,1.071297492
990,0.5984576795,-1.980105773,2.567976619,-2.132094495,-0.1764429359,0.481028008,1.602478317,1.963509968
991,0.3968868464,-1.629497466,-0.7414349349,-0.2856293212,-0.8807849784,-0.3991989572,1.398089564,2.973146334
992,0.4963047828,-0.813929695,2.242076609,-2.148179815,0.1633428895,0.7815331784,2.48320148,2.49430236
993,0.6735402954,-2.210112012,0.415399575,-0.3634137922,2.074235748,0.6453528319,0.8376043768,2.226098485
994,0.5506687248,-1.25722102,0.2411788076,-3.085008687,-0.7529862994,0.4994221656,-0.02365777289,2.803764243
995,0.5865783179,-1.382050145,1.125403237,-0.9240454146,-2.10479993,2.719836655,2.255764889,1.967264332
