"iteration","price","brand2","brand3","ff2","ff3","feat2","feat3"
10841,-1.408814752,1.345738603,-1.082250706,0.0501173815,0.6771615449,1.454216495,2.076526379
10842,-1.444070045,1.41752101,-1.04232708,0.0270369086,0.6945683828,1.391133415,2.103855389
10843,-1.425325675,1.303764976,-1.036709794,0.07386645472,0.7272249697,1.420221656,2.144201763
10844,-1.411616875,1.377359365,-1.036694391,0.1516261282,0.7168697758,1.385623404,2.145176708
10845,-1.459297185,1.239856715,-1.099268606,0.04648353209,0.8134382915,1.426663029,2.026720871
10846,-1.413560286,1.378360109,-1.081943775,0.1223357055,0.6893236398,1.422834034,2.130334038
10847,-1.423277835,1.308469888,-1.121854475,0.1596720465,0.7564253374,1.355075234,2.111455676
10848,-1.446034823,1.363359346,-1.032182482,0.1351984337,0.7592405092,1.431486478,2.117208835
10849,-1.392229079,1.309994769,-1.094969495,0.1246397114,0.8344621705,1.46871606,2.172684012
10850,-1.444927867,1.364554524,-1.142098195,0.05195482572,0.7431976613,1.499889869,2.13257262
10851,-1.395273955,1.278754417,-1.112521095,0.02033846422,0.7977826313,1.384263085,2.119221599
10852,-1.429301711,1.388026385,-0.9647807269,0.1134239335,0.7238774228,1.426801201,2.114367183
10853,-1.409537965,1.426721478,-1.039091961,0.1381649757,0.7098377831,1.381588385,2.07761775
10854,-1.429142744,1.339545779,-1.076889921,0.04383008961,0.8139312898,1.329356691,2.097860903
10855,-1.401139877,1.190626653,-1.070462478,0.08007083798,0.6002982891,1.461661694,2.133694536
10856,-1.434703998,1.318420057,-1.045350521,0.02924903115,0.7212719007,1.365217604,2.110056568
10857,-1.40113851,1.358515938,-1.037126033,0.1059178873,0.7120439401,1.330134115,1.998442935
10858,-1.429314157,1.313338751,-1.071338396,0.07947164476,0.6859904909,1.431984926,2.092506049
10859,-1.464533032,1.314182217,-1.130911766,0.09479805629,0.6996307545,1.400753152,2.160341911
10860,-1.456693951,1.323318501,-1.067904224,0.1398692953,0.8274346069,1.37805668,2.077667556
10861,-1.378580872,1.370959923,-1.070500992,0.1528131373,0.7298525646,1.446252678,2.120050345
10862,-1.408780375,1.373938708,-1.139190362,0.007197447424,0.7103263416,1.45683985,2.081327561
10863,-1.400758824,1.412882232,-1.018647186,0.1511707932,0.692608354,1.399559453,2.115624091
10864,-1.447618036,1.33762476,-1.031083401,0.1096609734,0.7854004622,1.408242289,2.051618499
10865,-1.459377254,1.309514319,-1.029241012,0.1200267962,0.7105566131,1.433824808,2.098103174
10866,-1.448718083,1.296703361,-1.092218854,0.143487831,0.6974393729,1.442169824,2.114917095
10867,-1.420260615,1.332811643,-1.031369036,0.1434731271,0.7570721023,1.463105678,2.033526228
10868,-1.444201795,1.389577054,-1.05226654,0.04770487333,0.6513175401,1.405705335,2.119616187
10869,-1.452851067,1.337748863,-1.020038531,0.1471895501,0.683321862,1.441180937,2.011068592
10870,-1.451216296,1.322657911,-1.090090139,0.0961287893,0.7016439312,1.416504003,2.087962033
10871,-1.461543358,1.336119517,-1.131895983,0.1277967861,0.6603325621,1.473648195,2.047922581
10872,-1.461812301,1.394995712,-0.9664616906,0.09311370025,0.7548083474,1.46336108,2.079410714
10873,-1.481134307,1.365305229,-1.04340116,0.1539064329,0.6765963789,1.420738826,2.067024241
10874,-1.461557434,1.326285388,-1.008433114,0.116822719,0.6753900586,1.375239655,2.175717101
10875,-1.434559511,1.337401173,-1.053487487,0.04741040166,0.7093788213,1.392233307,2.119033095
10876,-1.460631654,1.371691043,-1.002127327,0.02356396933,0.6374366392,1.406882317,2.12061926
10877,-1.42440405,1.324442799,-1.052611953,0.03293187957,0.6944349941,1.439856194,2.120882277
10878,-1.414619892,1.350593851,-1.024972268,0.07408133544,0.6828562381,1.451925741,2.077879989
10879,-1.462936728,1.401983454,-1.051276326,0.1393838029,0.6987069093,1.3778149,2.093310104
10880,-1.443444998,1.306359168,-1.03676687,0.07950497677,0.7664688461,1.410578354,2.032120998
10881,-1.395696201,1.316669883,-0.9687348508,0.1289040054,0.6099308694,1.447378346,2.158322484
10882,-1.430066314,1.335314771,-1.057198746,0.1155747392,0.6416474844,1.396938347,2.113334667
10883,-1.413007197,1.356974992,-0.9014362439,0.1048999833,0.6977022266,1.447590613,2.142864764
10884,-1.431745194,1.388640957,-1.041631186,0.05988358177,0.7135685085,1.315285857,2.096285048
10885,-1.418408115,1.383925321,-0.996677932,0.02585064793,0.7051104428,1.433580438,2.050098811
10886,-1.406626105,1.436910111,-0.9797581197,0.06093816533,0.677310619,1.392132628,2.033471699
10887,-1.401745487,1.38299987,-1.027609367,0.1195532123,0.6129856027,1.440939302,2.103753056
10888,-1.394757547,1.361224744,-1.005015865,0.0440807601,0.7392330677,1.405780253,2.059789809
10889,-1.402940865,1.320660862,-0.9793785165,0.0896601604,0.7209983831,1.467292362,2.112056823
10890,-1.440021713,1.467695538,-1.039317365,0.04350410559,0.6130510526,1.405398121,2.06404327
10891,-1.426221575,1.333297627,-0.9681102843,0.08348089187,0.6884649321,1.392394711,2.112315057
10892,-1.401218024,1.410625478,-0.9252640005,0.05822915524,0.6491506014,1.369510033,2.006444861
10893,-1.425512421,1.278008295,-1.022103147,0.02459102974,0.6890426813,1.298690633,2.134778139
10894,-1.374670823,1.350525842,-1.013599756,0.07466401229,0.7333177363,1.347012136,2.024326681
10895,-1.411123203,1.420729282,-1.027300184,0.155898503,0.6978435557,1.328327826,2.078875108
10896,-1.422264735,1.382451737,-1.059213989,0.1365660881,0.7282445565,1.331178312,2.124210984
10897,-1.369824685,1.378594829,-1.010549205,0.1381164905,0.675755874,1.377907371,2.083964161
10898,-1.378897137,1.39214712,-1.014068971,0.09847015332,0.6904278885,1.387681286,2.007463228
10899,-1.366338302,1.371167311,-1.00587369,0.07568429574,0.6590836191,1.372591664,2.06966927
10900,-1.414557742,1.325258044,-0.949321748,0.1195371559,0.69106034,1.349568443,2.090919659
10901,-1.398406607,1.402361944,-1.011727552,0.0734108302,0.6631520733,1.396297504,2.047688444
10902,-1.417500777,1.304165394,-0.9747392377,0.05685710077,0.7529031701,1.384512982,2.06500688
10903,-1.384406201,1.334618613,-1.048773258,0.0860124197,0.65870027,1.420334701,2.154547116
10904,-1.399166409,1.289387364,-1.002350953,0.06955543892,0.7357043676,1.409725462,2.057102546
10905,-1.402571366,1.340308282,-1.011401538,0.06309003614,0.7538405197,1.419570018,2.01390873
10906,-1.375762402,1.287679532,-0.9115420555,0.08099098791,0.7566806804,1.374939647,2.088268399
10907,-1.389926474,1.259440167,-1.030353935,0.0007194504076,0.7632319473,1.333122869,2.049720609
10908,-1.38476363,1.26510381,-0.9412013539,0.1146362563,0.7129699366,1.380513303,2.0371746
10909,-1.371283167,1.207299165,-0.9210223338,0.03223110581,0.7294457633,1.42761555,2.066175675
10910,-1.374878136,1.410486211,-0.9558130572,0.09115175112,0.7149641269,1.347991596,2.114800426
10911,-1.335110754,1.336016839,-0.9982819977,0.04383502554,0.6447675912,1.383529814,2.047134993
10912,-1.384628727,1.316006862,-0.9405546368,0.08800881822,0.6819351462,1.310513124,2.082704948
10913,-1.382192294,1.349749528,-0.9791050209,0.1119085623,0.7144834689,1.366248803,2.169439916
10914,-1.363170329,1.292623511,-0.9397667349,0.09060011108,0.783279989,1.320282557,2.052647203
10915,-1.350461818,1.31249162,-0.9658868012,0.08090276074,0.7327666393,1.277601456,2.074885273
10916,-1.376325523,1.334040002,-1.006240768,0.09408666653,0.816784483,1.381595283,2.096651322
10917,-1.412393718,1.289924993,-0.9944372335,0.06727809674,0.7564540986,1.381123871,2.158713916
10918,-1.385792652,1.297417708,-0.9426329609,0.1160770111,0.7937105994,1.377065897,2.070880902
10919,-1.353990753,1.246575636,-0.8803301172,0.1934489227,0.7349572093,1.41669497,2.065929171
10920,-1.359983583,1.338006598,-0.8957291945,0.0566918111,0.7685008353,1.432040374,2.125165508
10921,-1.392824283,1.359934392,-0.9459828172,0.1200412418,0.8157470205,1.430891404,2.094645651
10922,-1.397266774,1.303323987,-0.9248424093,0.1413309919,0.6634317127,1.384930332,2.06983241
10923,-1.38407242,1.276690272,-0.9530479015,0.1752334477,0.7397167613,1.401557923,2.187892428
10924,-1.394498855,1.352101864,-0.9523868375,0.1767099992,0.7598518416,1.303630747,2.180323991
10925,-1.4289169,1.248479347,-0.9307771023,0.1275368277,0.7661172868,1.400736844,2.244670696
10926,-1.400060883,1.276655981,-0.9704061174,0.1314956553,0.7310836928,1.363139016,2.119587069
10927,-1.363330888,1.334129883,-0.9752526825,0.1439121592,0.6853624647,1.457367611,2.143505924
10928,-1.426733706,1.310907577,-1.007597336,0.1471684796,0.6023008668,1.343248016,2.126582526
10929,-1.355439651,1.29607033,-0.8797213814,0.1260134317,0.7089896748,1.471757753,2.189396982
10930,-1.425452406,1.380027178,-0.9556686272,0.1359952608,0.6827402475,1.419669862,2.208830201
10931,-1.407304403,1.311957839,-0.9350007703,0.1188665959,0.7091617788,1.366876191,2.078678351
10932,-1.418742542,1.285167706,-0.9534518245,0.1629573648,0.7204110981,1.383046306,2.103065971
10933,-1.376346767,1.302425854,-0.9802993205,0.2017936414,0.7136086024,1.329830001,2.068728519
10934,-1.361733356,1.336342218,-0.902427269,0.2083600914,0.7043060882,1.314172182,2.149550057
10935,-1.424454464,1.236825536,-1.01864843,0.1364651997,0.6966817113,1.255463369,2.112667337
10936,-1.420520035,1.231275854,-0.9729443836,0.1965967036,0.6695329435,1.382297738,2.119127838
10937,-1.425561899,1.238935507,-1.018827774,0.2139419418,0.679773819,1.400317523,2.126180888
10938,-1.439336845,1.347794519,-0.9831760101,0.2257561671,0.7540134358,1.531414485,2.063240756
10939,-1.417773766,1.398743283,-0.9801167189,0.09705481943,0.7054641505,1.382236404,2.115152128
10940,-1.394077815,1.303083074,-0.9930814212,0.08895415698,0.7521635725,1.470272234,2.060922559
10941,-1.403021591,1.292938447,-0.977313786,0.1136098972,0.7562832235,1.361564938,2.058307564
10942,-1.364539834,1.327424234,-1.050584469,0.06795154568,0.7018046611,1.369863778,2.132645433
10943,-1.382844502,1.322941408,-0.9658768766,0.1116131467,0.731502774,1.451051627,2.103646298
10944,-1.371502772,1.371203567,-1.069966023,0.1969605941,0.7197913974,1.425390534,2.134650794
10945,-1.381867218,1.290850623,-1.10222973,0.131671391,0.7203063604,1.434501221,2.124478486
10946,-1.403057352,1.320970512,-1.04374649,0.1579940646,0.7268404866,1.447057549,2.158078682
10947,-1.359568917,1.313877994,-1.071313138,0.2294358739,0.8301764455,1.391495603,2.101959799
10948,-1.440816008,1.423221361,-1.060038401,0.1761508961,0.6760417468,1.499728249,2.07488092
10949,-1.419261197,1.342747531,-0.969789807,0.2066240809,0.7984882907,1.472257255,2.18795306
10950,-1.422960717,1.347111638,-0.9885209933,0.2098627238,0.6735723176,1.380412185,2.044963373
10951,-1.397661654,1.382682917,-1.086096878,0.1911347638,0.6906526203,1.391114485,2.161817833
10952,-1.443877785,1.340671795,-1.024096857,0.1990266732,0.8313018292,1.355731711,2.08750843
10953,-1.427072903,1.395081119,-1.075372965,0.1841672808,0.7287756289,1.365746981,2.120941699
10954,-1.417555438,1.290386456,-1.05500542,0.1992219633,0.6999745042,1.409339069,2.044462273
10955,-1.437298556,1.371307382,-1.04053296,0.1456881106,0.7853974192,1.393076128,2.133888531
10956,-1.452635043,1.422125782,-1.043087197,0.1404731148,0.7245273096,1.372941771,2.147664084
10957,-1.451072324,1.330469144,-1.113639633,0.140118276,0.6828366566,1.41113459,2.117553594
10958,-1.489530039,1.434969599,-1.111946829,0.2279002493,0.764379522,1.311326409,2.074116711
10959,-1.47845038,1.361625062,-1.063739417,0.1768336358,0.6321232183,1.44354689,2.133504792
10960,-1.456973575,1.420362005,-1.026648918,0.156189021,0.7172686645,1.362761489,2.037674213
10961,-1.442970496,1.307817706,-1.049275907,0.2395438976,0.7389331567,1.382769076,2.144786099
10962,-1.508525564,1.327263513,-1.01559491,0.2186834055,0.6747298631,1.347345585,2.054495287
10963,-1.47963994,1.394541369,-1.037996267,0.1143296176,0.7540702307,1.359923676,2.119758129
10964,-1.504954965,1.451944018,-0.9778667388,0.1092266768,0.7372043686,1.348596545,2.147152108
10965,-1.506128987,1.378881711,-1.036444989,0.02334392856,0.7381719781,1.348432775,2.088503868
10966,-1.427407694,1.415966887,-1.026779133,0.1358351237,0.8312751885,1.389659914,2.187951657
10967,-1.411188907,1.363973593,-1.041524646,0.1466631814,0.7121946904,1.390119491,2.073360431
10968,-1.417347655,1.333596854,-1.000352509,0.1577822456,0.7014622553,1.385472269,2.072414836
10969,-1.466886626,1.397886675,-1.024249151,0.2070191177,0.728828644,1.422523665,2.016783048
10970,-1.478170601,1.394912731,-1.01259466,0.1638058334,0.7283833543,1.271226566,2.113010921
10971,-1.451852531,1.420367295,-1.01002022,0.2130859077,0.7156741792,1.432392301,2.054894616
10972,-1.491923338,1.336206532,-1.041751199,0.1965816851,0.7405696785,1.399264696,2.074603474
10973,-1.447627249,1.455484861,-1.014881822,0.1828283297,0.713491201,1.392609674,2.095076953
10974,-1.422812027,1.369591693,-0.9880553895,0.2041599763,0.7018595612,1.440019733,2.037586207
10975,-1.429231859,1.373897351,-1.059009324,0.232224458,0.8401809789,1.354736123,2.15300793
10976,-1.452886593,1.33462888,-1.078708416,0.2831077029,0.7592247047,1.421019721,2.108139442
10977,-1.42856997,1.34522821,-1.001485782,0.257153978,0.7979859848,1.376821484,2.127787446
10978,-1.431428139,1.37845538,-1.05806774,0.1486227993,0.7512746421,1.299614696,2.175811292
10979,-1.493066167,1.486616675,-1.083869179,0.1444253751,0.7575076632,1.335567322,2.132415037
10980,-1.457120688,1.331646074,-1.075170562,0.1954872774,0.7957465014,1.360782751,2.19788256
10981,-1.457053383,1.281393101,-0.9964748847,0.1309121523,0.7531856669,1.367730955,2.154002075
10982,-1.463446344,1.269114598,-1.024239789,0.1942893102,0.7063509465,1.441102901,2.165744716
10983,-1.445565537,1.33672675,-1.043769158,0.2654013617,0.7465183876,1.427685165,2.143962069
10984,-1.446559362,1.425856666,-1.047036188,0.1735522636,0.7741876659,1.314058342,2.148354361
10985,-1.432155675,1.343605884,-1.027413601,0.2275034184,0.7226115219,1.416438291,2.080952478
10986,-1.491389983,1.356277771,-1.038743563,0.1678442951,0.727123626,1.405736923,2.089088534
10987,-1.448510606,1.384372098,-1.020926164,0.1734929055,0.8131970431,1.470041806,2.105335218
10988,-1.443746645,1.340003076,-1.025078362,0.2231478932,0.7929514347,1.421124799,2.095635241
10989,-1.439361474,1.393438145,-0.9875393029,0.2367363124,0.8110158436,1.373640089,2.117457902
10990,-1.426487188,1.368192268,-1.051394359,0.2798149819,0.7739201005,1.377242653,2.121443433
10991,-1.405719318,1.30152842,-1.058037467,0.2496244906,0.8058910092,1.353907568,2.173824591
10992,-1.427431374,1.331704584,-1.018983389,0.2676996573,0.7930532472,1.37037631,2.091974691
10993,-1.451624557,1.305376936,-1.044719835,0.1753434137,0.7477357835,1.427316989,2.085601786
10994,-1.481258729,1.365858912,-1.067238947,0.293787462,0.737848871,1.418026815,2.141788574
10995,-1.407368127,1.337246852,-1.024747177,0.1503782202,0.7116068962,1.392254131,2.147894857
10996,-1.44363773,1.407959773,-1.051893555,0.1801781815,0.8251005926,1.410647368,2.100392639
10997,-1.45304357,1.390214856,-1.041537728,0.16887029,0.7754122739,1.34756707,2.124855837
10998,-1.433468725,1.346275317,-1.023590245,0.1839514987,0.7700368005,1.362553845,2.076723228
10999,-1.433455214,1.316259137,-1.050676137,0.2270522156,0.7686122859,1.407911512,2.048160918
11000,-1.43455213,1.297918272,-1.029369259,0.2888003103,0.7857927241,1.359718188,2.126114936
11001,-1.437653322,1.345229665,-1.131504902,0.2841560877,0.7392801664,1.448363344,2.052943777
11002,-1.387351128,1.383244968,-1.068382962,0.2906730988,0.7675849584,1.419319657,2.130501508
11003,-1.441631188,1.312881284,-1.025802934,0.2168279564,0.7556048932,1.388006589,2.164585169
11004,-1.447768885,1.306653715,-1.012478993,0.2034700049,0.8318584076,1.371503953,2.109798803
11005,-1.430010479,1.370590572,-1.04261257,0.2380111117,0.7692607917,1.400068794,2.069306901
11006,-1.439616387,1.385507799,-0.9782701816,0.2101649518,0.7539082791,1.411777538,2.070106396
11007,-1.454123116,1.340286177,-1.015437124,0.2401898897,0.8021308651,1.38026038,2.158255533
11008,-1.44408974,1.360212495,-1.080522063,0.1717609857,0.8022462384,1.346052181,2.121499032
11009,-1.431997196,1.302048581,-1.064396052,0.170510673,0.6830278701,1.389016318,2.108425564
11010,-1.440236914,1.359490103,-1.093584147,0.1818402694,0.8473883813,1.404085209,2.068940187
11011,-1.459336662,1.386547329,-1.006026988,0.1867704714,0.7054380353,1.365018855,2.011083115
11012,-1.420563913,1.385548473,-1.045787139,0.1143573255,0.7653433145,1.435423834,2.121761439
11013,-1.429073075,1.334933106,-0.9568240405,0.1824637235,0.769701258,1.433973554,2.064519771
11014,-1.427178789,1.389549423,-0.9928439345,0.1727157553,0.7472436312,1.356739459,2.162194927
11015,-1.444900462,1.297487012,-0.9878111255,0.1691340405,0.818504504,1.363767038,2.04834415
11016,-1.419019356,1.412370808,-0.9177567313,0.1234695148,0.784493571,1.502762022,2.092938362
11017,-1.459324128,1.373514631,-0.9404825318,0.1979778203,0.7727010999,1.361080839,2.096049172
11018,-1.434699917,1.391174554,-1.010236681,0.2013565582,0.8466072461,1.361812374,2.043512259
11019,-1.418203686,1.397618119,-1.092821955,0.1470352414,0.8180792449,1.410990824,2.212181372
11020,-1.461296187,1.345369096,-0.9614899096,0.192389538,0.8185386896,1.335983945,2.112813817
11021,-1.433404894,1.302933522,-1.004469772,0.1820856027,0.7988872302,1.319138451,2.154581855
11022,-1.399766934,1.341202937,-1.022417922,0.1210924129,0.825632504,1.42858205,2.189821321
11023,-1.413678265,1.341676279,-1.022919522,0.2274718205,0.7899587991,1.406571235,2.136963791
11024,-1.423378551,1.408568366,-0.9997296274,0.1649343237,0.8090802199,1.443673019,2.166530316
11025,-1.426359875,1.328486097,-1.040711396,0.1953155625,0.8010073812,1.441168394,2.151786832
11026,-1.442659268,1.30038408,-1.010170698,0.1514960576,0.7301173833,1.426098129,2.118147655
11027,-1.393683057,1.324071768,-1.033796051,0.05969534161,0.6993835349,1.460569572,2.11241946
11028,-1.449871956,1.359670007,-0.9613855849,0.1950675938,0.7438965583,1.438707005,2.18550519
11029,-1.477939734,1.317082636,-1.018236877,0.1370678015,0.7544294395,1.418356768,2.232609566
11030,-1.425941014,1.267143296,-1.07702496,0.1762502856,0.7259247604,1.395425365,2.193777037
11031,-1.44960444,1.371656857,-1.001528385,0.2071884153,0.8096882815,1.326969675,2.179947731
11032,-1.430680997,1.31648361,-1.092454736,0.06183371968,0.8133916352,1.403123376,2.156258584
11033,-1.464543181,1.400121857,-1.063620646,0.1116218827,0.8429928133,1.352770875,2.07872387
11034,-1.457937026,1.410663241,-1.083366817,0.1266336012,0.8013711996,1.413053777,2.252625408
11035,-1.440841259,1.324028699,-1.005374733,0.1526066289,0.6842481819,1.459947393,2.139364328
11036,-1.481310285,1.352383096,-1.126455692,0.07763969414,0.7289651335,1.331556898,2.179997391
11037,-1.441889577,1.40886874,-1.039437515,0.1669875592,0.7025907852,1.428241687,2.198930627
11038,-1.423971997,1.333996545,-1.156256806,0.08227509071,0.6822319793,1.419647382,2.17581787
11039,-1.430804262,1.309713816,-1.065630627,0.08656751906,0.6817432278,1.336347488,2.124166248
11040,-1.465473536,1.274894858,-1.011906995,0.1202743998,0.6951521098,1.441462423,2.158147801
11041,-1.436706515,1.351635129,-1.122211759,0.1367502839,0.7367138904,1.384807218,2.112580586
11042,-1.419006792,1.373290684,-1.041067917,0.1258450504,0.7392463833,1.408400847,2.15291369
11043,-1.46546108,1.348477179,-1.018056147,0.1094664479,0.7656196107,1.354208387,2.119681341
11044,-1.429961692,1.361674516,-1.012042041,0.09211559506,0.7837977435,1.389532255,2.17708102
11045,-1.466045228,1.370281471,-1.018858241,0.1146212743,0.8063833478,1.403376544,2.1651849
11046,-1.460189033,1.389440184,-0.9068025031,0.1985227189,0.7868347802,1.389233647,2.07174573
11047,-1.469342026,1.37369899,-1.062703648,0.1591063985,0.767565402,1.336625816,2.164372984
11048,-1.459677762,1.29228214,-1.127257856,0.1464263315,0.8137610341,1.425692678,2.225074253
11049,-1.455720583,1.311382951,-1.00000877,0.1851770194,0.7916623381,1.411184054,2.146939555
11050,-1.464751299,1.354923091,-0.9848899434,0.1074873141,0.723132985,1.426124039,2.171891093
11051,-1.497567176,1.373595549,-1.074477152,0.112572355,0.8016910091,1.418074944,2.227333757
11052,-1.486025818,1.352442567,-1.06101101,0.09836885808,0.8006756794,1.360356027,2.16777049
11053,-1.465365269,1.351839877,-1.035269555,0.1417442407,0.7911590369,1.336091216,2.070124877
11054,-1.49535665,1.3890977,-1.069275709,0.07910018739,0.7614050659,1.423986652,2.092124523
11055,-1.459533953,1.348886098,-0.9571044815,0.2335302237,0.8975036675,1.438605202,2.087294363
11056,-1.437055486,1.438805053,-0.9831571707,0.104442543,0.8327360736,1.37812304,2.125529626
11057,-1.460888686,1.421718082,-0.9664369874,0.1073695964,0.8382870837,1.412398481,2.124592655
11058,-1.465586325,1.311741464,-1.029161754,0.1487858747,0.8313939191,1.444647162,2.082789215
11059,-1.452699781,1.427997306,-1.106705993,0.126499723,0.7384939903,1.420159424,2.140703428
11060,-1.443865333,1.391873215,-1.020237395,0.2122346994,0.7725590509,1.419233525,2.188070818
11061,-1.413782309,1.43327842,-0.9937948951,0.2001020891,0.7905983421,1.396735643,2.150442517
11062,-1.430236447,1.371655871,-1.046014967,0.2307970183,0.8261019377,1.575701234,2.109900297
11063,-1.473083669,1.418286023,-1.076377292,0.181192261,0.7612786882,1.535925558,2.11595661
11064,-1.434428799,1.328015072,-0.925264824,0.2672215169,0.7776422226,1.533813858,2.132063737
11065,-1.435902582,1.417355901,-1.023348474,0.2119017086,0.7730207121,1.470944601,2.08751074
11066,-1.44569645,1.328530295,-0.9549111681,0.2856684085,0.8256169419,1.348773664,2.065650097
11067,-1.430165537,1.323298809,-1.004579352,0.2634198435,0.7490010449,1.315201768,2.178240627
11068,-1.444158998,1.322684934,-0.9778400666,0.2059014018,0.8052790061,1.424324046,2.121941054
11069,-1.430986435,1.408529421,-1.014152657,0.1287638856,0.8154469964,1.454783253,2.119257368
11070,-1.413510498,1.34773428,-0.9767273885,0.2008411169,0.8494205793,1.441037453,2.142057432
11071,-1.428629935,1.290243052,-0.968686744,0.2370500295,0.8302044703,1.386986682,2.092667045
11072,-1.423294731,1.369054917,-1.055037686,0.3091058996,0.8116352603,1.423978627,2.126136273
11073,-1.419487204,1.366788321,-1.004218615,0.1629127801,0.9016172023,1.436969216,2.120896759
11074,-1.444027131,1.354557654,-1.023992785,0.1906752564,0.8494635868,1.403267502,2.179233405
11075,-1.417245376,1.342282532,-1.033421995,0.2755474395,0.8115268249,1.454906795,2.0968693
11076,-1.419431706,1.349857923,-1.042546454,0.2920207126,0.8331254932,1.467121289,2.127877595
11077,-1.429552581,1.32285958,-0.9736309926,0.3553887496,0.8851791817,1.510122742,2.040478054
11078,-1.429725482,1.323157753,-1.033981508,0.253794678,0.8730042807,1.539350577,2.167498066
11079,-1.414626058,1.407280397,-1.057279169,0.314316211,0.7768007301,1.437195784,2.196309273
11080,-1.463804985,1.322124273,-1.044341197,0.336239236,0.814810195,1.460531417,2.123934935
11081,-1.433882157,1.303017693,-0.9884240566,0.2573604411,0.8005582792,1.382463852,2.163185558
11082,-1.431193274,1.415767751,-1.000602631,0.1780928324,0.7638701166,1.498524618,2.198328793
11083,-1.430388559,1.429581605,-1.022822872,0.2712544847,0.7645476803,1.442674343,2.208328717
11084,-1.42386452,1.44709905,-1.00891831,0.2653367919,0.8781322943,1.463925748,2.14385923
11085,-1.456919767,1.385732252,-1.078206274,0.2908707536,0.8114182478,1.499074739,2.116132884
11086,-1.457205364,1.333003311,-1.054452086,0.2512830036,0.7570133689,1.411772328,2.095961424
11087,-1.4257531,1.331600588,-1.026614695,0.1899180923,0.8558398957,1.4504845,2.146127724
11088,-1.442558142,1.343679609,-1.015877453,0.3384312728,0.7740015226,1.397905226,2.27813958
11089,-1.458213635,1.35677249,-1.034022662,0.2421057528,0.7622903845,1.449954815,2.161758447
11090,-1.423840966,1.355760409,-1.070605123,0.2307499405,0.8073765316,1.523827939,2.150019935
11091,-1.430005977,1.341035637,-1.133390497,0.2368030024,0.7784100621,1.439701461,2.177508642
11092,-1.430477807,1.281408849,-1.084599506,0.2731884876,0.7216121921,1.47487125,2.2939676
11093,-1.44724216,1.24728288,-1.06760997,0.1847613044,0.7413017661,1.423339373,2.11534567
11094,-1.417913768,1.326196683,-1.076145471,0.1918242119,0.7301822473,1.480362865,2.142085097
11095,-1.424033775,1.294069044,-1.099802159,0.1647487023,0.7801273377,1.52742022,2.153200132
11096,-1.432560666,1.31621594,-1.082772454,0.2462771029,0.7307760351,1.524827357,2.202251281
11097,-1.445193609,1.31289623,-1.06887484,0.2613521889,0.7913007408,1.467755907,2.218292869
11098,-1.403718814,1.287940546,-1.074378087,0.1754692184,0.7682477357,1.442946577,2.148950254
11099,-1.467827704,1.298638018,-1.094823041,0.2489036013,0.7609282438,1.428957605,2.152466188
11100,-1.449272329,1.243272705,-1.042797802,0.2313897417,0.6924083239,1.460210088,2.125298684
11101,-1.433431068,1.292032015,-1.132219517,0.2725226515,0.790136925,1.492834874,2.134469986
11102,-1.414428764,1.235576105,-1.048838048,0.1442337992,0.8005944414,1.409238911,2.162626865
11103,-1.428877106,1.294581081,-0.9909368544,0.2905451168,0.8187003897,1.455323308,2.180890496
11104,-1.454597117,1.289615739,-1.096130149,0.2317302513,0.7988302051,1.433629862,2.179013073
11105,-1.408780181,1.265231708,-1.074148152,0.1778044619,0.7586708352,1.484015856,2.170974083
11106,-1.41989576,1.202120899,-1.025622275,0.2128607567,0.7491106643,1.453652035,2.156323542
11107,-1.415567695,1.22954854,-1.082436711,0.3433730199,0.8681154225,1.435560163,2.246574295
11108,-1.45931225,1.282919309,-1.081911921,0.1825211957,0.9488129636,1.436635513,2.259773167
11109,-1.436367564,1.28558138,-1.07302327,0.2236286073,0.9083115963,1.510731641,2.248026219
11110,-1.46704344,1.293636467,-1.044437107,0.2382640054,0.8540880047,1.457604162,2.222889127
11111,-1.443877817,1.290148605,-0.9894078342,0.1703768932,0.8162456613,1.446214531,2.197301848
11112,-1.411859299,1.351441948,-1.108657504,0.2595734069,0.8370853491,1.474286617,2.31984284
11113,-1.445847042,1.303980791,-1.098276909,0.190836458,0.7957916145,1.413101886,2.193088474
11114,-1.437732122,1.276470973,-1.104722017,0.213183891,0.7778742668,1.534774489,2.191392186
11115,-1.42311524,1.234126865,-1.043398627,0.1975892383,0.7871049977,1.550342016,2.305572664
11116,-1.416731386,1.322908337,-1.078133666,0.2006471117,0.7602096549,1.467141373,2.153861244
11117,-1.401694706,1.332115707,-1.096381702,0.2379518209,0.7113576375,1.519849864,2.262308193
11118,-1.450067734,1.312855079,-1.083475039,0.200872371,0.7708155492,1.435033587,2.24487348
11119,-1.401659639,1.273743932,-1.080559003,0.2327401088,0.7958563844,1.447800226,2.166384174
11120,-1.436560788,1.299767725,-1.123399251,0.2020621311,0.7589248149,1.391608355,2.277207893
11121,-1.423364039,1.248762014,-1.037585691,0.1981654173,0.794670107,1.580889018,2.193412345
11122,-1.39738837,1.316226592,-1.162164719,0.2040575538,0.7976011383,1.489558837,2.241764075
11123,-1.417818532,1.326896677,-1.027741488,0.1422931752,0.8349867884,1.485802044,2.166038513
11124,-1.405300133,1.285898674,-1.092802181,0.1621641594,0.845639841,1.469266039,2.286164201
